ax,ay,az,gx,gy,gz
-4.12,0.62,-9.56,-0.06,0.28,0.07
-4.23,0.90,-9.51,0.07,0.43,0.22
-4.15,0.45,-9.46,0.20,0.62,0.45
-3.87,-0.36,-9.38,0.25,0.81,0.84
-3.14,-1.03,-9.29,0.26,0.99,1.22
-1.98,-1.69,-9.13,0.23,1.10,1.50
-0.91,-1.87,-9.06,0.17,1.11,1.69
-0.45,-1.72,-9.12,0.17,1.06,1.62
-0.07,-1.95,-9.11,0.19,1.01,1.40
0.47,-2.48,-9.03,0.17,0.95,1.24
1.08,-2.83,-9.04,0.10,0.85,1.20
1.22,-2.95,-9.10,-0.02,0.71,1.23
0.79,-2.75,-9.32,-0.12,0.59,1.16
0.45,-2.58,-9.41,-0.20,0.52,1.02
0.18,-2.39,-9.47,-0.27,0.50,0.87
0.17,-2.18,-9.51,-0.35,0.52,0.82
0.39,-2.05,-9.51,-0.44,0.53,0.85
0.32,-1.83,-9.55,-0.54,0.55,0.96
0.46,-1.23,-9.56,-0.62,0.56,1.11
0.47,-0.42,-9.53,-0.63,0.58,1.12
0.53,0.06,-9.53,-0.57,0.60,1.06
0.61,0.17,-9.58,-0.51,0.61,0.99
0.26,0.00,-9.67,-0.47,0.65,1.03
0.26,-0.33,-9.71,-0.49,0.72,1.18
0.30,-0.14,-9.78,-0.53,0.79,1.34
0.62,0.23,-9.67,-0.54,0.86,1.42
0.79,0.56,-9.58,-0.52,0.92,1.46
1.04,0.57,-9.53,-0.48,0.97,1.47
1.48,0.48,-9.51,-0.46,1.01,1.49
1.98,0.36,-9.56,-0.46,1.01,1.46
2.28,0.19,-9.54,-0.45,1.01,1.32
2.80,0.33,-9.43,-0.46,0.98,1.17
2.77,0.67,-9.40,-0.46,0.95,1.15
3.00,0.99,-9.36,-0.45,0.93,1.27
3.54,0.98,-9.31,-0.41,0.91,1.21
4.34,0.60,-9.19,-0.35,0.85,0.94
4.33,0.64,-9.14,-0.34,0.75,0.73
3.31,0.88,-9.29,-0.35,0.74,0.93
3.40,0.77,-9.29,-0.38,0.79,1.21
4.62,0.97,-9.06,-0.36,0.79,1.18
4.92,1.42,-8.93,-0.28,0.71,0.94
3.73,1.45,-9.07,-0.23,0.70,1.20
3.63,0.57,-9.23,-0.23,0.77,1.46
4.61,0.03,-9.14,-0.26,0.80,1.35
5.04,0.53,-8.99,-0.28,0.76,1.21
4.12,0.92,-8.86,-0.29,0.76,1.59
4.45,0.11,-8.96,-0.33,0.83,1.98
6.12,0.01,-8.61,-0.32,0.79,1.77
6.42,0.28,-8.48,-0.26,0.69,1.46
5.65,0.36,-8.65,-0.23,0.61,1.50
5.24,-0.05,-8.82,-0.23,0.61,1.59
5.78,0.01,-8.70,-0.21,0.63,1.45
6.53,0.00,-8.46,-0.18,0.58,1.32
7.24,-0.24,-8.32,-0.14,0.49,1.13
7.55,-0.46,-8.34,-0.16,0.35,1.14
7.47,-0.85,-8.33,-0.20,0.21,1.18
7.13,-1.86,-8.45,-0.26,0.10,0.99
6.78,-3.03,-8.45,-0.41,0.04,0.73
6.44,-3.97,-8.44,-0.68,0.00,0.62
6.05,-4.29,-8.25,-1.03,0.00,0.66
5.40,-3.76,-8.09,-1.37,0.04,0.65
5.02,-2.92,-7.81,-1.64,0.12,0.53
4.70,-2.08,-7.44,-1.83,0.23,0.32
4.45,-1.57,-7.11,-1.95,0.35,-0.06
4.31,-1.13,-7.06,-2.05,0.47,-0.40
4.81,-0.55,-6.77,-2.18,0.56,-0.52
5.02,0.68,-6.42,-2.30,0.61,-0.41
4.81,2.49,-6.47,-2.30,0.68,-0.30
5.13,3.28,-6.30,-2.19,0.78,-0.36
6.08,2.96,-6.12,-2.09,0.81,-0.52
6.24,3.24,-5.95,-2.07,0.79,-0.52
5.89,3.35,-5.66,-2.05,0.80,-0.49
5.70,2.43,-5.29,-2.07,0.83,-0.61
4.37,2.56,-5.17,-2.21,0.91,-0.62
2.92,4.29,-5.04,-2.34,1.14,-0.18
3.17,6.13,-4.63,-2.34,1.47,0.37
4.95,7.35,-4.05,-2.16,1.73,0.40
6.12,8.96,-3.76,-1.82,1.86,0.16
6.73,9.78,-3.65,-1.40,1.94,0.04
8.05,9.41,-3.24,-1.04,1.95,0.08
9.46,8.89,-2.76,-0.73,1.86,-0.05
10.39,7.79,-2.52,-0.48,1.69,-0.29
10.56,7.16,-2.08,-0.41,1.47,-0.23
10.41,7.31,-1.77,-0.36,1.25,-0.06
10.11,7.48,-1.84,-0.27,1.07,-0.02
9.76,7.61,-1.85,-0.16,0.94,0.05
9.60,7.71,-1.68,-0.01,0.85,-0.02
9.46,7.28,-1.58,0.13,0.76,-0.06
9.04,6.90,-1.39,0.24,0.69,-0.15
8.43,6.18,-1.48,0.30,0.67,-0.18
8.06,5.49,-1.55,0.28,0.67,-0.14
7.91,5.23,-1.42,0.23,0.69,-0.18
7.54,4.87,-1.52,0.15,0.73,-0.18
7.10,5.14,-1.59,0.04,0.80,-0.08
7.16,5.72,-1.61,-0.04,0.89,0.10
7.73,6.01,-1.32,-0.05,0.97,0.16
8.22,5.92,-1.13,-0.04,1.00,0.20
8.37,6.08,-1.03,-0.05,1.01,0.31
8.53,6.49,-0.99,-0.05,1.03,0.64
8.37,7.30,-0.73,-0.00,1.04,1.01
