ax,ay,az,gx,gy,gz
-6.27,-5.71,-5.16,-0.14,0.00,0.24
-6.11,-5.50,-5.15,-0.19,0.04,0.32
-5.63,-5.14,-5.10,-0.19,0.06,0.28
-5.65,-4.67,-5.06,-0.19,0.06,0.30
-5.49,-4.71,-5.08,-0.15,0.05,0.24
-5.47,-4.82,-5.18,-0.11,0.04,0.16
-5.34,-4.78,-5.18,-0.10,0.02,0.11
-5.36,-4.93,-5.17,-0.07,-0.00,0.06
-5.56,-4.81,-5.20,-0.07,-0.02,0.08
-5.73,-4.85,-5.22,-0.05,-0.03,0.06
-5.85,-4.93,-5.20,-0.05,-0.02,0.05
-5.86,-4.89,-5.22,-0.04,-0.01,0.03
-5.83,-4.93,-5.20,-0.03,0.00,0.02
-5.76,-4.96,-5.22,-0.03,0.01,0.02
-5.71,-5.04,-5.15,-0.04,0.01,0.02
-5.69,-4.98,-5.18,-0.04,0.01,0.02
-5.67,-5.05,-5.19,-0.04,0.01,0.02
-5.72,-5.02,-5.20,-0.05,0.01,0.02
-5.77,-5.07,-5.21,-0.05,0.01,0.03
-5.70,-5.03,-5.13,-0.05,0.01,0.04
-5.73,-4.99,-5.18,-0.06,0.01,0.05
-5.77,-4.96,-5.18,-0.06,0.01,0.04
-5.77,-4.84,-5.18,-0.05,0.02,0.04
-5.69,-4.97,-5.20,-0.04,0.02,0.04
-5.65,-5.04,-5.19,-0.04,0.02,0.03
-5.66,-5.07,-5.20,-0.05,0.02,0.04
-5.71,-5.08,-5.20,-0.05,0.01,0.05
-5.69,-5.03,-5.20,-0.06,0.01,0.05
-5.68,-5.04,-5.20,-0.06,0.01,0.06
-5.71,-4.91,-5.20,-0.06,0.01,0.05
-5.80,-4.91,-5.20,-0.05,0.01,0.04
-5.78,-4.91,-5.20,-0.05,0.02,0.05
-5.68,-5.06,-5.17,-0.04,0.02,0.04
-5.62,-5.08,-5.16,-0.05,0.02,0.04
-5.64,-5.04,-5.17,-0.05,0.01,0.05
-5.77,-4.98,-5.22,-0.06,0.01,0.05
-5.77,-4.94,-5.19,-0.05,0.02,0.05
-5.68,-4.99,-5.21,-0.05,0.02,0.05
-5.64,-5.00,-5.16,-0.05,0.02,0.05
-5.79,-4.92,-5.18,-0.05,0.01,0.06
-5.80,-5.04,-5.21,-0.05,0.02,0.06
-5.68,-5.03,-5.23,-0.05,0.03,0.05
-5.66,-4.99,-5.18,-0.05,0.02,0.04
-5.61,-5.04,-5.18,-0.05,0.02,0.04
-5.67,-5.00,-5.18,-0.05,0.01,0.04
-5.76,-4.96,-5.19,-0.05,0.01,0.05
-5.73,-5.03,-5.22,-0.05,0.02,0.05
-5.68,-5.02,-5.23,-0.05,0.02,0.04
-5.65,-5.03,-5.20,-0.05,0.01,0.05
-5.68,-4.98,-5.21,-0.05,0.01,0.05
-5.71,-4.95,-5.18,-0.05,0.01,0.06
-5.68,-4.91,-5.21,-0.05,0.02,0.05
-5.72,-4.99,-5.21,-0.04,0.02,0.05
-5.58,-5.08,-5.21,-0.04,0.02,0.04
-5.61,-5.11,-5.19,-0.05,0.01,0.05
-5.73,-4.96,-5.18,-0.06,0.00,0.06
-5.84,-4.94,-5.19,-0.05,0.01,0.06
-5.76,-4.99,-5.21,-0.05,0.02,0.06
-5.64,-5.04,-5.21,-0.05,0.02,0.05
-5.65,-4.97,-5.20,-0.05,0.02,0.04
-5.71,-5.00,-5.20,-0.04,0.01,0.05
-5.70,-5.04,-5.19,-0.04,0.02,0.05
-5.67,-5.04,-5.18,-0.05,0.02,0.05
-5.68,-5.04,-5.17,-0.05,0.01,0.05
-5.72,-5.04,-5.20,-0.05,0.02,0.05
-5.71,-4.95,-5.18,-0.05,0.02,0.05
-5.71,-4.98,-5.20,-0.05,0.02,0.05
-5.66,-4.97,-5.19,-0.05,0.02,0.05
-5.64,-4.97,-5.16,-0.05,0.01,0.04
-5.67,-5.00,-5.20,-0.04,0.01,0.04
-5.70,-5.08,-5.20,-0.04,0.01,0.04
-5.73,-5.07,-5.19,-0.05,0.01,0.04
-5.64,-5.10,-5.20,-0.06,0.01,0.05
-5.72,-5.01,-5.21,-0.06,0.01,0.06
-5.79,-4.94,-5.19,-0.06,0.01,0.06
-5.67,-5.00,-5.17,-0.05,0.02,0.05
-5.62,-5.00,-5.18,-0.05,0.01,0.05
-5.66,-4.99,-5.19,-0.05,0.01,0.05
-5.76,-5.00,-5.19,-0.05,0.01,0.05
-5.72,-5.04,-5.20,-0.05,0.02,0.05
-5.67,-5.05,-5.17,-0.05,0.01,0.05
