ax,ay,az,gx,gy,gz
-7.28,-5.68,1.95,-2.98,-0.93,-2.83
-4.46,-1.11,4.01,-3.18,-1.04,-2.68
-1.16,2.24,6.08,-3.20,-1.48,-2.28
-1.62,2.59,6.81,-3.12,-2.12,-2.16
-6.80,3.18,5.58,-3.20,-2.60,-2.01
-13.78,9.33,4.28,-3.43,-2.58,-1.37
-15.99,19.21,3.48,-3.04,-2.09,-1.00
-11.53,22.70,2.98,-1.97,-1.76,-0.84
-7.88,18.86,1.55,-1.06,-1.90,-0.48
-10.90,16.24,-0.21,-0.56,-2.15,-0.10
-15.57,18.72,-1.50,-0.06,-2.02,0.05
-16.93,20.97,-1.93,0.77,-1.61,0.00
-12.57,20.50,-0.86,1.71,-1.36,0.19
-10.46,18.73,0.59,2.56,-1.57,0.67
-14.01,15.87,1.41,3.37,-1.79,1.00
-18.57,11.79,1.79,4.02,-1.72,1.04
-21.62,7.45,1.62,4.42,-1.35,1.06
-21.72,4.37,2.03,4.68,-0.93,1.03
-23.26,-1.27,1.36,4.71,-0.58,1.23
-26.48,-5.75,-0.39,4.45,-0.05,1.46
-26.21,-9.51,-2.04,4.01,0.62,1.59
-25.22,-12.63,-3.03,3.40,1.18,1.64
-24.26,-13.30,-3.41,2.79,1.72,1.45
-21.45,-12.83,-2.32,2.34,2.23,1.05
-17.60,-13.60,-1.08,1.99,2.53,0.67
-14.76,-15.23,-0.09,1.61,2.70,0.35
-11.51,-16.22,0.84,1.17,2.78,-0.00
-8.78,-16.62,1.58,0.73,2.72,-0.36
-5.91,-17.97,2.42,0.30,2.59,-0.80
-4.31,-20.20,2.60,-0.29,2.28,-1.13
-5.26,-20.23,2.78,-1.04,2.02,-1.56
-6.32,-17.39,3.37,-1.82,1.95,-2.02
-4.81,-11.77,4.80,-2.37,1.96,-2.49
-1.48,-7.22,5.86,-2.64,1.76,-2.68
1.33,-4.28,6.31,-2.75,1.28,-2.69
2.32,-3.73,6.21,-2.83,0.64,-2.55
1.54,-2.91,5.70,-2.89,-0.00,-2.70
-0.79,-1.47,5.04,-2.87,-0.55,-3.03
-3.60,-1.90,3.48,-3.07,-0.96,-2.94
-6.54,2.44,2.29,-3.45,-1.19,-2.40
-10.69,9.92,-0.13,-3.56,-1.25,-1.78
-14.61,17.58,-2.97,-3.29,-1.08,-1.19
-18.10,24.80,-5.77,-2.56,-0.69,-0.91
-18.78,26.98,-7.82,-1.61,-0.15,-0.62
-17.56,26.51,-8.51,-0.82,0.36,-0.04
-14.88,26.43,-7.61,-0.07,0.82,0.59
-9.95,25.13,-5.44,0.77,1.07,1.08
-6.56,21.64,-3.53,1.57,0.97,1.55
-6.70,17.02,-2.20,2.12,0.73,2.06
-8.15,13.48,-1.16,2.47,0.58,2.50
-8.27,11.47,0.22,2.78,0.48,2.60
-8.33,9.45,1.60,3.15,0.36,2.53
-8.74,7.14,2.91,3.53,0.25,2.43
-9.21,2.91,3.62,3.82,0.17,2.47
-9.36,-2.95,3.68,3.87,0.12,2.68
-8.89,-7.96,3.51,3.72,0.06,2.74
-7.00,-12.40,3.87,3.63,-0.09,2.32
-5.86,-19.40,3.55,3.50,-0.35,1.60
-6.51,-29.93,1.84,2.80,-0.51,1.22
-6.79,-35.03,0.08,1.37,-0.49,1.16
-4.02,-31.89,-0.05,-0.07,-0.42,0.81
-0.18,-25.22,0.85,-1.11,-0.59,0.20
2.43,-18.76,1.74,-1.72,-0.98,-0.50
3.00,-13.78,2.58,-2.10,-1.52,-0.90
1.20,-10.30,3.06,-2.36,-2.02,-0.93
-0.60,-9.46,3.42,-2.59,-2.37,-0.91
-2.30,-9.17,3.81,-2.88,-2.64,-1.00
-5.41,-8.57,4.39,-3.25,-2.88,-1.08
-9.37,-7.16,5.14,-3.66,-3.01,-1.15
-13.73,-4.42,5.48,-3.89,-2.97,-1.53
-15.61,-2.55,5.90,-4.01,-2.88,-1.70
-18.93,-1.73,5.47,-4.29,-2.76,-1.41
-22.35,1.90,5.16,-4.62,-2.46,-1.14
-24.76,9.09,4.07,-4.66,-1.89,-1.07
-26.12,19.04,2.63,-4.20,-1.18,-1.12
-21.88,26.58,1.17,-3.20,-0.47,-0.81
-15.30,27.76,0.87,-1.98,-0.17,-0.27
-13.16,26.08,0.35,-0.91,-0.25,-0.02
-14.50,26.89,-0.02,0.08,-0.24,0.09
-15.07,27.89,0.86,1.24,-0.02,0.19
-12.51,24.64,2.98,2.50,0.18,0.11
-11.10,18.95,5.10,3.45,0.25,0.19
-11.13,14.67,6.39,4.01,0.30,0.53
-11.00,12.63,7.59,4.39,0.32,1.00
-12.72,10.79,8.50,4.77,0.33,1.33
-14.16,8.59,9.65,5.15,0.43,1.35
-14.89,3.94,10.50,5.41,0.57,1.48
-16.46,-2.55,9.88,5.26,0.73,1.94
-16.30,-7.87,8.59,4.83,0.95,2.26
-12.91,-11.40,7.48,4.43,1.06,2.01
-9.24,-15.48,6.25,4.11,0.95,1.27
-7.23,-21.76,4.04,3.52,0.73,0.64
-6.92,-24.98,1.80,2.44,0.51,0.37
-8.62,-22.31,0.13,1.25,0.43,0.31
-9.41,-16.68,-0.50,0.38,0.53,0.18
-8.61,-11.75,-0.61,-0.08,0.72,-0.11
-6.37,-9.17,-0.62,-0.37,0.77,-0.37
-5.25,-6.87,-0.65,-0.65,0.68,-0.52
-4.92,-4.32,-0.74,-0.87,0.49,-0.48
-5.83,-1.77,-1.10,-0.97,0.31,-0.41
