ax,ay,az,gx,gy,gz
-2.46,-1.98,-3.07,-0.42,1.78,-0.12
1.60,-1.12,-2.02,-0.45,1.57,-0.19
3.28,-1.37,-1.28,-0.55,1.27,-0.10
7.95,-1.02,-0.65,-0.76,0.84,0.29
13.26,0.86,-0.98,-0.88,-0.44,0.85
1.80,4.28,-2.94,-0.55,-2.12,0.57
-23.07,5.36,-6.43,0.31,-2.42,-0.68
-33.34,-2.74,-9.16,0.95,-0.68,-1.99
-20.15,-10.95,-7.68,0.35,1.13,-1.73
0.41,-7.04,-3.34,-0.76,1.66,-0.61
15.70,3.39,-0.53,-1.12,0.74,0.25
17.20,10.50,-0.53,-0.49,-1.26,0.45
-7.65,8.53,-3.68,0.66,-2.64,-0.18
-30.45,-4.62,-8.39,1.24,-1.82,-0.89
-27.06,-15.95,-9.43,0.41,0.12,-0.72
-6.99,-10.09,-5.25,-0.89,1.06,0.14
7.93,3.22,-2.22,-1.11,0.40,0.53
-0.29,7.29,-3.78,-0.31,-0.94,0.22
-19.42,-0.23,-7.15,0.38,-1.02,-0.34
-25.14,-10.50,-8.61,0.09,0.31,-0.55
-8.95,-8.86,-4.98,-0.91,1.35,-0.00
8.40,2.10,-1.59,-1.31,0.92,0.64
5.49,8.20,-2.63,-0.67,-0.64,0.64
-17.26,3.55,-6.53,0.25,-1.22,-0.28
-26.71,-7.90,-8.77,0.30,0.04,-0.74
-12.36,-10.34,-5.91,-0.62,1.24,-0.26
4.97,-0.26,-1.71,-1.11,1.33,-0.25
17.35,7.87,-0.09,-0.72,-0.01,0.00
1.44,5.06,-2.74,0.11,-1.69,-0.21
-24.02,-4.14,-7.40,0.46,-1.39,-0.78
-23.08,-11.55,-7.75,-0.18,0.45,-0.77
-1.17,-7.94,-2.76,-1.23,1.32,0.09
15.67,5.12,-1.10,-1.40,-0.14,0.87
-8.21,8.49,-4.66,-0.21,-1.52,-0.32
-27.42,-2.84,-8.80,0.42,-0.79,-0.68
-21.11,-13.59,-8.27,-0.27,0.73,-0.31
-1.98,-8.66,-3.66,-1.34,1.33,0.03
7.98,2.45,-1.70,-1.62,0.50,0.57
-1.18,6.59,-3.85,-0.93,-0.65,0.17
-16.29,1.57,-6.70,-0.24,-0.72,-0.44
-19.95,-5.73,-7.24,-0.20,0.36,-0.92
-5.50,-7.18,-3.51,-0.77,1.30,-1.10
18.05,0.25,-0.25,-1.37,0.48,0.12
6.85,6.09,-2.38,-1.01,-1.78,0.82
-25.27,3.32,-7.11,-0.14,-1.88,-0.34
-31.90,-5.90,-9.22,0.08,0.14,-1.13
-8.94,-10.26,-4.48,-0.65,1.63,-1.28
14.46,-2.56,-0.82,-1.50,0.84,-0.03
6.13,6.89,-2.39,-1.26,-1.07,0.62
-16.54,5.60,-5.67,-0.28,-1.39,-0.39
-22.51,-3.60,-7.57,0.01,-0.25,-0.74
-12.13,-7.59,-5.10,-0.51,0.87,-0.83
7.84,-2.59,-1.20,-1.17,0.76,-0.12
8.30,4.98,-2.05,-1.13,-0.98,0.74
-15.73,4.30,-5.63,-0.32,-1.60,-0.17
-28.18,-2.55,-8.11,0.07,-0.29,-0.90
-11.25,-7.86,-4.83,-0.37,1.15,-1.11
11.17,-3.30,-1.25,-1.13,0.71,0.03
5.99,4.24,-2.60,-1.04,-1.15,0.73
-19.24,3.89,-6.52,-0.30,-1.55,-0.09
-27.77,-3.66,-8.51,0.06,-0.06,-0.74
-11.43,-8.94,-5.26,-0.46,1.23,-0.77
7.84,-3.65,-2.17,-1.15,0.76,0.15
4.91,3.26,-2.52,-1.01,-0.68,0.32
-12.85,3.56,-5.24,-0.38,-1.16,-0.22
-21.12,-2.61,-6.78,-0.05,-0.17,-0.77
-7.78,-6.93,-4.01,-0.31,0.81,-1.31
7.41,-4.27,-1.81,-0.88,0.23,-0.66
-0.67,-0.27,-3.29,-1.11,-1.00,0.20
-17.24,0.96,-5.60,-0.85,-0.90,-0.28
-17.63,-0.91,-5.49,-0.61,0.27,-1.02
0.08,-2.91,-2.21,-0.86,0.68,-0.77
5.94,-0.72,-1.90,-1.17,-0.50,0.25
-9.42,1.53,-3.80,-0.92,-1.04,-0.32
-11.65,0.09,-4.78,-0.69,-0.57,-0.79
-5.11,-3.42,-4.11,-0.83,-0.41,-0.68
-3.52,-4.51,-2.67,-1.21,-0.51,-0.45
0.37,0.00,-2.80,-1.59,-1.26,0.62
-20.82,4.87,-6.15,-1.11,-1.69,0.60
-33.58,-0.33,-8.41,-0.31,-0.17,-1.10
-18.37,-6.29,-5.09,-0.44,1.57,-1.68
5.00,-4.32,-0.50,-1.14,1.60,-0.64
11.73,1.78,-0.18,-1.37,-0.04,0.51
-5.40,4.13,-2.52,-0.86,-1.12,0.21
-21.29,1.10,-5.24,-0.33,-0.64,-0.43
-14.75,-2.91,-3.49,-0.18,0.71,-1.25
3.78,-3.54,-0.58,-0.66,0.74,-0.27
8.57,-0.23,-0.21,-0.93,-0.63,0.67
-7.09,1.91,-2.31,-0.59,-1.43,0.03
-16.88,0.32,-4.63,-0.34,-1.01,-0.12
-12.86,-2.57,-4.47,-0.35,-0.33,-0.13
-8.34,-2.07,-3.12,-0.45,0.04,-0.44
4.21,-0.28,-0.90,-0.65,-0.17,0.07
-2.77,1.57,-2.92,-0.71,-1.58,1.34
-26.13,-0.52,-6.33,-0.24,-1.29,0.03
-25.94,-3.44,-6.43,-0.11,0.42,-1.12
-4.94,-3.44,-2.27,-0.49,1.20,-0.72
7.33,0.91,-0.63,-0.88,0.26,0.79
-3.03,5.99,-1.95,-0.55,-0.88,0.93
-18.74,5.98,-4.07,0.06,-0.81,0.60
