ax,ay,az,gx,gy,gz
-8.63,-0.76,-1.39,-0.09,-0.05,0.31
-8.71,-0.71,-1.38,-0.09,-0.04,0.30
-8.75,-0.65,-1.38,-0.09,-0.04,0.30
-8.86,-0.49,-1.39,-0.08,-0.02,0.22
-8.76,-0.49,-1.43,-0.06,0.02,0.06
-8.64,-0.54,-1.44,-0.05,0.03,0.02
-8.60,-0.57,-1.40,-0.05,0.02,0.04
-8.63,-0.57,-1.36,-0.06,0.01,0.09
-8.69,-0.57,-1.36,-0.07,0.01,0.10
-8.72,-0.58,-1.36,-0.06,0.01,0.06
-8.67,-0.65,-1.40,-0.06,0.02,0.03
-8.69,-0.47,-1.39,-0.06,0.02,0.03
-8.64,-0.47,-1.40,-0.05,0.02,0.03
-8.65,-0.51,-1.36,-0.05,0.02,0.05
-8.63,-0.54,-1.38,-0.05,0.01,0.06
-8.67,-0.54,-1.39,-0.05,0.02,0.04
-8.68,-0.57,-1.35,-0.05,0.02,0.03
-8.67,-0.58,-1.36,-0.05,0.02,0.03
-8.69,-0.56,-1.37,-0.05,0.02,0.03
-8.66,-0.57,-1.40,-0.05,0.02,0.03
-8.64,-0.56,-1.40,-0.05,0.02,0.04
-8.68,-0.56,-1.38,-0.05,0.02,0.03
-8.66,-0.60,-1.40,-0.05,0.02,0.03
-8.67,-0.59,-1.38,-0.05,0.02,0.05
-8.66,-0.59,-1.40,-0.05,0.02,0.05
-8.66,-0.59,-1.38,-0.05,0.02,0.04
-8.68,-0.58,-1.37,-0.05,0.01,0.05
-8.68,-0.58,-1.41,-0.05,0.02,0.05
-8.65,-0.58,-1.42,-0.05,0.02,0.05
-8.66,-0.60,-1.40,-0.05,0.02,0.04
-8.69,-0.59,-1.38,-0.05,0.02,0.03
-8.65,-0.60,-1.39,-0.05,0.02,0.04
-8.66,-0.61,-1.37,-0.05,0.02,0.05
-8.65,-0.61,-1.41,-0.05,0.01,0.06
-8.68,-0.58,-1.40,-0.05,0.01,0.05
-8.67,-0.58,-1.40,-0.05,0.02,0.04
-8.67,-0.59,-1.38,-0.05,0.02,0.04
-8.67,-0.59,-1.41,-0.05,0.02,0.05
-8.67,-0.61,-1.38,-0.05,0.02,0.04
-8.66,-0.60,-1.39,-0.05,0.01,0.05
-8.66,-0.59,-1.39,-0.05,0.01,0.05
-8.67,-0.60,-1.39,-0.05,0.01,0.05
-8.69,-0.60,-1.41,-0.05,0.02,0.05
-8.66,-0.58,-1.41,-0.05,0.01,0.04
-8.64,-0.60,-1.40,-0.05,0.02,0.04
-8.68,-0.61,-1.40,-0.05,0.01,0.05
-8.66,-0.60,-1.40,-0.05,0.01,0.05
-8.67,-0.60,-1.41,-0.05,0.01,0.05
-8.68,-0.58,-1.39,-0.05,0.01,0.05
-8.66,-0.60,-1.39,-0.05,0.01,0.05
-8.67,-0.60,-1.42,-0.05,0.01,0.05
-8.66,-0.59,-1.44,-0.05,0.01,0.05
-8.66,-0.61,-1.43,-0.05,0.01,0.05
-8.68,-0.59,-1.39,-0.05,0.01,0.06
-8.68,-0.60,-1.38,-0.05,0.01,0.06
-8.67,-0.62,-1.42,-0.05,0.01,0.06
-8.67,-0.59,-1.41,-0.05,0.01,0.06
-8.68,-0.58,-1.40,-0.05,0.01,0.05
-8.66,-0.59,-1.37,-0.05,0.01,0.05
-8.71,-0.58,-1.39,-0.05,0.01,0.05
-8.66,-0.57,-1.38,-0.05,0.01,0.05
-8.67,-0.59,-1.40,-0.05,0.01,0.05
-8.67,-0.61,-1.39,-0.05,0.01,0.05
-8.66,-0.60,-1.41,-0.05,0.02,0.04
-8.65,-0.58,-1.40,-0.05,0.01,0.05
-8.66,-0.57,-1.41,-0.05,0.01,0.05
-8.67,-0.59,-1.41,-0.05,0.02,0.05
-8.68,-0.57,-1.41,-0.05,0.01,0.05
-8.65,-0.57,-1.38,-0.05,0.01,0.05
-8.67,-0.59,-1.38,-0.05,0.01,0.05
-8.67,-0.61,-1.41,-0.05,0.01,0.05
-8.65,-0.61,-1.42,-0.05,0.01,0.05
-8.64,-0.60,-1.39,-0.05,0.01,0.05
-8.67,-0.57,-1.40,-0.05,0.01,0.05
-8.67,-0.59,-1.41,-0.05,0.01,0.05
-8.66,-0.61,-1.41,-0.05,0.01,0.05
-8.66,-0.59,-1.39,-0.05,0.01,0.05
-8.67,-0.59,-1.39,-0.05,0.01,0.05
-8.66,-0.60,-1.39,-0.05,0.01,0.06
-8.68,-0.58,-1.38,-0.05,0.01,0.05
-8.71,-0.59,-1.41,-0.05,0.01,0.05
-8.66,-0.58,-1.39,-0.05,0.01,0.05
-8.67,-0.59,-1.40,-0.05,0.01,0.05
-8.67,-0.58,-1.42,-0.05,0.02,0.04
-8.64,-0.60,-1.38,-0.05,0.01,0.05
-8.70,-0.57,-1.38,-0.05,0.01,0.06
-8.67,-0.56,-1.39,-0.05,0.01,0.05
-8.69,-0.58,-1.40,-0.05,0.01,0.05
-8.68,-0.57,-1.40,-0.05,0.01,0.05
-8.66,-0.58,-1.41,-0.05,0.01,0.05
-8.64,-0.59,-1.40,-0.05,0.01,0.06
-8.68,-0.59,-1.37,-0.05,0.01,0.05
-8.69,-0.58,-1.40,-0.05,0.01,0.05
-8.68,-0.57,-1.39,-0.05,0.02,0.05
-8.67,-0.58,-1.42,-0.05,0.01,0.05
-8.68,-0.58,-1.39,-0.05,0.02,0.04
-8.67,-0.57,-1.37,-0.05,0.02,0.04
-8.65,-0.59,-1.40,-0.05,0.01,0.05
-8.67,-0.59,-1.41,-0.05,0.01,0.06
-8.68,-0.59,-1.40,-0.05,0.01,0.06
