ax,ay,az,gx,gy,gz
-4.55,-3.01,-8.68,0.05,0.21,0.27
-4.50,-3.39,-8.66,0.06,0.36,0.48
-4.67,-4.06,-8.71,0.02,0.53,0.74
-4.95,-4.57,-8.61,-0.10,0.73,1.12
-5.42,-4.98,-8.48,-0.26,0.98,1.66
-5.26,-5.83,-8.24,-0.46,1.26,2.27
-4.86,-7.26,-8.03,-0.74,1.53,2.95
-3.79,-9.11,-7.82,-1.10,1.77,3.42
-2.19,-9.72,-7.40,-1.49,1.89,3.55
-1.37,-10.51,-7.21,-1.93,1.94,3.55
-0.74,-11.56,-7.00,-2.57,1.99,3.84
0.25,-10.74,-6.20,-3.30,2.04,4.40
1.00,-7.40,-5.28,-3.82,2.09,4.65
1.07,-4.37,-4.90,-4.00,2.17,4.31
1.71,-2.96,-4.48,-4.04,2.22,3.79
1.09,-3.41,-4.02,-4.15,2.32,3.33
3.07,-5.30,-2.96,-4.51,2.44,2.75
7.64,-2.24,-1.50,-4.90,2.25,1.85
10.96,4.93,0.01,-4.86,1.63,0.76
9.95,8.91,0.25,-4.29,0.78,-1.11
3.97,8.93,-1.52,-3.77,0.07,-2.53
-2.67,8.08,-2.32,-3.52,-0.07,-3.10
-5.11,8.93,-2.28,-3.53,0.14,-2.89
-5.01,13.32,-2.24,-3.33,0.39,-2.91
-3.93,16.47,-2.17,-2.73,0.51,-3.37
-5.76,16.89,-3.37,-2.11,0.59,-3.50
-9.42,18.08,-4.46,-1.53,0.97,-3.42
-10.45,19.11,-4.44,-0.87,1.60,-3.43
-7.72,17.77,-3.96,-0.27,2.13,-3.40
-5.89,17.23,-3.71,0.17,2.43,-3.03
-4.19,16.87,-3.14,0.56,2.62,-2.48
-1.05,16.73,-1.94,0.98,2.68,-2.01
2.44,15.88,-1.61,1.44,2.45,-1.86
3.78,14.22,-1.74,1.85,2.04,-1.71
2.92,12.80,-2.70,2.07,1.62,-1.05
2.12,12.97,-2.91,2.32,1.32,-0.41
1.77,12.27,-2.43,2.71,1.04,-0.42
-0.03,10.35,-2.88,3.12,0.87,-0.92
-0.82,8.97,-3.61,3.37,0.89,-1.04
-0.57,7.36,-3.68,3.51,0.88,-0.94
-0.46,5.80,-4.24,3.50,0.81,-0.43
-0.05,5.78,-4.74,3.55,0.66,-0.41
-0.70,5.74,-4.82,3.71,0.49,-0.49
-2.99,5.80,-5.47,3.84,0.44,-0.06
-3.85,6.00,-5.20,4.00,0.51,0.81
-2.77,5.62,-3.93,4.31,0.51,1.20
-0.71,2.86,-2.83,4.63,0.35,0.96
-1.05,0.28,-2.95,4.74,0.12,0.89
-4.01,-0.14,-2.91,4.74,0.05,1.11
-6.12,-1.90,-2.73,4.78,0.23,1.22
-8.32,-7.23,-3.79,4.53,0.57,1.54
-9.61,-12.09,-5.90,3.78,1.02,2.43
-8.22,-12.26,-6.51,3.09,1.42,2.39
-6.81,-11.53,-6.16,2.61,1.67,1.85
-7.62,-10.53,-6.20,2.16,1.81,2.13
-10.16,-9.78,-6.18,1.86,2.13,2.32
-9.40,-10.67,-5.76,1.74,2.58,1.77
-7.41,-12.68,-5.59,1.37,2.90,1.75
-6.12,-13.05,-5.50,0.93,3.11,1.74
-5.53,-11.25,-5.22,0.60,3.29,1.36
-4.96,-8.87,-5.01,0.36,3.44,1.47
-5.20,-5.99,-4.45,0.35,3.60,1.59
-5.82,-5.28,-3.62,0.51,3.86,1.67
-4.39,-7.71,-2.81,0.63,4.14,1.64
-1.21,-9.96,-2.06,0.57,4.22,1.54
0.31,-11.06,-1.80,0.40,4.08,1.53
-0.92,-11.68,-1.68,0.18,3.98,1.43
-1.11,-11.62,-1.41,-0.04,4.07,1.23
1.14,-10.20,-0.75,-0.20,4.09,0.97
2.61,-7.89,-0.53,-0.18,3.95,0.75
3.56,-8.22,-0.52,-0.03,3.76,0.26
4.58,-10.05,-0.95,-0.02,3.56,-0.24
4.87,-10.94,-1.42,-0.21,3.36,-0.55
5.33,-10.55,-1.38,-0.44,3.22,-0.75
6.17,-8.97,-1.11,-0.65,3.09,-0.85
7.22,-7.35,-0.90,-0.75,2.92,-0.89
7.68,-6.38,-0.89,-0.76,2.74,-0.84
7.27,-6.47,-1.04,-0.80,2.61,-0.52
7.08,-5.98,-1.03,-0.86,2.59,-0.09
8.11,-5.16,-0.83,-0.79,2.59,-0.02
9.41,-4.75,-0.47,-0.70,2.51,0.11
10.82,-3.89,-0.15,-0.56,2.34,0.21
12.04,-3.69,0.04,-0.34,2.10,0.17
14.61,-4.29,0.38,-0.10,1.75,-0.22
17.76,-6.02,0.73,0.02,1.21,-0.55
19.20,-6.81,0.85,-0.04,0.48,-0.51
18.19,-5.84,1.09,-0.09,-0.25,-0.50
16.09,-5.21,1.04,-0.05,-0.82,-0.55
14.38,-5.06,0.77,-0.00,-1.22,-0.57
13.69,-5.60,0.47,0.02,-1.52,-0.58
13.39,-6.49,0.33,-0.01,-1.81,-0.61
13.08,-7.15,0.27,-0.11,-2.08,-0.69
13.72,-7.37,0.37,-0.21,-2.40,-0.82
12.87,-7.14,0.16,-0.39,-2.78,-0.62
10.97,-6.13,-0.31,-0.55,-3.10,-0.32
8.85,-5.67,-0.82,-0.65,-3.29,-0.18
6.70,-4.64,-1.42,-0.67,-3.35,-0.24
6.27,-4.33,-2.08,-0.63,-3.33,-0.27
5.84,-3.85,-2.66,-0.61,-3.37,-0.14
5.94,-3.70,-3.05,-0.54,-3.41,-0.20
