ax,ay,az,gx,gy,gz
-8.63,-0.93,-1.43,-0.11,0.02,0.02
-8.68,-0.82,-1.47,-0.07,0.03,-0.01
-8.59,-1.10,-1.47,-0.06,0.02,0.06
-8.49,-1.04,-1.48,-0.07,-0.00,0.17
-8.52,-0.96,-1.48,-0.07,-0.02,0.21
-8.73,-0.95,-1.54,-0.07,-0.01,0.17
-8.71,-0.97,-1.52,-0.06,0.00,0.10
-8.67,-0.97,-1.49,-0.05,0.01,0.07
-8.67,-1.00,-1.45,-0.05,0.02,0.06
-8.59,-1.07,-1.45,-0.05,0.02,0.06
-8.65,-1.00,-1.45,-0.05,0.01,0.07
-8.63,-1.00,-1.50,-0.05,0.02,0.06
-8.68,-0.94,-1.50,-0.05,0.02,0.05
-8.59,-0.96,-1.54,-0.05,0.02,0.03
-8.22,-1.09,-1.49,-0.04,0.03,0.01
-9.77,-1.08,-1.59,-0.04,0.04,0.00
-7.45,-1.23,-1.30,-0.04,0.02,0.04
-8.98,-0.31,-1.45,-0.06,0.01,0.09
-8.71,-1.03,-1.48,-0.05,0.00,0.09
-8.47,-0.88,-1.45,-0.04,0.01,0.05
-8.71,-1.02,-1.55,-0.05,0.01,0.05
-8.60,-1.19,-1.49,-0.05,0.01,0.04
-8.64,-1.14,-1.46,-0.05,0.01,0.05
-8.68,-1.04,-1.51,-0.06,0.01,0.06
-8.62,-0.99,-1.54,-0.05,0.02,0.05
-8.63,-0.93,-1.49,-0.05,0.02,0.06
-8.66,-0.89,-1.45,-0.05,0.02,0.05
-8.66,-0.96,-1.53,-0.05,0.02,0.03
-8.64,-1.04,-1.55,-0.05,0.02,0.02
-8.59,-1.10,-1.53,-0.05,0.02,0.03
-8.59,-1.05,-1.49,-0.05,0.02,0.05
-8.66,-0.99,-1.49,-0.05,0.01,0.07
-8.64,-0.94,-1.48,-0.05,0.02,0.06
-8.63,-0.92,-1.47,-0.05,0.02,0.05
-8.66,-0.93,-1.52,-0.05,0.02,0.03
-8.59,-0.95,-1.51,-0.05,0.02,0.04
-8.61,-1.03,-1.49,-0.05,0.02,0.04
-8.64,-1.03,-1.50,-0.05,0.01,0.06
-8.68,-1.00,-1.50,-0.05,0.02,0.06
-8.66,-0.98,-1.51,-0.05,0.02,0.04
-8.63,-0.98,-1.48,-0.05,0.02,0.04
-8.60,-0.99,-1.49,-0.05,0.02,0.05
-8.63,-0.98,-1.52,-0.05,0.01,0.05
-8.61,-1.01,-1.51,-0.05,0.02,0.04
-8.64,-1.04,-1.51,-0.05,0.02,0.04
-8.60,-1.05,-1.51,-0.05,0.02,0.05
-8.58,-1.02,-1.53,-0.05,0.01,0.06
-8.62,-1.00,-1.52,-0.05,0.01,0.06
-8.66,-0.96,-1.48,-0.05,0.01,0.05
-8.65,-0.96,-1.52,-0.05,0.01,0.05
-8.64,-0.98,-1.51,-0.05,0.02,0.04
-8.62,-1.01,-1.49,-0.05,0.02,0.05
-8.62,-1.03,-1.53,-0.05,0.02,0.05
-8.60,-1.02,-1.52,-0.05,0.01,0.05
-8.60,-1.01,-1.52,-0.05,0.01,0.05
-8.63,-0.97,-1.51,-0.05,0.01,0.05
-8.65,-0.99,-1.48,-0.05,0.01,0.05
-8.59,-1.02,-1.48,-0.05,0.01,0.06
-8.60,-1.01,-1.50,-0.05,0.01,0.06
-8.61,-1.00,-1.53,-0.05,0.01,0.07
-8.64,-1.00,-1.53,-0.06,0.01,0.07
-8.58,-0.93,-1.52,-0.06,0.00,0.08
-8.70,-0.99,-1.47,-0.06,-0.00,0.08
-8.65,-1.00,-1.46,-0.05,0.01,0.06
-8.69,-0.97,-1.46,-0.06,0.01,0.07
-8.62,-1.03,-1.49,-0.05,0.01,0.07
-8.63,-1.01,-1.55,-0.05,0.01,0.06
-8.60,-0.98,-1.53,-0.06,0.01,0.06
-8.65,-0.98,-1.55,-0.06,0.00,0.08
-8.54,-0.91,-1.47,-0.06,0.01,0.07
-8.69,-0.90,-1.49,-0.06,0.00,0.08
-8.62,-0.95,-1.45,-0.05,0.01,0.06
-8.67,-0.87,-1.44,-0.05,0.01,0.04
-8.71,-0.94,-1.48,-0.05,0.02,0.04
-8.61,-1.02,-1.51,-0.05,0.02,0.04
-8.63,-0.99,-1.50,-0.05,0.02,0.04
-8.70,-1.00,-1.52,-0.05,0.02,0.04
-8.54,-0.99,-1.48,-0.05,0.02,0.04
-8.71,-0.87,-1.47,-0.05,0.02,0.04
-8.64,-0.92,-1.50,-0.05,0.02,0.04
-8.58,-0.91,-1.46,-0.05,0.02,0.03
-8.56,-0.92,-1.52,-0.05,0.01,0.04
-8.60,-0.99,-1.48,-0.05,0.01,0.03
