ax,ay,az,gx,gy,gz
-8.68,-1.19,-1.49,-0.07,0.00,0.13
-8.88,-1.26,-1.55,-0.08,0.02,0.06
-8.58,-0.91,-1.51,-0.06,0.04,0.01
-8.32,-1.18,-1.55,-0.06,0.02,0.06
-8.56,-1.16,-1.53,-0.06,0.01,0.09
-8.60,-1.13,-1.50,-0.06,0.01,0.09
-8.63,-1.09,-1.49,-0.06,0.01,0.07
-8.60,-1.12,-1.49,-0.05,0.02,0.06
-8.60,-1.13,-1.51,-0.05,0.02,0.06
-8.60,-1.14,-1.56,-0.05,0.02,0.05
-8.63,-1.14,-1.52,-0.05,0.01,0.05
-8.61,-1.12,-1.56,-0.05,0.02,0.05
-8.63,-1.12,-1.53,-0.05,0.02,0.05
-8.62,-1.14,-1.50,-0.05,0.02,0.04
-8.59,-1.13,-1.49,-0.05,0.01,0.05
-8.61,-1.14,-1.53,-0.05,0.02,0.04
-8.62,-1.14,-1.53,-0.05,0.01,0.05
-8.57,-1.14,-1.57,-0.05,0.01,0.05
-8.60,-1.14,-1.52,-0.05,0.01,0.05
-8.61,-1.11,-1.55,-0.05,0.01,0.04
-8.61,-1.13,-1.51,-0.05,0.01,0.05
-8.62,-1.15,-1.53,-0.05,0.01,0.05
-8.62,-1.15,-1.55,-0.05,0.01,0.05
-8.60,-1.14,-1.53,-0.05,0.01,0.05
-8.62,-1.11,-1.53,-0.05,0.01,0.05
-8.61,-1.13,-1.51,-0.05,0.01,0.05
-8.63,-1.12,-1.54,-0.05,0.02,0.04
-8.62,-1.14,-1.56,-0.05,0.01,0.05
-8.60,-1.14,-1.54,-0.05,0.01,0.05
-8.62,-1.14,-1.53,-0.05,0.01,0.05
-8.60,-1.14,-1.52,-0.05,0.01,0.05
-8.61,-1.12,-1.53,-0.05,0.01,0.05
-8.62,-1.14,-1.54,-0.05,0.01,0.05
-8.60,-1.14,-1.52,-0.05,0.01,0.05
-8.60,-1.15,-1.52,-0.05,0.01,0.05
-8.61,-1.14,-1.54,-0.05,0.01,0.05
-8.60,-1.15,-1.52,-0.05,0.01,0.05
-8.60,-1.14,-1.54,-0.05,0.01,0.05
-8.62,-1.15,-1.56,-0.05,0.01,0.05
-8.62,-1.13,-1.54,-0.05,0.01,0.05
-8.59,-1.15,-1.56,-0.05,0.01,0.05
-8.60,-1.12,-1.52,-0.05,0.01,0.05
-8.60,-1.15,-1.53,-0.05,0.01,0.05
-8.62,-1.14,-1.53,-0.05,0.01,0.05
-8.61,-1.16,-1.52,-0.05,0.01,0.05
-8.62,-1.13,-1.52,-0.05,0.01,0.05
-8.60,-1.15,-1.54,-0.05,0.01,0.05
-8.60,-1.16,-1.48,-0.05,0.01,0.05
-8.61,-1.15,-1.52,-0.05,0.01,0.06
-8.59,-1.12,-1.53,-0.05,0.01,0.05
-8.61,-1.14,-1.52,-0.05,0.01,0.05
-8.61,-1.13,-1.53,-0.05,0.01,0.05
-8.59,-1.15,-1.53,-0.05,0.01,0.05
-8.60,-1.17,-1.53,-0.05,0.01,0.05
-8.62,-1.15,-1.49,-0.05,0.01,0.05
-8.61,-1.16,-1.53,-0.05,0.01,0.05
-8.62,-1.13,-1.54,-0.05,0.01,0.05
-8.61,-1.13,-1.55,-0.05,0.01,0.06
-8.62,-1.14,-1.52,-0.05,0.01,0.05
-8.61,-1.12,-1.52,-0.05,0.01,0.05
-8.61,-1.13,-1.54,-0.05,0.01,0.05
-8.60,-1.14,-1.56,-0.05,0.01,0.05
-8.60,-1.12,-1.55,-0.05,0.01,0.05
-8.61,-1.14,-1.55,-0.05,0.01,0.05
-8.61,-1.13,-1.57,-0.05,0.01,0.05
-8.61,-1.13,-1.54,-0.05,0.01,0.05
-8.59,-1.14,-1.58,-0.05,0.01,0.05
-8.60,-1.14,-1.57,-0.05,0.01,0.06
-8.62,-1.15,-1.54,-0.05,0.01,0.05
-8.61,-1.14,-1.53,-0.05,0.01,0.05
-8.61,-1.14,-1.52,-0.05,0.01,0.05
-8.60,-1.16,-1.53,-0.05,0.01,0.06
-8.61,-1.13,-1.53,-0.05,0.01,0.05
-8.62,-1.14,-1.53,-0.05,0.01,0.05
-8.64,-1.16,-1.54,-0.05,0.01,0.05
-8.62,-1.15,-1.52,-0.05,0.01,0.05
-8.61,-1.14,-1.51,-0.05,0.01,0.05
-8.61,-1.13,-1.56,-0.05,0.01,0.05
-8.61,-1.13,-1.52,-0.05,0.01,0.05
-8.59,-1.13,-1.57,-0.05,0.01,0.05
-8.59,-1.13,-1.54,-0.05,0.01,0.05
-8.62,-1.14,-1.54,-0.05,0.01,0.05
-8.61,-1.14,-1.54,-0.05,0.01,0.05
-8.62,-1.13,-1.54,-0.05,0.01,0.04
-8.59,-1.13,-1.54,-0.05,0.01,0.05
-8.61,-1.14,-1.53,-0.05,0.01,0.05
-8.61,-1.14,-1.51,-0.05,0.01,0.05
-8.60,-1.16,-1.53,-0.05,0.01,0.05
-8.61,-1.14,-1.53,-0.05,0.01,0.05
-8.60,-1.13,-1.53,-0.05,0.01,0.05
-8.61,-1.13,-1.54,-0.05,0.01,0.05
-8.61,-1.13,-1.53,-0.05,0.01,0.05
-8.62,-1.14,-1.54,-0.05,0.01,0.05
-8.60,-1.14,-1.54,-0.05,0.01,0.05
-8.62,-1.14,-1.52,-0.05,0.01,0.05
-8.60,-1.14,-1.52,-0.05,0.01,0.06
-8.61,-1.14,-1.53,-0.05,0.01,0.05
-8.60,-1.14,-1.54,-0.05,0.01,0.05
-8.61,-1.15,-1.54,-0.05,0.01,0.05
-8.60,-1.14,-1.53,-0.05,0.01,0.05
