ax,ay,az,gx,gy,gz
-8.56,-1.20,-1.52,-0.05,0.02,0.04
-8.60,-1.25,-1.54,-0.06,0.02,0.08
-8.59,-1.31,-1.55,-0.06,0.01,0.10
-8.58,-1.20,-1.55,-0.06,0.01,0.11
-8.59,-1.20,-1.53,-0.06,0.01,0.09
-8.60,-1.18,-1.52,-0.06,0.01,0.08
-8.60,-1.19,-1.52,-0.06,0.01,0.06
-8.60,-1.15,-1.51,-0.06,0.01,0.05
-8.59,-1.17,-1.52,-0.06,0.02,0.05
-8.62,-1.18,-1.53,-0.06,0.01,0.05
-8.59,-1.15,-1.55,-0.05,0.01,0.05
-8.60,-1.14,-1.56,-0.05,0.02,0.04
-8.60,-1.17,-1.54,-0.05,0.01,0.05
-8.61,-1.19,-1.53,-0.05,0.01,0.04
-8.60,-1.21,-1.54,-0.05,0.01,0.04
-8.60,-1.22,-1.55,-0.05,0.02,0.04
-8.60,-1.19,-1.55,-0.05,0.02,0.05
-8.62,-1.16,-1.50,-0.05,0.02,0.05
-8.60,-1.16,-1.53,-0.05,0.02,0.04
-8.60,-1.18,-1.55,-0.05,0.01,0.04
-8.61,-1.23,-1.55,-0.05,0.02,0.04
-8.60,-1.20,-1.53,-0.05,0.01,0.05
-8.62,-1.21,-1.54,-0.05,0.02,0.04
-8.60,-1.21,-1.54,-0.05,0.02,0.04
-8.59,-1.20,-1.53,-0.05,0.01,0.05
-8.61,-1.20,-1.53,-0.05,0.01,0.05
-8.62,-1.19,-1.53,-0.05,0.01,0.05
-8.59,-1.22,-1.57,-0.05,0.01,0.05
-8.61,-1.16,-1.55,-0.06,0.01,0.05
-8.60,-1.20,-1.55,-0.05,0.01,0.05
-8.60,-1.18,-1.53,-0.05,0.01,0.05
-8.60,-1.20,-1.53,-0.05,0.01,0.05
-8.60,-1.19,-1.53,-0.05,0.01,0.05
-8.62,-1.20,-1.53,-0.05,0.01,0.06
-8.60,-1.17,-1.54,-0.05,0.01,0.06
-8.60,-1.19,-1.54,-0.05,0.01,0.05
-8.59,-1.20,-1.56,-0.05,0.01,0.05
-8.59,-1.19,-1.56,-0.05,0.01,0.05
-8.60,-1.19,-1.53,-0.05,0.01,0.05
-8.60,-1.18,-1.52,-0.05,0.01,0.05
-8.61,-1.19,-1.52,-0.05,0.01,0.05
-8.60,-1.20,-1.55,-0.05,0.01,0.05
-8.60,-1.19,-1.51,-0.05,0.01,0.05
-8.59,-1.17,-1.53,-0.05,0.01,0.05
-8.60,-1.21,-1.55,-0.05,0.02,0.04
-8.61,-1.19,-1.53,-0.05,0.02,0.05
-8.59,-1.21,-1.54,-0.05,0.01,0.05
-8.61,-1.21,-1.56,-0.05,0.02,0.05
-8.61,-1.19,-1.53,-0.05,0.02,0.05
-8.60,-1.18,-1.54,-0.05,0.01,0.05
-8.60,-1.19,-1.55,-0.05,0.01,0.05
-8.60,-1.19,-1.56,-0.05,0.01,0.05
-8.61,-1.18,-1.52,-0.05,0.01,0.05
-8.60,-1.21,-1.52,-0.05,0.01,0.05
-8.60,-1.21,-1.52,-0.05,0.01,0.04
-8.60,-1.19,-1.54,-0.05,0.02,0.04
-8.60,-1.20,-1.55,-0.05,0.01,0.04
-8.61,-1.21,-1.53,-0.05,0.01,0.05
-8.61,-1.22,-1.53,-0.05,0.01,0.05
-8.58,-1.20,-1.52,-0.05,0.01,0.05
-8.60,-1.19,-1.54,-0.05,0.01,0.05
-8.58,-1.20,-1.52,-0.05,0.01,0.05
-8.61,-1.19,-1.54,-0.05,0.01,0.05
-8.61,-1.19,-1.54,-0.05,0.01,0.05
-8.60,-1.21,-1.52,-0.05,0.01,0.05
-8.59,-1.20,-1.56,-0.05,0.01,0.05
-8.62,-1.20,-1.55,-0.05,0.01,0.05
-8.60,-1.19,-1.55,-0.05,0.02,0.05
-8.61,-1.21,-1.56,-0.05,0.01,0.05
-8.60,-1.21,-1.55,-0.05,0.01,0.05
-8.61,-1.19,-1.54,-0.05,0.01,0.05
-8.61,-1.19,-1.53,-0.05,0.02,0.04
-8.62,-1.20,-1.56,-0.05,0.01,0.05
-8.59,-1.19,-1.55,-0.05,0.01,0.05
-8.60,-1.20,-1.53,-0.05,0.01,0.06
-8.60,-1.21,-1.54,-0.05,0.01,0.05
-8.60,-1.19,-1.52,-0.05,0.01,0.05
-8.60,-1.18,-1.53,-0.05,0.01,0.05
-8.60,-1.19,-1.52,-0.05,0.01,0.05
-8.61,-1.21,-1.53,-0.05,0.01,0.05
-8.60,-1.19,-1.55,-0.05,0.01,0.05
-8.59,-1.20,-1.57,-0.05,0.01,0.05
-8.61,-1.20,-1.52,-0.05,0.01,0.06
-8.59,-1.19,-1.53,-0.05,0.01,0.05
-8.60,-1.19,-1.52,-0.05,0.01,0.04
-8.60,-1.20,-1.55,-0.05,0.01,0.05
-8.62,-1.20,-1.51,-0.05,0.01,0.05
-8.61,-1.20,-1.53,-0.05,0.01,0.05
-8.60,-1.19,-1.57,-0.05,0.01,0.05
-8.60,-1.19,-1.52,-0.05,0.01,0.05
-8.59,-1.19,-1.53,-0.05,0.01,0.05
-8.59,-1.19,-1.53,-0.05,0.01,0.05
-8.60,-1.21,-1.53,-0.05,0.01,0.05
-8.61,-1.19,-1.54,-0.05,0.01,0.04
-8.61,-1.19,-1.53,-0.05,0.01,0.05
-8.61,-1.19,-1.53,-0.05,0.01,0.05
-8.61,-1.19,-1.53,-0.05,0.01,0.05
-8.59,-1.18,-1.56,-0.05,0.01,0.05
