ax,ay,az,gx,gy,gz
-7.07,-3.24,-5.50,-0.24,0.05,0.22
-6.64,-3.17,-5.31,-0.25,0.07,0.18
-6.16,-2.76,-5.30,-0.25,0.07,0.16
-5.88,-2.31,-5.14,-0.22,0.03,0.15
-5.94,-2.06,-5.21,-0.15,-0.03,0.13
-6.25,-2.32,-5.41,-0.09,-0.08,0.13
-6.60,-2.76,-5.54,-0.06,-0.08,0.09
-6.76,-2.99,-5.53,-0.06,-0.07,0.06
-6.77,-2.94,-5.49,-0.07,-0.05,0.04
-6.73,-2.81,-5.48,-0.06,-0.04,0.04
-6.72,-2.85,-5.48,-0.05,-0.03,0.03
-6.68,-3.03,-5.40,-0.05,-0.02,0.02
-6.69,-2.96,-5.47,-0.06,-0.01,0.02
-6.67,-2.81,-5.45,-0.06,-0.01,0.01
-6.63,-2.71,-5.39,-0.05,-0.00,0.02
-6.62,-2.64,-5.43,-0.04,-0.00,0.03
-6.73,-2.78,-5.39,-0.02,-0.00,0.03
-6.65,-2.92,-5.41,-0.02,0.01,0.01
-6.65,-3.11,-5.42,-0.02,0.01,0.00
-6.68,-3.07,-5.44,-0.04,0.01,0.02
-6.62,-2.99,-5.44,-0.05,0.02,0.03
-6.62,-2.96,-5.39,-0.05,0.02,0.03
-6.52,-3.00,-5.40,-0.05,0.01,0.03
-6.59,-2.95,-5.40,-0.05,0.01,0.03
-6.66,-2.83,-5.42,-0.05,0.01,0.04
-6.68,-2.88,-5.39,-0.04,0.02,0.03
-6.63,-2.98,-5.39,-0.04,0.02,0.02
-6.56,-2.94,-5.42,-0.04,0.02,0.01
-6.63,-3.10,-5.44,-0.05,0.02,0.04
-6.54,-3.09,-5.43,-0.06,0.02,0.03
-6.57,-3.02,-5.40,-0.07,0.01,0.03
-6.62,-2.96,-5.38,-0.07,0.01,0.03
-6.63,-2.84,-5.43,-0.06,0.02,0.04
-6.52,-2.93,-5.39,-0.05,0.01,0.04
-6.55,-2.97,-5.42,-0.05,0.01,0.04
-6.64,-2.97,-5.39,-0.05,0.01,0.05
-6.71,-2.99,-5.40,-0.05,0.01,0.05
-6.62,-2.97,-5.40,-0.05,0.02,0.04
-6.56,-3.06,-5.38,-0.05,0.02,0.04
-6.56,-3.01,-5.37,-0.06,0.01,0.05
-6.60,-3.00,-5.45,-0.06,0.01,0.05
-6.63,-3.05,-5.40,-0.06,0.01,0.05
-6.60,-3.14,-5.41,-0.07,0.01,0.05
-6.66,-3.04,-5.39,-0.08,0.02,0.05
-6.64,-2.87,-5.43,-0.08,0.02,0.06
-6.60,-2.85,-5.39,-0.07,0.02,0.05
-6.49,-2.85,-5.41,-0.06,0.02,0.05
-6.60,-2.93,-5.42,-0.05,0.02,0.04
-6.72,-2.94,-5.45,-0.05,0.02,0.04
-6.62,-2.94,-5.44,-0.05,0.03,0.05
-6.45,-2.92,-5.40,-0.05,0.02,0.06
-6.45,-2.96,-5.39,-0.04,0.01,0.05
-6.65,-3.01,-5.40,-0.05,0.01,0.06
-6.80,-3.04,-5.46,-0.05,0.02,0.06
-6.74,-3.01,-5.43,-0.06,0.03,0.06
-6.82,-3.17,-5.54,-0.07,0.04,0.07
-6.48,-3.22,-5.46,-0.08,0.06,0.06
-6.39,-3.07,-5.43,-0.11,0.04,0.09
-6.31,-2.76,-5.40,-0.10,0.02,0.10
-6.42,-2.68,-5.37,-0.08,-0.00,0.07
-6.75,-2.61,-5.48,-0.06,0.00,0.06
-6.72,-2.69,-5.48,-0.04,0.02,0.05
-6.55,-2.88,-5.43,-0.03,0.02,0.04
-6.44,-3.03,-5.43,-0.04,0.01,0.04
-6.57,-3.04,-5.47,-0.05,0.01,0.04
-6.66,-3.01,-5.46,-0.06,0.01,0.05
-6.61,-2.98,-5.41,-0.06,0.01,0.05
-6.62,-2.94,-5.46,-0.06,0.01,0.05
-6.63,-3.01,-5.46,-0.06,0.01,0.05
-6.62,-2.98,-5.45,-0.07,0.01,0.06
-6.54,-2.91,-5.42,-0.07,0.02,0.05
-6.52,-2.83,-5.42,-0.07,0.01,0.05
-6.66,-2.79,-5.44,-0.06,0.01,0.04
-6.74,-2.81,-5.47,-0.05,0.02,0.03
-6.62,-2.82,-5.42,-0.05,0.03,0.04
-6.44,-2.88,-5.46,-0.04,0.03,0.05
-6.52,-3.04,-5.48,-0.04,0.02,0.05
-6.64,-3.02,-5.47,-0.05,0.01,0.07
-6.65,-3.03,-5.53,-0.06,0.02,0.07
-6.54,-2.97,-5.49,-0.07,0.02,0.06
-6.45,-2.87,-5.43,-0.07,0.02,0.06
-6.52,-2.90,-5.40,-0.06,0.01,0.06
-6.63,-2.89,-5.43,-0.06,0.01,0.05
-6.71,-2.79,-5.44,-0.06,0.01,0.06
-6.62,-2.81,-5.47,-0.05,0.02,0.05
-6.55,-2.75,-5.42,-0.04,0.02,0.05
-6.58,-2.89,-5.48,-0.03,0.02,0.04
-6.54,-3.00,-5.48,-0.04,0.02,0.04
-6.55,-2.93,-5.48,-0.05,0.01,0.05
-6.56,-2.84,-5.47,-0.05,0.01,0.05
-6.64,-2.86,-5.45,-0.04,0.01,0.05
-6.63,-3.01,-5.47,-0.04,0.01,0.05
-6.56,-3.01,-5.48,-0.05,0.02,0.05
-6.55,-3.05,-5.47,-0.06,0.01,0.05
-6.52,-2.99,-5.50,-0.07,0.01,0.05
-6.58,-2.90,-5.46,-0.08,0.00,0.06
-6.66,-2.78,-5.43,-0.07,0.01,0.06
-6.71,-2.73,-5.45,-0.06,0.01,0.06
-6.63,-2.78,-5.43,-0.05,0.02,0.04
-6.56,-2.82,-5.43,-0.04,0.03,0.03
