ax,ay,az,gx,gy,gz
-6.94,-6.62,-4.10,-0.14,0.39,-0.02
-6.35,-7.81,-4.21,-0.40,0.31,-0.20
-5.73,-8.49,-4.19,-0.74,0.20,-0.42
-5.64,-7.48,-3.88,-1.09,0.05,-0.47
-6.72,-5.02,-3.67,-1.30,-0.07,-0.43
-8.24,-2.52,-3.57,-1.28,-0.08,-0.44
-8.98,-1.75,-3.73,-1.12,0.03,-0.44
-8.55,-2.33,-3.78,-0.99,0.16,-0.42
-7.34,-3.14,-3.78,-0.93,0.24,-0.44
-6.48,-3.27,-3.73,-0.94,0.22,-0.48
-6.15,-2.76,-3.67,-0.94,0.14,-0.49
-6.49,-2.11,-3.67,-0.91,0.06,-0.47
-6.74,-2.10,-3.68,-0.86,0.01,-0.49
-6.85,-2.52,-3.81,-0.83,-0.03,-0.51
-7.10,-2.91,-3.97,-0.85,-0.08,-0.56
-7.57,-3.09,-4.01,-0.91,-0.10,-0.60
-7.83,-2.97,-4.08,-0.99,-0.09,-0.60
-7.71,-2.72,-4.08,-1.07,-0.08,-0.57
-7.41,-2.35,-4.09,-1.13,-0.09,-0.53
-7.26,-1.81,-4.14,-1.15,-0.14,-0.52
-7.61,-1.07,-4.23,-1.11,-0.22,-0.59
-8.17,-0.66,-4.37,-1.02,-0.29,-0.63
-8.97,-0.99,-4.54,-0.94,-0.29,-0.63
-9.21,-1.53,-4.57,-0.91,-0.22,-0.64
-8.83,-1.99,-4.53,-0.97,-0.10,-0.46
-8.11,-1.87,-4.36,-1.06,-0.01,-0.33
-7.21,-1.62,-4.19,-1.11,0.03,-0.27
-6.43,-1.37,-4.10,-1.14,0.00,-0.19
-6.14,-0.96,-4.05,-1.13,-0.08,-0.18
-6.36,-0.32,-4.18,-1.07,-0.18,-0.20
-6.78,-0.13,-4.28,-0.97,-0.26,-0.22
-7.42,-0.21,-4.46,-0.89,-0.34,-0.23
-8.05,-0.23,-4.58,-0.80,-0.38,-0.31
-8.54,-0.50,-4.67,-0.75,-0.37,-0.35
-8.74,-0.66,-4.65,-0.74,-0.32,-0.33
-8.90,-0.68,-4.64,-0.76,-0.25,-0.28
-9.13,-0.67,-4.62,-0.78,-0.15,-0.18
-9.04,-0.44,-4.53,-0.82,-0.01,-0.07
-8.19,0.12,-4.36,-0.82,0.08,0.04
-7.62,0.77,-4.27,-0.76,0.12,0.10
-7.10,1.07,-4.22,-0.65,0.11,0.13
-6.67,1.18,-4.19,-0.51,0.06,0.15
-6.59,0.84,-4.32,-0.37,-0.03,0.12
-7.14,0.50,-4.54,-0.28,-0.10,0.10
-7.75,0.48,-4.72,-0.21,-0.11,0.06
-8.22,0.48,-4.81,-0.15,-0.09,0.10
-8.46,0.56,-4.88,-0.10,-0.04,0.13
-8.49,0.54,-4.94,-0.05,0.02,0.18
-8.47,0.41,-4.97,-0.02,0.07,0.26
-8.56,0.54,-4.95,0.02,0.11,0.28
-8.63,0.61,-4.90,0.06,0.17,0.35
-8.56,0.31,-4.94,0.09,0.22,0.45
-8.42,-0.04,-4.97,0.09,0.27,0.55
-8.32,-0.16,-4.95,0.08,0.32,0.69
-7.83,0.27,-4.88,0.08,0.35,0.79
-7.13,0.57,-4.84,0.15,0.33,0.82
-6.36,0.74,-4.77,0.26,0.26,0.77
-5.54,0.64,-4.67,0.39,0.14,0.70
-5.09,0.40,-4.62,0.51,-0.02,0.58
-5.24,-0.07,-4.56,0.63,-0.16,0.42
-5.61,-0.86,-4.60,0.66,-0.25,0.36
-5.85,-1.31,-4.59,0.64,-0.28,0.33
-5.84,-1.32,-4.47,0.58,-0.28,0.33
-6.14,-0.95,-4.29,0.54,-0.27,0.30
-6.54,-1.03,-4.24,0.54,-0.22,0.22
-6.90,-1.58,-4.40,0.50,-0.13,0.15
-7.06,-1.88,-4.67,0.42,-0.00,0.16
-6.74,-2.20,-5.00,0.31,0.14,0.29
-5.92,-2.97,-5.24,0.16,0.23,0.57
-2.68,-1.70,-4.87,-0.03,-0.05,1.03
-5.90,1.76,-5.10,0.17,-0.65,0.84
-8.66,1.83,-4.71,0.63,-0.85,0.15
-8.64,0.11,-4.63,0.93,-0.98,-0.32
-9.34,-3.12,-4.85,1.00,-1.01,-0.63
-10.24,-6.27,-5.32,0.74,-0.82,-0.84
-10.07,-7.97,-5.48,0.16,-0.45,-0.69
-9.38,-7.15,-5.18,-0.56,-0.07,-0.29
-8.83,-3.74,-4.77,-1.08,0.28,-0.03
-7.69,-0.35,-4.02,-1.22,0.56,0.05
-5.83,1.97,-3.23,-1.13,0.65,0.22
-1.21,5.01,-2.22,-0.78,0.21,0.44
-2.67,7.57,-2.16,-0.02,-0.72,0.27
-7.14,6.13,-2.37,0.93,-1.33,-0.59
-9.83,1.84,-2.77,1.65,-1.53,-1.46
-11.85,-4.75,-3.71,1.76,-1.30,-1.72
-12.76,-9.57,-4.84,1.13,-0.76,-1.24
-12.10,-9.59,-5.09,0.16,-0.10,-0.45
-10.05,-6.11,-4.55,-0.59,0.45,0.20
-7.81,-2.56,-4.00,-0.95,0.78,0.66
-5.32,0.73,-3.47,-0.99,0.83,1.04
-1.67,5.13,-2.94,-0.60,0.34,1.13
-4.07,7.01,-3.14,0.32,-0.45,0.42
-8.02,3.00,-3.39,1.22,-0.84,-0.75
-10.11,-3.03,-3.85,1.52,-0.82,-1.35
-11.13,-8.19,-4.43,1.09,-0.53,-1.02
-11.95,-9.36,-4.72,0.24,-0.12,-0.25
-11.71,-6.59,-4.13,-0.50,0.32,0.28
-10.72,-2.75,-3.49,-0.86,0.61,0.54
-9.47,0.56,-2.94,-0.89,0.73,0.75
-8.58,2.75,-2.81,-0.64,0.66,0.82
