ax,ay,az,gx,gy,gz
-1.43,-2.58,-8.84,0.01,0.02,0.04
-1.55,-3.07,-8.90,0.02,-0.00,-0.00
-1.65,-3.44,-9.02,-0.01,-0.01,-0.02
-1.57,-3.32,-8.97,-0.04,-0.02,-0.06
-1.58,-3.02,-8.97,-0.07,-0.03,-0.06
-1.28,-2.48,-8.86,-0.05,-0.05,-0.10
-1.09,-2.41,-8.80,0.02,-0.10,-0.14
-1.02,-2.82,-8.78,0.02,-0.16,0.01
-1.73,-2.97,-8.96,0.02,-0.18,0.03
-2.12,-3.50,-9.14,0.01,-0.15,-0.10
-1.99,-3.72,-9.15,-0.06,-0.11,-0.09
-2.12,-3.36,-9.16,-0.13,-0.08,-0.06
-2.31,-2.66,-9.03,-0.14,-0.04,-0.09
-2.19,-2.32,-9.05,-0.11,0.01,-0.06
-1.79,-2.30,-8.89,-0.07,0.04,-0.00
-1.67,-2.67,-8.98,-0.04,0.02,0.05
-1.85,-3.02,-9.01,-0.03,0.01,-0.02
-1.84,-3.10,-9.04,-0.04,0.02,-0.04
-1.79,-3.11,-9.02,-0.07,0.03,0.01
-1.63,-2.96,-8.97,-0.10,0.03,0.04
-1.45,-2.69,-8.88,-0.09,0.02,0.04
-1.49,-2.59,-8.92,-0.07,0.00,0.01
-1.56,-2.78,-8.95,-0.04,-0.01,0.00
-1.84,-2.96,-9.04,-0.04,-0.02,0.00
-2.05,-2.96,-9.10,-0.05,-0.01,-0.01
-2.10,-2.89,-9.07,-0.06,0.01,0.01
-2.04,-2.92,-9.07,-0.06,0.04,0.03
-1.91,-2.99,-9.03,-0.06,0.05,0.03
-1.86,-2.99,-9.03,-0.07,0.06,0.04
-1.77,-2.82,-8.94,-0.08,0.06,0.06
-1.68,-2.72,-8.94,-0.06,0.06,0.05
-1.72,-2.77,-8.94,-0.04,0.06,0.04
-1.71,-3.10,-8.97,-0.04,0.07,0.03
-1.59,-3.27,-8.97,-0.07,0.07,0.04
-1.46,-3.16,-8.95,-0.10,0.06,0.06
-1.40,-2.91,-8.94,-0.11,0.05,0.06
-1.38,-2.74,-8.89,-0.10,0.03,0.06
-1.45,-2.98,-8.94,-0.09,0.01,0.05
-1.46,-3.07,-8.99,-0.10,0.01,0.04
-1.39,-2.86,-8.96,-0.10,-0.01,0.02
-1.06,-2.92,-8.76,-0.09,-0.05,-0.03
-1.12,-3.18,-8.80,-0.08,-0.11,-0.08
-1.51,-3.22,-8.90,-0.09,-0.15,-0.11
-1.96,-3.04,-8.98,-0.10,-0.16,-0.13
-2.08,-2.99,-8.98,-0.13,-0.12,-0.09
-2.09,-2.73,-9.05,-0.14,-0.09,-0.02
-2.25,-2.45,-9.03,-0.13,-0.06,0.02
-2.30,-2.42,-9.05,-0.09,-0.02,0.04
-2.25,-2.80,-9.11,-0.07,0.02,0.06
-2.03,-3.12,-9.11,-0.09,0.03,0.07
-1.92,-3.08,-9.12,-0.13,0.04,0.07
-1.92,-2.84,-9.06,-0.15,0.04,0.08
-1.85,-2.56,-8.97,-0.15,0.05,0.10
-1.58,-2.43,-8.88,-0.12,0.04,0.08
-1.60,-2.56,-8.92,-0.08,0.02,0.00
-1.42,-2.89,-8.97,-0.07,0.00,-0.03
-0.77,-3.14,-8.97,-0.08,-0.04,-0.09
-0.74,-1.46,-9.14,-0.03,-0.15,-0.40
-2.82,1.23,-9.31,0.24,-0.13,-0.74
-3.31,1.49,-9.26,0.54,0.04,-0.53
-2.80,-0.28,-9.20,0.73,0.21,-0.06
-2.30,-1.80,-9.15,0.79,0.34,0.25
-0.79,-1.81,-8.41,0.84,0.40,0.38
0.91,-1.20,-7.19,1.12,0.30,0.24
1.23,-4.11,-5.78,1.48,0.08,-0.07
0.02,-10.70,-5.35,1.46,-0.09,-0.15
-0.88,-16.85,-5.39,0.87,-0.13,0.14
-0.78,-19.37,-5.10,-0.08,-0.17,0.50
0.57,-19.39,-4.61,-1.03,-0.27,0.32
1.49,-17.47,-4.62,-1.94,-0.52,-0.06
2.13,-15.12,-4.90,-2.85,-0.89,-0.25
0.67,-10.26,-4.82,-3.59,-1.29,-0.57
-2.65,-5.05,-4.48,-4.05,-1.53,-0.78
-6.53,0.57,-4.70,-4.22,-1.46,-0.55
-9.02,5.35,-5.18,-4.04,-1.04,-0.10
-8.22,7.03,-5.61,-3.52,-0.49,0.03
-4.10,5.37,-6.20,-3.00,-0.20,-0.12
-0.59,4.43,-5.75,-2.56,-0.31,-0.54
1.72,2.55,-5.30,-2.26,-0.73,-0.99
-0.44,3.52,-5.63,-2.17,-1.24,-1.13
-4.91,5.52,-6.09,-2.02,-1.36,-0.93
-6.40,5.75,-6.62,-1.83,-1.18,-0.65
-6.18,5.81,-7.15,-1.72,-0.99,-0.38
-6.00,7.36,-7.47,-1.63,-0.83,-0.07
-6.17,9.52,-8.05,-1.48,-0.75,0.21
-8.56,12.29,-8.95,-1.22,-0.63,0.49
-11.90,16.17,-9.39,-0.73,-0.26,0.74
-10.83,17.62,-9.11,0.05,0.21,0.66
-8.28,16.31,-8.56,0.88,0.50,0.38
-6.59,13.24,-7.76,1.50,0.60,0.39
-6.05,10.64,-7.37,1.87,0.62,0.63
-6.40,9.21,-6.92,2.14,0.67,0.89
-6.71,8.76,-6.30,2.43,0.78,1.05
-6.11,7.59,-5.15,2.80,0.96,1.00
-4.60,5.37,-4.29,3.12,1.05,1.03
-3.53,2.54,-3.77,3.31,1.05,1.22
-2.30,-0.78,-3.94,3.32,0.92,1.45
-2.47,-3.07,-4.78,3.18,0.73,1.40
-3.17,-4.02,-5.08,3.03,0.64,1.06
-3.64,-4.97,-5.52,2.84,0.63,0.78
