ax,ay,az,gx,gy,gz
-5.34,-2.61,-6.80,-0.05,0.04,0.24
-5.37,-3.87,-7.29,-0.11,0.02,0.36
-5.42,-4.50,-6.97,-0.26,0.01,0.44
-4.70,-2.98,-6.41,-0.37,0.00,0.37
-4.32,-1.48,-6.20,-0.31,-0.09,0.34
-4.90,-1.46,-6.40,-0.19,-0.16,0.31
-5.53,-2.00,-6.68,-0.12,-0.18,0.29
-5.74,-2.35,-6.82,-0.10,-0.17,0.25
-6.01,-2.29,-6.79,-0.09,-0.15,0.17
-6.11,-2.20,-6.77,-0.07,-0.11,0.12
-6.17,-2.33,-6.77,-0.05,-0.09,0.11
-6.17,-2.44,-6.74,-0.05,-0.06,0.11
-6.14,-2.26,-6.66,-0.05,-0.03,0.08
-6.20,-2.26,-6.68,-0.03,0.01,0.05
-5.88,-2.23,-6.68,-0.03,0.03,0.05
-5.72,-2.23,-6.72,-0.01,0.03,0.09
-5.79,-2.47,-6.68,-0.01,0.03,0.08
-5.49,-2.68,-6.67,-0.02,0.04,0.08
-5.36,-2.72,-6.66,-0.05,0.01,0.07
-5.54,-2.52,-6.62,-0.08,-0.01,0.05
-5.77,-2.22,-6.63,-0.07,-0.01,0.05
-5.82,-2.16,-6.61,-0.05,-0.01,0.05
-5.88,-2.33,-6.64,-0.03,-0.00,0.05
-6.05,-2.54,-6.75,-0.04,0.01,0.05
-6.12,-2.68,-6.81,-0.06,0.03,0.04
-5.90,-2.55,-6.67,-0.09,0.04,0.05
-5.70,-2.18,-6.57,-0.09,0.04,0.06
-5.69,-2.15,-6.60,-0.06,0.04,0.06
-5.71,-2.39,-6.66,-0.05,0.04,0.04
-5.60,-2.61,-6.71,-0.07,0.04,0.05
-5.72,-2.48,-6.77,-0.09,0.03,0.03
-5.67,-2.15,-6.67,-0.09,0.04,0.04
-5.61,-2.13,-6.62,-0.07,0.03,0.05
-5.72,-2.35,-6.65,-0.06,0.02,0.04
-5.83,-2.44,-6.75,-0.06,0.03,0.03
-5.82,-2.42,-6.76,-0.07,0.03,0.05
-5.72,-2.38,-6.66,-0.08,0.03,0.06
-5.67,-2.29,-6.64,-0.08,0.03,0.05
-5.84,-2.28,-6.70,-0.07,0.03,0.04
-5.88,-2.30,-6.74,-0.07,0.04,0.05
-5.62,-2.26,-6.66,-0.07,0.04,0.06
-5.45,-2.32,-6.64,-0.06,0.03,0.07
-5.44,-2.37,-6.65,-0.06,0.01,0.05
-5.62,-2.35,-6.68,-0.06,0.01,0.03
-5.74,-2.27,-6.71,-0.06,0.01,0.01
-5.70,-2.21,-6.65,-0.06,0.01,0.05
-5.88,-2.27,-6.71,-0.05,0.01,0.06
-5.91,-2.35,-6.74,-0.05,0.02,0.05
-5.83,-2.43,-6.70,-0.06,0.03,0.05
-5.71,-2.24,-6.65,-0.06,0.03,0.05
-5.63,-2.07,-6.65,-0.05,0.02,0.06
-5.65,-2.14,-6.70,-0.02,0.02,0.05
-5.77,-2.54,-6.77,-0.03,0.02,0.05
-5.71,-2.62,-6.84,-0.05,0.03,0.05
-5.66,-2.51,-6.79,-0.08,0.03,0.06
-5.55,-2.29,-6.69,-0.09,0.02,0.06
-5.47,-2.15,-6.65,-0.07,0.01,0.05
-5.59,-2.11,-6.64,-0.06,0.00,0.04
-5.82,-2.19,-6.71,-0.04,0.00,0.03
-5.91,-2.32,-6.78,-0.04,0.01,0.05
-5.78,-2.32,-6.68,-0.04,0.02,0.06
-5.61,-2.30,-6.64,-0.04,0.02,0.05
-5.66,-2.33,-6.69,-0.03,0.01,0.05
-5.84,-2.54,-6.79,-0.04,0.01,0.05
-5.74,-2.43,-6.76,-0.06,0.03,0.05
-5.63,-2.22,-6.70,-0.06,0.02,0.06
-5.57,-2.21,-6.63,-0.05,0.01,0.05
-5.64,-2.29,-6.71,-0.04,0.00,0.04
-5.77,-2.40,-6.78,-0.04,0.01,0.05
-5.68,-2.40,-6.75,-0.05,0.02,0.05
-5.43,-2.23,-6.58,-0.05,0.01,0.05
-5.51,-2.16,-6.61,-0.03,-0.02,0.04
-5.76,-2.55,-6.71,-0.02,-0.02,0.05
-5.91,-2.60,-6.79,-0.05,-0.01,0.05
-5.93,-2.37,-6.74,-0.06,0.00,0.05
-5.92,-2.14,-6.65,-0.06,0.01,0.06
-5.83,-2.04,-6.66,-0.03,0.02,0.06
