ax,ay,az,gx,gy,gz
-8.20,0.75,-3.72,-0.57,0.24,-0.71
-7.27,1.57,-3.81,-0.64,0.22,-0.80
-6.75,2.51,-3.92,-0.62,0.15,-0.87
-6.98,2.42,-4.19,-0.57,0.06,-0.84
-7.97,2.43,-4.41,-0.55,0.01,-0.69
-8.09,1.87,-4.46,-0.55,0.03,-0.58
-7.72,1.79,-4.36,-0.60,0.02,-0.42
-7.65,2.08,-4.15,-0.61,-0.01,-0.37
-7.52,1.73,-3.93,-0.60,-0.04,-0.44
-7.90,1.49,-3.80,-0.59,-0.08,-0.68
-8.57,1.62,-3.71,-0.57,-0.07,-0.92
-8.88,1.65,-3.66,-0.59,-0.04,-0.76
-9.05,1.79,-3.62,-0.62,0.01,-0.47
-8.99,1.78,-3.61,-0.61,0.07,-0.29
-9.06,1.54,-3.69,-0.58,0.12,-0.27
-9.07,1.36,-3.75,-0.59,0.18,-0.21
-8.67,1.50,-3.77,-0.63,0.23,-0.03
-8.26,1.67,-3.80,-0.65,0.25,0.11
-8.26,1.91,-3.90,-0.65,0.25,0.19
-8.35,2.12,-4.00,-0.61,0.29,0.13
-8.11,2.28,-4.05,-0.59,0.32,0.14
-8.07,2.39,-4.03,-0.56,0.34,0.20
-8.08,2.23,-4.09,-0.54,0.36,0.32
-7.87,2.22,-4.09,-0.55,0.38,0.50
-7.88,2.45,-4.15,-0.53,0.38,0.48
-8.09,2.53,-4.15,-0.47,0.39,0.32
-8.31,2.49,-4.23,-0.44,0.42,0.27
-8.14,2.52,-4.28,-0.45,0.45,0.39
-7.87,2.55,-4.24,-0.44,0.47,0.40
-7.82,2.51,-4.33,-0.43,0.47,0.31
-7.82,2.94,-4.38,-0.43,0.49,0.31
-7.61,3.53,-4.39,-0.40,0.52,0.36
-7.20,3.74,-4.32,-0.32,0.53,0.36
-6.92,3.28,-4.36,-0.27,0.51,0.34
-6.90,3.00,-4.38,-0.25,0.48,0.31
-7.18,3.17,-4.54,-0.27,0.47,0.31
-7.18,3.77,-4.46,-0.23,0.49,0.25
-7.00,3.81,-4.48,-0.17,0.49,0.26
-6.98,3.76,-4.53,-0.13,0.50,0.31
-6.79,3.77,-4.55,-0.08,0.51,0.30
-6.45,3.65,-4.58,-0.03,0.50,0.26
-6.32,3.67,-4.64,0.00,0.48,0.26
-6.18,3.84,-4.69,0.04,0.44,0.31
-6.34,3.91,-4.82,0.10,0.42,0.33
-6.36,3.66,-5.03,0.15,0.41,0.26
-6.16,3.64,-5.12,0.20,0.42,0.09
-6.07,3.53,-5.18,0.22,0.41,0.05
-6.13,3.41,-5.26,0.22,0.41,0.16
-6.26,3.24,-5.30,0.20,0.42,0.25
-6.27,3.34,-5.30,0.21,0.44,0.27
-5.90,3.38,-5.26,0.24,0.45,0.23
-5.49,3.30,-5.26,0.25,0.43,0.27
-5.62,3.27,-5.32,0.26,0.39,0.28
-5.81,3.10,-5.51,0.26,0.39,0.31
-5.69,3.06,-5.64,0.25,0.40,0.29
-5.35,3.37,-5.62,0.26,0.40,0.25
-5.17,3.47,-5.66,0.29,0.37,0.24
-5.17,3.35,-5.76,0.32,0.34,0.26
-5.36,3.52,-5.77,0.35,0.32,0.29
-5.37,3.32,-5.77,0.39,0.31,0.30
-5.57,2.80,-5.93,0.41,0.31,0.31
-5.48,2.35,-6.11,0.39,0.32,0.27
-4.87,2.27,-6.14,0.35,0.32,0.23
-4.55,2.66,-6.28,0.31,0.28,0.20
-4.58,3.41,-6.34,0.33,0.23,0.17
-4.77,3.58,-6.42,0.40,0.21,0.13
-4.70,3.02,-6.44,0.45,0.20,0.11
-4.59,2.69,-6.52,0.45,0.19,0.12
-4.36,2.71,-6.45,0.46,0.17,0.09
-4.29,2.64,-6.49,0.47,0.12,0.08
-4.69,2.78,-6.53,0.50,0.09,0.07
-4.82,2.56,-6.59,0.55,0.10,0.03
-4.53,1.95,-6.54,0.56,0.10,0.05
-4.27,1.52,-6.70,0.52,0.07,0.11
-4.36,1.68,-6.74,0.49,0.04,0.03
-4.34,1.87,-6.78,0.48,0.02,-0.01
-4.52,2.41,-6.96,0.49,0.01,-0.01
-4.43,2.45,-6.98,0.57,0.01,-0.04
-4.26,1.38,-7.15,0.63,-0.02,-0.05
-4.47,0.49,-7.34,0.59,-0.07,-0.02
-5.07,0.03,-7.48,0.52,-0.11,-0.05
-5.48,-0.20,-7.60,0.44,-0.10,-0.11
-5.62,-0.07,-7.65,0.36,-0.07,-0.10
-5.38,-0.07,-7.56,0.30,-0.05,-0.03
-5.39,-0.22,-7.56,0.23,-0.04,0.03
-5.47,-0.34,-7.73,0.15,-0.02,0.08
-5.49,-0.43,-7.96,0.06,-0.00,0.10
-5.32,-0.24,-8.05,-0.03,0.03,0.09
-5.07,0.45,-8.10,-0.09,0.03,0.05
-5.24,1.01,-8.15,-0.08,0.03,0.01
-5.42,1.42,-8.11,-0.03,0.03,-0.02
-5.60,1.28,-7.93,0.04,0.05,-0.05
-5.71,0.91,-7.76,0.08,0.08,-0.07
-5.81,0.65,-7.52,0.08,0.11,-0.08
-5.80,0.75,-7.22,0.07,0.14,-0.09
-5.71,0.90,-7.09,0.07,0.17,-0.09
-5.61,0.75,-6.98,0.07,0.19,-0.06
-5.40,0.49,-7.05,0.03,0.21,0.02
-5.15,0.69,-7.19,-0.04,0.23,0.11
-4.57,1.23,-7.26,-0.06,0.23,0.14
