ax,ay,az,gx,gy,gz
3.24,0.12,-8.21,0.70,-0.24,0.45
4.35,0.03,-7.73,0.76,-0.49,0.27
4.92,0.21,-7.21,0.83,-0.84,0.29
4.92,0.81,-6.49,1.00,-1.25,0.24
4.10,1.00,-5.58,1.33,-1.67,-0.05
2.79,-0.21,-4.67,1.72,-2.04,-0.48
1.49,-1.15,-3.74,2.05,-2.35,-0.83
0.99,-1.49,-2.21,2.42,-2.67,-1.20
1.04,-3.23,-0.40,2.80,-3.11,-1.51
-0.10,-4.99,1.83,3.11,-3.69,-1.82
-4.16,-8.42,3.17,3.46,-4.13,-2.45
-8.52,-15.06,3.30,3.53,-4.16,-3.16
-10.75,-22.33,2.09,2.96,-3.94,-3.15
-12.37,-26.20,0.79,1.82,-3.57,-2.72
-13.31,-25.03,0.42,0.56,-3.14,-2.21
-14.98,-22.71,0.57,-0.52,-2.57,-1.75
-15.88,-20.68,0.93,-1.54,-1.82,-0.92
-15.28,-20.84,1.14,-2.55,-0.99,0.15
-13.19,-22.11,1.51,-3.74,-0.25,1.15
-10.94,-21.21,2.39,-4.96,0.26,1.68
-9.56,-18.82,4.25,-6.07,0.62,1.69
-5.58,-15.81,7.02,-7.15,0.81,1.78
-0.79,-7.27,9.78,-7.88,0.61,1.89
0.91,3.99,10.09,-7.72,0.09,1.03
-2.70,13.99,7.11,-6.60,-0.47,-0.50
-8.61,13.52,2.40,-5.33,-0.56,-0.91
-11.29,7.68,-1.38,-4.71,-0.18,0.06
-9.99,4.59,-2.20,-4.67,0.39,1.28
-6.79,6.57,-1.69,-4.59,0.79,1.72
-4.50,10.69,-1.19,-4.12,0.96,1.07
-3.49,13.62,-2.64,-3.48,0.93,0.84
-2.62,16.24,-3.88,-2.70,0.88,0.79
-1.10,16.49,-4.40,-1.85,0.75,0.96
0.49,14.53,-4.41,-1.15,0.50,1.34
0.07,13.89,-5.05,-0.68,0.17,1.98
-1.34,15.26,-5.68,-0.14,-0.05,2.50
-1.99,16.35,-5.99,0.62,-0.18,2.43
-3.66,18.39,-6.90,1.52,-0.27,2.37
-5.75,21.11,-6.28,2.69,-0.16,2.23
-5.03,20.21,-3.68,4.03,-0.00,2.19
-4.58,16.19,-0.38,5.23,0.02,2.13
-6.81,12.24,2.24,6.12,0.01,2.46
-10.24,8.43,4.16,6.76,0.16,2.89
-10.63,3.64,6.24,7.19,0.44,2.76
-8.29,-1.32,7.07,7.38,0.68,2.04
-4.44,-6.96,6.56,7.25,0.76,0.94
-1.47,-12.01,4.28,6.78,0.66,-0.01
-1.51,-17.41,1.00,5.90,0.47,-0.13
-4.85,-22.34,-2.35,4.51,0.42,0.81
-6.68,-26.38,-4.86,2.95,0.65,0.87
-4.44,-29.46,-6.73,1.21,0.89,0.50
-2.39,-27.41,-6.86,-0.66,0.86,0.70
-1.60,-22.78,-5.78,-2.22,0.75,0.90
-1.37,-17.69,-4.31,-3.40,0.65,0.89
-0.89,-12.59,-3.14,-4.25,0.56,1.12
-1.38,-8.72,-2.50,-4.78,0.53,1.32
-2.01,-7.48,-2.24,-5.21,0.64,1.54
-2.31,-8.57,-1.04,-5.79,0.87,1.88
-1.32,-8.61,0.90,-6.57,1.14,2.60
-0.88,-4.40,3.01,-7.24,1.43,3.26
-1.96,2.48,4.04,-7.31,1.85,2.92
-1.98,9.08,3.43,-6.87,2.29,2.56
-0.72,12.01,3.24,-6.08,2.66,2.14
1.13,11.30,1.75,-5.35,2.87,1.77
4.90,10.94,1.50,-4.74,2.80,0.96
6.49,12.19,1.69,-4.17,2.39,-0.11
5.09,12.83,0.89,-3.65,1.94,-0.92
2.76,14.61,0.10,-3.24,1.70,-1.10
3.07,16.91,-0.17,-2.77,1.64,-0.78
4.67,18.65,-0.37,-2.14,1.50,-0.68
5.37,21.15,-0.96,-1.40,1.30,-0.53
6.33,24.28,-1.12,-0.45,1.11,-0.28
7.08,23.33,-0.92,0.66,0.87,-0.30
6.45,20.59,-0.36,1.56,0.63,-0.13
7.22,17.64,0.53,2.29,0.43,-0.21
6.65,14.94,0.03,2.80,0.15,-0.17
5.79,13.46,-0.70,3.16,-0.09,0.12
4.79,13.25,-1.29,3.46,-0.31,0.75
4.41,13.08,0.21,3.93,-0.46,0.80
4.06,12.05,1.28,4.61,-0.55,-0.35
2.13,8.64,-0.15,5.17,-0.51,-1.36
1.94,6.66,-1.28,5.31,-0.36,-1.30
4.18,6.26,-0.68,5.36,-0.38,-0.89
6.70,6.55,0.62,5.61,-0.75,-1.10
5.55,6.33,1.50,6.15,-1.20,-1.94
7.61,4.31,3.33,6.90,-1.55,-3.53
9.75,-1.22,5.10,7.49,-1.93,-4.93
8.73,-6.98,3.91,7.44,-2.28,-4.64
7.62,-10.19,2.93,6.90,-2.58,-3.52
7.32,-11.45,3.38,6.34,-3.01,-2.70
5.11,-14.16,3.06,5.71,-3.44,-2.15
3.50,-14.90,2.37,5.02,-3.72,-1.90
2.92,-15.16,1.99,4.46,-3.95,-2.09
-1.06,-15.03,1.10,3.84,-4.05,-1.59
-5.36,-16.09,0.02,3.14,-3.78,-0.89
-7.56,-15.84,-0.83,2.42,-3.30,-0.47
-11.34,-15.48,-1.90,1.81,-2.64,-0.13
-13.23,-16.10,-2.84,1.16,-1.72,0.27
-12.63,-15.54,-3.25,0.56,-0.83,0.46
-10.78,-14.14,-2.96,0.07,-0.07,0.58
