ax,ay,az,gx,gy,gz
-5.54,-2.59,-6.79,-0.05,0.02,0.07
-5.36,-2.57,-6.66,-0.05,0.02,0.09
-5.29,-2.41,-6.79,-0.04,0.02,0.01
-5.31,-2.31,-6.72,-0.00,0.01,-0.04
-5.39,-2.33,-6.72,0.03,0.01,-0.09
-5.84,-2.53,-6.89,0.05,0.00,-0.08
-5.93,-2.88,-6.90,0.04,0.04,-0.07
-5.90,-2.98,-6.87,0.04,0.08,-0.17
-5.12,-3.12,-6.72,0.02,0.10,-0.21
-5.57,-3.57,-7.22,0.02,0.08,-0.32
-5.66,-5.15,-7.41,-0.10,0.13,-0.54
-4.89,-4.30,-6.95,-0.26,0.10,-0.52
-5.98,-2.92,-6.83,-0.18,0.12,0.39
-5.19,-2.60,-6.53,-0.18,0.12,0.52
-4.64,-2.25,-6.51,-0.14,0.06,0.57
-4.92,-2.37,-6.65,-0.09,0.01,0.51
-5.23,-2.37,-6.95,-0.03,-0.00,0.35
-5.24,-2.61,-6.91,0.00,0.01,0.23
-5.16,-2.98,-6.93,-0.01,0.00,0.17
-5.04,-3.00,-6.85,-0.03,-0.02,0.13
-5.39,-3.01,-6.95,-0.05,-0.03,0.12
-5.57,-2.82,-6.95,-0.06,-0.03,0.09
-5.55,-2.88,-6.92,-0.07,-0.01,0.11
-5.47,-2.75,-6.77,-0.08,-0.01,0.11
-5.31,-2.54,-6.70,-0.07,-0.01,0.09
-5.26,-2.47,-6.72,-0.05,-0.03,0.09
-5.54,-2.50,-6.83,-0.03,-0.04,0.07
-5.70,-2.69,-6.93,-0.03,-0.02,0.07
-5.60,-2.75,-6.80,-0.04,-0.00,0.07
-5.59,-2.69,-6.87,-0.04,0.01,0.07
-5.53,-2.92,-6.88,-0.05,0.01,0.06
-5.50,-2.81,-6.86,-0.06,0.01,0.04
-5.52,-2.77,-6.85,-0.07,0.01,0.05
-5.58,-2.69,-6.75,-0.08,0.02,0.05
-5.49,-2.50,-6.74,-0.07,0.02,0.04
-5.57,-2.63,-6.86,-0.06,0.02,0.04
-5.59,-2.72,-6.86,-0.06,0.02,0.03
-5.50,-2.67,-6.80,-0.07,0.02,0.04
-5.62,-2.64,-6.80,-0.07,0.02,0.05
-5.53,-2.53,-6.82,-0.06,0.03,0.04
-5.52,-2.63,-6.80,-0.05,0.04,0.03
-5.44,-2.65,-6.84,-0.05,0.04,0.03
-5.46,-2.78,-6.87,-0.05,0.03,0.04
-5.48,-2.79,-6.90,-0.07,0.04,0.04
-5.38,-2.70,-6.82,-0.08,0.03,0.04
-5.36,-2.58,-6.81,-0.07,0.03,0.04
-5.43,-2.52,-6.83,-0.07,0.02,0.04
-5.39,-2.66,-6.88,-0.06,0.02,0.05
-5.43,-2.71,-6.91,-0.07,0.02,0.03
-5.44,-2.67,-6.81,-0.07,0.03,0.02
-5.38,-2.55,-6.82,-0.07,0.01,0.04
-5.57,-2.64,-6.88,-0.07,0.01,0.06
-5.65,-2.62,-6.92,-0.07,0.02,0.07
-5.48,-2.54,-6.82,-0.07,0.03,0.06
-5.43,-2.45,-6.82,-0.06,0.02,0.06
-5.50,-2.48,-6.79,-0.04,0.02,0.05
-5.43,-2.53,-6.85,-0.03,0.02,0.06
-5.40,-2.74,-6.86,-0.02,0.02,0.07
-5.41,-2.85,-6.91,-0.03,0.02,0.05
-5.38,-2.97,-6.88,-0.05,0.02,0.04
-5.47,-2.96,-6.90,-0.08,0.01,0.05
-5.54,-2.77,-6.83,-0.10,0.02,0.04
-5.55,-2.56,-6.82,-0.09,0.02,0.04
-5.61,-2.55,-6.85,-0.08,0.02,0.05
-5.56,-2.61,-6.92,-0.08,0.03,0.05
-5.56,-2.70,-6.87,-0.09,0.04,0.05
-5.48,-2.44,-6.85,-0.09,0.04,0.06
-5.38,-2.32,-6.80,-0.06,0.04,0.05
-5.31,-2.40,-6.81,-0.04,0.04,0.04
-5.26,-2.43,-6.83,-0.03,0.03,0.02
-5.27,-2.38,-6.79,-0.03,0.02,0.05
-5.42,-2.38,-6.91,-0.02,0.01,0.07
-5.37,-2.61,-6.97,-0.01,0.01,0.06
-5.34,-2.85,-7.00,-0.02,0.01,0.04
-5.41,-3.06,-6.98,-0.05,0.01,0.05
-5.41,-2.74,-6.87,-0.09,0.00,0.06
-5.43,-2.32,-6.79,-0.07,-0.00,0.06
-5.61,-2.33,-6.81,-0.04,0.00,0.05
-5.71,-2.62,-6.91,-0.02,0.02,0.04
-5.68,-2.92,-6.97,-0.04,0.03,0.06
-5.43,-2.97,-6.90,-0.07,0.04,0.07
-5.24,-2.58,-6.79,-0.07,0.03,0.06
-5.25,-2.43,-6.75,-0.06,0.01,0.05
-5.30,-2.57,-6.79,-0.04,0.00,0.05
-5.39,-2.76,-6.90,-0.04,0.00,0.04
-5.41,-2.77,-6.92,-0.05,-0.00,0.04
-5.53,-2.64,-6.89,-0.06,0.00,0.05
-5.46,-2.49,-6.88,-0.05,0.01,0.05
-5.43,-2.77,-6.95,-0.04,0.01,0.06
-5.36,-2.91,-6.91,-0.07,0.01,0.06
-5.33,-2.65,-6.84,-0.09,-0.00,0.06
-5.46,-2.25,-6.85,-0.07,-0.01,0.05
-5.54,-2.27,-6.84,-0.05,-0.00,0.06
-5.41,-2.36,-6.84,-0.02,0.00,0.06
-5.29,-2.55,-6.76,-0.01,-0.00,0.06
-5.18,-2.62,-6.84,0.00,-0.01,0.05
-5.23,-2.90,-6.85,-0.01,-0.03,0.05
-5.42,-2.82,-6.90,-0.03,-0.03,0.02
-5.64,-2.77,-6.92,-0.04,-0.03,0.00
-5.74,-2.70,-6.90,-0.06,-0.02,0.02
