ax,ay,az,gx,gy,gz
-7.69,1.38,-4.24,-0.22,0.47,0.93
-6.63,1.09,-4.17,-0.17,0.44,0.74
-6.08,1.12,-4.24,-0.12,0.32,0.38
-6.10,0.91,-4.39,-0.10,0.19,0.13
-6.42,0.68,-4.34,-0.12,0.06,-0.15
-7.24,0.86,-4.75,-0.16,0.01,-0.29
-7.95,1.62,-5.07,-0.18,0.02,-0.22
-8.58,1.81,-5.25,-0.17,0.06,-0.10
-9.38,2.38,-5.51,-0.10,0.16,-0.15
-9.66,2.42,-5.80,0.01,0.32,-0.15
-9.08,2.47,-5.63,0.11,0.49,-0.07
-8.32,1.71,-5.83,0.22,0.58,-0.11
-7.70,0.47,-5.78,0.18,0.62,0.11
-7.40,-0.11,-5.70,0.16,0.61,-0.12
-7.52,0.03,-5.64,0.06,0.59,0.02
-7.22,-0.16,-5.51,-0.02,0.57,0.30
-6.37,-0.41,-5.25,-0.12,0.51,0.53
-6.50,-0.26,-5.01,-0.16,0.42,0.20
-6.63,0.64,-4.97,-0.13,0.39,-0.15
-5.88,0.66,-4.67,-0.04,0.31,-0.52
-6.39,0.91,-4.63,-0.04,0.18,-0.33
-7.47,1.49,-4.55,0.01,0.19,-0.33
-6.91,1.59,-4.60,0.17,0.29,-0.81
-5.75,1.14,-4.70,0.30,0.28,-1.04
-5.15,0.75,-4.98,0.40,0.12,-0.78
-5.77,-0.75,-4.91,0.45,-0.02,-0.64
-6.36,-3.27,-5.66,0.25,-0.10,-0.66
-7.03,-5.26,-6.11,-0.23,-0.12,-0.75
-7.64,-5.41,-6.15,-0.82,-0.08,-0.76
-8.20,-2.99,-5.80,-1.27,0.02,-0.43
-8.43,1.35,-5.38,-1.12,0.21,-0.03
-7.20,-0.43,-5.26,-0.78,0.34,-0.32
-6.73,-2.03,-5.15,-0.77,0.36,-0.45
-6.43,-1.71,-4.91,-0.84,0.32,-0.58
-5.77,-0.34,-4.55,-0.83,0.23,-0.74
-5.76,-0.72,-4.30,-0.71,0.09,-1.11
-6.37,-2.16,-4.09,-0.78,-0.03,-1.31
-6.93,-1.86,-3.84,-0.94,-0.12,-1.31
-7.62,-1.26,-3.66,-1.08,-0.12,-1.19
-7.36,-1.19,-3.58,-1.17,-0.10,-1.13
-6.53,-1.60,-3.40,-1.29,-0.14,-0.94
-6.15,-1.97,-3.31,-1.44,-0.26,-0.87
-6.66,-1.74,-3.39,-1.59,-0.39,-0.82
-7.51,-0.78,-3.28,-1.66,-0.49,-0.92
-8.25,-0.66,-3.34,-1.70,-0.49,-1.05
-8.73,-0.25,-3.40,-1.83,-0.40,-0.95
-8.12,0.57,-3.21,-1.99,-0.26,-0.66
-6.90,1.78,-2.89,-2.12,-0.20,-0.27
-6.99,4.31,-2.77,-2.09,-0.22,-0.02
-7.78,6.19,-2.87,-1.78,-0.20,-0.21
-8.29,6.74,-3.10,-1.36,-0.16,-0.49
-8.03,6.25,-3.39,-0.97,-0.14,-0.72
-8.71,5.13,-3.86,-0.75,-0.16,-0.63
-9.81,5.46,-4.15,-0.63,-0.10,-0.53
-10.57,7.05,-4.37,-0.46,-0.01,-0.28
-10.94,7.68,-4.40,-0.15,0.14,-0.19
-9.98,7.01,-4.38,0.16,0.27,-0.13
-8.95,6.25,-4.35,0.42,0.31,0.09
-8.39,5.62,-4.28,0.64,0.34,0.29
-7.67,4.49,-4.18,0.79,0.33,0.50
-7.91,4.14,-4.24,0.86,0.32,0.84
-7.90,5.13,-4.16,1.01,0.36,1.07
-7.11,4.83,-3.90,1.26,0.41,1.15
-5.03,3.79,-3.76,1.47,0.32,1.38
-3.44,2.83,-3.62,1.66,0.05,1.38
-4.08,1.62,-3.37,1.90,-0.26,0.87
-5.73,-0.45,-3.50,2.11,-0.40,-0.11
-6.69,-1.76,-3.04,2.14,-0.37,-0.54
-6.44,-2.67,-3.75,2.16,-0.31,-0.69
-6.19,-4.45,-4.76,2.04,-0.25,-0.65
-6.03,-5.52,-4.49,1.77,-0.26,-0.19
-6.26,-4.85,-4.45,1.52,-0.37,0.23
-7.86,-3.93,-4.34,1.45,-0.43,0.50
-8.96,-5.46,-4.15,1.45,-0.38,0.52
-9.73,-8.30,-4.69,1.24,-0.26,0.35
-8.83,-8.84,-5.00,0.80,-0.10,0.47
-7.05,-7.14,-4.91,0.37,-0.08,0.93
-6.26,-6.63,-5.39,0.03,-0.10,0.82
-6.05,-4.91,-4.20,-0.25,-0.20,1.13
-5.82,-3.21,-3.92,-0.37,-0.38,1.29
-5.74,-2.64,-4.14,-0.41,-0.55,1.24
-6.22,-3.06,-4.21,-0.58,-0.67,1.51
-6.90,-1.82,-4.17,-0.83,-0.74,1.90
-9.14,-0.23,-3.40,-0.97,-0.70,2.22
-10.21,1.57,-2.29,-0.74,-0.35,1.09
-8.41,2.37,-3.47,-0.38,-0.04,-0.06
-6.24,2.69,-3.69,-0.05,-0.04,-0.51
-6.44,1.24,-3.83,0.25,-0.16,-0.93
-7.87,-1.44,-4.44,0.33,-0.24,-1.17
-9.45,-2.46,-5.11,0.31,-0.22,-1.67
-10.40,-1.92,-5.45,0.29,-0.13,-2.00
-11.47,-0.86,-5.36,0.37,0.04,-2.25
-11.76,-1.43,-5.38,0.44,0.28,-2.09
-11.38,-2.50,-4.60,0.37,0.52,-1.52
-9.50,-3.07,-4.24,0.23,0.74,-0.97
-7.41,-2.89,-4.93,0.10,0.83,-0.63
-5.48,-2.83,-4.75,-0.03,0.77,-0.19
-4.38,-2.66,-4.88,-0.12,0.58,0.19
-4.75,-3.69,-4.92,-0.14,0.36,0.07
-5.77,-5.57,-5.76,-0.36,0.14,0.10
