ax,ay,az,gx,gy,gz
-4.30,-0.46,-6.52,0.10,0.35,0.46
-4.17,-1.70,-6.67,0.07,0.22,0.26
-3.94,-2.29,-6.65,-0.05,0.06,0.16
-4.46,-1.94,-6.57,-0.18,-0.10,0.06
-5.50,-1.81,-6.48,-0.25,-0.19,-0.13
-6.02,-2.77,-6.49,-0.33,-0.21,-0.36
-6.13,-3.86,-6.55,-0.52,-0.20,-0.43
-6.55,-3.80,-6.56,-0.78,-0.20,-0.35
-7.27,-2.98,-6.50,-0.96,-0.12,-0.45
-7.61,-3.50,-6.45,-1.10,-0.01,-0.56
-7.31,-4.44,-6.29,-1.33,0.11,-0.70
-6.76,-4.00,-6.05,-1.60,0.14,-0.80
-8.54,-0.90,-6.01,-1.82,0.19,-0.47
-8.75,1.79,-5.91,-1.77,0.41,-0.22
-6.25,1.84,-5.86,-1.57,0.55,-0.38
-4.00,1.27,-5.92,-1.43,0.43,-0.62
-4.92,2.15,-6.17,-1.37,0.24,-0.59
-5.99,3.00,-6.42,-1.28,0.20,-0.39
-5.70,3.32,-6.37,-1.16,0.24,-0.27
-4.53,3.12,-6.33,-1.03,0.21,-0.28
-3.80,2.88,-6.34,-0.91,0.10,-0.39
-4.11,2.76,-6.47,-0.83,-0.04,-0.44
-6.38,3.55,-6.94,-0.80,-0.08,-0.15
-6.60,4.42,-7.08,-0.69,0.01,0.11
-5.76,4.70,-6.95,-0.47,0.04,0.07
-5.78,4.44,-6.93,-0.23,0.02,-0.06
-5.78,4.09,-6.85,-0.05,0.02,0.00
-5.55,4.00,-6.67,0.14,0.02,0.06
-4.80,3.11,-6.62,0.33,-0.02,0.01
-4.82,2.22,-6.71,0.42,-0.11,0.04
-5.69,1.97,-6.81,0.46,-0.17,0.13
-6.61,2.00,-6.93,0.50,-0.15,0.17
-7.02,2.00,-6.97,0.57,-0.06,0.14
-6.84,1.65,-6.92,0.60,0.03,0.19
-6.31,1.53,-6.80,0.61,0.08,0.28
-6.31,1.78,-6.77,0.63,0.10,0.36
-5.91,1.68,-6.69,0.67,0.13,0.42
-5.43,1.53,-6.63,0.71,0.11,0.48
-5.72,1.66,-6.76,0.75,0.08,0.56
-5.88,1.38,-6.81,0.79,0.08,0.66
-5.73,1.11,-6.86,0.80,0.08,0.74
-5.49,1.15,-6.80,0.82,0.07,0.71
-5.27,0.77,-6.70,0.85,0.04,0.67
-4.87,0.09,-6.69,0.84,-0.01,0.60
-4.87,-0.11,-6.75,0.79,-0.08,0.55
-5.37,0.22,-6.76,0.76,-0.12,0.55
-5.53,0.40,-6.76,0.78,-0.12,0.51
-5.32,0.12,-6.74,0.81,-0.14,0.43
-5.32,-0.36,-6.77,0.80,-0.19,0.38
-5.77,-0.19,-6.80,0.77,-0.22,0.33
-6.62,0.02,-6.80,0.79,-0.21,0.27
-7.02,-0.34,-6.86,0.79,-0.13,0.24
-6.93,-0.92,-6.88,0.77,-0.05,0.22
-6.56,-1.59,-6.96,0.69,0.02,0.21
-6.43,-1.99,-6.97,0.57,0.05,0.20
-6.49,-2.16,-6.97,0.43,0.09,0.21
-6.57,-2.20,-6.91,0.30,0.15,0.23
-6.34,-2.26,-6.89,0.17,0.21,0.21
-5.83,-2.38,-6.82,0.04,0.24,0.21
-5.44,-2.27,-6.76,-0.09,0.22,0.19
-5.20,-1.89,-6.73,-0.18,0.18,0.11
-5.08,-1.18,-6.80,-0.24,0.12,0.07
-5.67,-0.36,-6.86,-0.24,0.08,0.07
-5.84,-0.03,-6.94,-0.19,0.10,0.02
-5.41,-0.47,-6.96,-0.16,0.11,0.02
-5.16,-1.09,-7.05,-0.20,0.10,0.09
-4.92,-1.16,-7.01,-0.28,0.08,0.10
-5.12,-0.63,-7.03,-0.35,0.03,0.13
-5.59,0.16,-7.10,-0.37,0.02,0.15
-5.97,0.85,-7.18,-0.35,0.02,0.18
-6.00,1.12,-7.26,-0.28,0.05,0.19
-5.61,0.85,-7.24,-0.19,0.06,0.16
-5.00,-0.15,-7.21,-0.17,0.04,0.17
-4.51,-0.95,-7.14,-0.24,-0.02,0.21
-4.69,-1.02,-6.99,-0.41,-0.11,0.41
-5.96,1.17,-6.93,-0.50,-0.13,0.58
-5.98,2.74,-6.91,-0.36,-0.06,0.45
-5.46,2.61,-7.12,-0.13,-0.05,0.23
-5.50,2.10,-7.24,0.04,-0.08,0.15
-6.26,1.81,-7.42,0.17,-0.08,0.08
-6.56,0.89,-7.44,0.29,-0.02,-0.02
-6.45,-0.50,-7.48,0.28,0.05,-0.05
-6.31,-1.47,-7.41,0.14,0.11,0.03
-6.33,-1.18,-7.29,-0.04,0.17,0.14
-6.14,-0.16,-7.19,-0.16,0.23,0.19
-5.67,0.75,-7.03,-0.16,0.27,0.16
-4.87,1.15,-6.93,-0.11,0.25,0.15
-4.27,1.18,-6.87,-0.02,0.17,0.08
-4.13,0.80,-6.89,0.06,0.06,0.02
-4.61,0.26,-6.96,0.08,-0.03,0.01
-5.15,-0.14,-7.08,0.05,-0.06,0.02
-5.30,-0.32,-7.16,-0.02,-0.05,0.06
-5.40,0.11,-7.23,-0.08,-0.05,0.09
-5.57,0.93,-7.33,-0.08,-0.05,0.11
-5.90,1.72,-7.34,-0.01,-0.05,0.07
-6.29,2.09,-7.40,0.12,-0.03,0.06
-6.76,2.08,-7.40,0.27,0.04,0.06
-7.97,2.58,-7.62,0.36,0.11,0.28
-11.44,5.69,-7.99,0.52,0.39,0.75
-9.85,5.80,-7.48,0.97,0.87,1.02
