ax,ay,az,gx,gy,gz
4.50,8.43,-0.41,-0.25,-0.04,0.15
4.48,9.11,-0.31,-0.24,-0.05,0.12
4.41,9.16,-0.32,-0.19,-0.05,0.10
4.24,9.05,-0.36,-0.17,-0.04,0.11
4.37,9.23,-0.25,-0.15,-0.03,0.10
4.24,9.13,-0.25,-0.12,-0.03,0.10
4.11,9.18,-0.29,-0.10,-0.01,0.11
4.15,9.34,-0.30,-0.08,0.01,0.11
4.25,9.39,-0.26,-0.03,0.03,0.10
4.30,9.36,-0.26,0.02,0.04,0.08
4.55,9.27,-0.28,0.08,0.05,0.01
4.58,8.89,-0.35,0.10,0.03,0.00
4.72,8.76,-0.41,0.10,0.02,-0.03
4.70,8.96,-0.33,0.09,-0.01,-0.06
4.56,8.97,-0.39,0.10,-0.03,-0.02
4.74,9.16,-0.45,0.12,-0.04,-0.07
4.66,9.30,-0.29,0.15,-0.05,-0.12
5.46,9.78,-0.35,0.21,-0.09,-0.18
5.36,10.15,-0.17,0.29,-0.18,-0.17
5.22,9.76,-0.27,0.35,-0.28,-0.06
4.82,9.23,-0.40,0.38,-0.35,-0.05
4.19,8.58,-0.68,0.36,-0.39,0.00
3.92,8.46,-0.88,0.28,-0.38,0.03
3.90,10.35,-1.00,0.30,-0.37,-0.06
1.67,6.24,-2.09,-0.54,0.79,0.19
2.10,8.05,-1.96,-0.66,0.97,0.10
3.27,9.92,-1.50,-0.65,1.09,0.08
4.85,11.35,-1.03,-0.52,1.09,0.13
6.50,11.70,-0.57,-0.32,0.93,0.18
6.86,11.11,-0.29,-0.14,0.67,0.21
6.42,10.16,-0.25,-0.06,0.42,0.29
6.00,9.57,-0.24,-0.04,0.22,0.36
5.41,8.97,-0.28,-0.02,0.09,0.35
4.91,8.38,-0.37,-0.04,0.01,0.32
4.80,8.18,-0.42,-0.09,-0.02,0.29
4.75,8.27,-0.44,-0.14,-0.05,0.25
4.72,8.50,-0.41,-0.17,-0.07,0.22
4.71,8.69,-0.41,-0.18,-0.09,0.21
4.74,8.81,-0.35,-0.17,-0.10,0.19
4.74,8.78,-0.36,-0.17,-0.11,0.18
4.79,8.78,-0.32,-0.17,-0.13,0.19
4.78,8.94,-0.30,-0.17,-0.15,0.15
4.84,8.99,-0.35,-0.16,-0.17,0.14
4.64,9.07,-0.39,-0.15,-0.19,0.12
4.62,9.16,-0.44,-0.13,-0.20,0.12
4.54,9.17,-0.49,-0.10,-0.21,0.11
4.45,9.11,-0.60,-0.08,-0.21,0.11
4.27,8.94,-0.69,-0.07,-0.21,0.12
4.12,8.80,-0.79,-0.07,-0.20,0.11
3.94,8.79,-0.82,-0.07,-0.17,0.11
3.87,8.83,-0.87,-0.08,-0.13,0.10
3.98,8.84,-0.92,-0.07,-0.09,0.09
4.03,8.80,-0.92,-0.08,-0.06,0.10
4.06,8.76,-0.94,-0.10,-0.05,0.12
3.71,8.91,-0.96,-0.12,-0.02,0.13
3.61,9.29,-0.89,-0.10,0.05,0.11
3.66,9.44,-0.77,-0.03,0.14,0.07
3.92,9.18,-0.73,0.03,0.22,0.06
4.40,8.86,-0.60,0.09,0.29,0.03
4.82,8.39,-0.55,0.11,0.33,0.01
5.42,8.00,-0.45,0.10,0.32,-0.03
5.65,7.82,-0.39,0.04,0.26,-0.03
5.83,8.03,-0.23,-0.02,0.19,-0.03
5.94,8.18,-0.18,-0.05,0.10,-0.05
5.86,8.20,-0.25,-0.08,0.02,-0.07
5.79,8.18,-0.28,-0.13,-0.08,-0.07
5.41,8.25,-0.37,-0.19,-0.18,-0.04
5.07,8.58,-0.38,-0.24,-0.24,-0.03
4.59,8.86,-0.44,-0.25,-0.27,-0.02
4.19,9.19,-0.44,-0.24,-0.27,-0.01
4.29,9.17,-0.47,-0.19,-0.24,-0.04
4.38,8.85,-0.64,-0.18,-0.25,-0.04
4.23,8.93,-0.63,-0.21,-0.26,-0.01
4.07,9.25,-0.59,-0.22,-0.27,0.02
3.54,9.57,-0.61,-0.19,-0.25,0.00
3.01,9.81,-0.71,-0.16,-0.19,0.06
2.94,9.94,-0.78,-0.09,-0.09,0.05
3.08,9.82,-0.77,-0.02,0.00,0.04
3.41,9.50,-0.77,0.04,0.08,0.05
3.87,9.13,-0.72,0.06,0.12,0.06
4.17,8.73,-0.68,0.05,0.12,0.07
4.31,8.54,-0.68,0.01,0.11,0.10
4.49,8.65,-0.62,-0.03,0.09,0.11
4.54,8.75,-0.58,-0.06,0.06,0.12
4.36,8.90,-0.56,-0.08,0.04,0.14
4.28,9.05,-0.59,-0.08,0.04,0.16
4.16,9.12,-0.58,-0.07,0.04,0.17
4.11,9.20,-0.56,-0.05,0.07,0.17
4.18,9.11,-0.50,-0.02,0.10,0.16
4.25,8.97,-0.56,0.01,0.13,0.13
4.42,8.78,-0.52,0.03,0.15,0.11
4.66,8.65,-0.51,0.02,0.15,0.11
4.79,8.64,-0.51,0.01,0.14,0.11
4.97,8.61,-0.42,-0.01,0.11,0.12
4.98,8.56,-0.50,-0.03,0.07,0.13
4.90,8.60,-0.46,-0.06,0.04,0.14
4.73,8.71,-0.47,-0.07,0.03,0.14
4.51,8.79,-0.48,-0.07,0.03,0.14
4.62,8.86,-0.50,-0.06,0.05,0.14
4.65,8.84,-0.53,-0.04,0.06,0.13
