ax,ay,az,gx,gy,gz
-6.39,5.06,-2.08,-0.18,-0.04,-0.26
-6.05,4.60,-2.05,-0.06,-0.07,-0.39
-5.74,3.88,-2.03,-0.02,-0.16,-0.45
-6.62,4.14,-2.22,-0.01,-0.24,-0.40
-7.42,4.48,-2.26,0.06,-0.24,-0.44
-7.71,4.40,-2.34,0.15,-0.22,-0.49
-8.16,4.26,-2.44,0.21,-0.20,-0.49
-8.70,4.33,-2.46,0.26,-0.18,-0.43
-9.14,4.27,-2.52,0.34,-0.10,-0.45
-9.00,3.74,-2.52,0.42,-0.01,-0.48
-8.41,3.01,-2.46,0.44,0.04,-0.44
-8.03,2.45,-2.43,0.43,0.05,-0.45
-8.14,2.19,-2.53,0.40,0.04,-0.45
-8.34,2.16,-2.53,0.36,0.06,-0.43
-8.16,2.02,-2.50,0.32,0.09,-0.41
-8.08,1.78,-2.52,0.27,0.10,-0.36
-7.99,1.81,-2.49,0.22,0.10,-0.35
-8.35,1.82,-2.53,0.17,0.09,-0.34
-9.04,2.26,-2.65,0.16,0.13,-0.34
-8.88,2.26,-2.61,0.19,0.21,-0.37
-8.28,2.01,-2.59,0.19,0.25,-0.29
-8.03,1.81,-2.62,0.19,0.24,-0.22
-7.96,1.40,-2.77,0.18,0.21,-0.25
-8.20,1.17,-2.93,0.16,0.19,-0.28
-8.45,1.18,-2.93,0.13,0.17,-0.29
-8.82,1.32,-2.94,0.10,0.20,-0.26
-8.39,1.19,-2.79,0.08,0.24,-0.20
-7.69,1.02,-2.67,0.05,0.24,-0.14
-7.24,0.85,-2.77,0.03,0.19,-0.16
-7.69,1.06,-2.85,0.01,0.14,-0.19
-7.99,1.02,-2.94,0.00,0.13,-0.18
-7.85,0.84,-3.00,-0.03,0.14,-0.14
-7.64,0.85,-3.07,-0.06,0.11,-0.08
-7.75,0.79,-3.19,-0.08,0.06,-0.08
-8.40,0.83,-3.30,-0.10,0.02,-0.08
-8.97,1.10,-3.34,-0.10,0.05,-0.08
-8.91,1.09,-3.40,-0.09,0.08,-0.05
-8.50,0.79,-3.37,-0.10,0.09,-0.06
-8.15,0.70,-3.34,-0.11,0.07,-0.09
-8.01,0.70,-3.33,-0.09,0.02,-0.16
-8.36,0.33,-3.47,-0.09,-0.02,-0.23
-8.81,-0.01,-3.56,-0.11,0.02,-0.29
-8.75,-0.55,-3.60,-0.18,0.07,-0.31
-8.44,-0.89,-3.53,-0.29,0.14,-0.32
-8.11,-1.29,-3.52,-0.42,0.16,-0.29
-8.14,-1.56,-3.51,-0.57,0.18,-0.33
-8.61,-1.39,-3.55,-0.72,0.22,-0.37
-9.00,-0.93,-3.59,-0.86,0.29,-0.37
-8.68,-0.54,-3.52,-0.99,0.36,-0.36
-8.50,0.18,-3.45,-1.08,0.39,-0.36
-8.82,0.92,-3.41,-1.12,0.43,-0.39
-8.29,1.18,-3.25,-1.15,0.48,-0.38
-7.78,1.50,-3.18,-1.18,0.48,-0.31
-7.22,1.61,-3.13,-1.19,0.45,-0.29
-6.77,1.74,-3.11,-1.19,0.39,-0.32
-6.50,1.94,-3.10,-1.17,0.30,-0.43
-6.36,1.72,-3.10,-1.15,0.21,-0.52
-6.55,1.40,-3.21,-1.18,0.09,-0.51
-7.78,1.65,-3.38,-1.22,0.03,-0.49
-8.76,2.10,-3.46,-1.22,0.06,-0.47
-8.65,2.03,-3.51,-1.20,0.13,-0.46
-8.28,1.81,-3.56,-1.20,0.15,-0.42
-8.51,1.97,-3.59,-1.20,0.15,-0.42
-9.16,2.44,-3.55,-1.15,0.18,-0.45
-9.48,2.31,-3.49,-1.08,0.27,-0.47
-8.87,1.85,-3.33,-1.04,0.37,-0.44
-8.10,1.76,-3.14,-1.02,0.41,-0.40
-7.49,1.73,-2.97,-0.98,0.39,-0.37
-7.10,1.77,-2.91,-0.94,0.33,-0.35
-7.10,1.94,-2.93,-0.87,0.25,-0.37
-7.50,2.21,-3.11,-0.76,0.19,-0.40
-8.00,1.93,-3.29,-0.64,0.16,-0.46
-8.25,1.47,-3.30,-0.57,0.17,-0.49
-7.96,0.94,-3.30,-0.54,0.19,-0.50
-7.73,0.71,-3.40,-0.55,0.17,-0.47
-7.87,0.83,-3.45,-0.54,0.16,-0.50
-8.00,0.96,-3.46,-0.51,0.19,-0.54
-7.68,0.83,-3.42,-0.49,0.25,-0.55
-6.91,0.75,-3.36,-0.50,0.26,-0.48
