ax,ay,az,gx,gy,gz
-8.59,-0.71,-1.37,-0.12,-0.09,0.49
-8.87,-0.57,-1.37,-0.12,-0.08,0.47
-8.92,-0.48,-1.39,-0.10,-0.05,0.33
-8.83,-0.43,-1.39,-0.08,-0.01,0.17
-8.77,-0.42,-1.41,-0.06,0.01,0.06
-8.75,-0.43,-1.41,-0.06,0.02,0.01
-8.65,-0.44,-1.35,-0.05,0.04,-0.04
-8.50,-0.58,-1.34,-0.07,0.01,0.10
-8.77,-0.46,-1.33,-0.07,-0.00,0.12
-8.77,-0.40,-1.35,-0.06,0.01,0.04
-8.71,-0.43,-1.37,-0.05,0.02,0.01
-8.62,-0.47,-1.39,-0.05,0.02,0.01
-8.69,-0.46,-1.38,-0.05,0.02,0.04
-8.64,-0.51,-1.34,-0.05,0.02,0.05
-8.66,-0.50,-1.36,-0.05,0.01,0.05
-8.72,-0.49,-1.36,-0.05,0.02,0.05
-8.65,-0.49,-1.38,-0.05,0.02,0.04
-8.66,-0.48,-1.34,-0.05,0.02,0.04
-8.70,-0.48,-1.35,-0.05,0.02,0.04
-8.71,-0.47,-1.38,-0.05,0.02,0.04
-8.70,-0.49,-1.38,-0.05,0.02,0.03
-8.62,-0.52,-1.35,-0.05,0.02,0.04
-8.67,-0.51,-1.35,-0.05,0.01,0.06
-8.67,-0.49,-1.34,-0.06,0.01,0.07
-8.70,-0.49,-1.36,-0.05,0.01,0.06
-8.72,-0.48,-1.36,-0.05,0.02,0.03
-8.67,-0.50,-1.36,-0.05,0.02,0.02
-8.66,-0.50,-1.37,-0.05,0.02,0.04
-8.62,-0.52,-1.40,-0.06,0.01,0.07
-8.69,-0.50,-1.37,-0.06,0.01,0.08
-8.71,-0.47,-1.35,-0.06,0.01,0.07
-8.67,-0.50,-1.35,-0.05,0.01,0.05
-8.68,-0.46,-1.38,-0.05,0.01,0.05
-8.68,-0.46,-1.35,-0.05,0.01,0.05
-8.71,-0.45,-1.37,-0.05,0.02,0.05
-8.69,-0.47,-1.35,-0.05,0.01,0.05
-8.69,-0.47,-1.35,-0.05,0.01,0.06
-8.67,-0.50,-1.34,-0.05,0.01,0.04
-8.69,-0.48,-1.33,-0.05,0.02,0.03
-8.69,-0.50,-1.36,-0.05,0.02,0.03
-8.69,-0.48,-1.36,-0.05,0.02,0.02
-8.66,-0.51,-1.39,-0.05,0.02,0.04
-8.68,-0.51,-1.38,-0.05,0.01,0.05
-8.66,-0.49,-1.39,-0.05,0.01,0.06
-8.70,-0.49,-1.40,-0.05,0.01,0.05
-8.67,-0.51,-1.37,-0.05,0.01,0.05
-8.67,-0.50,-1.37,-0.05,0.01,0.05
-8.67,-0.51,-1.37,-0.05,0.02,0.04
-8.69,-0.49,-1.37,-0.05,0.01,0.05
-8.67,-0.51,-1.37,-0.05,0.01,0.05
-8.66,-0.50,-1.38,-0.05,0.01,0.05
-8.64,-0.51,-1.37,-0.05,0.01,0.06
-8.65,-0.52,-1.35,-0.06,0.00,0.08
-8.69,-0.48,-1.37,-0.06,0.01,0.07
-8.70,-0.48,-1.37,-0.06,0.01,0.07
-8.69,-0.47,-1.35,-0.05,0.01,0.05
-8.68,-0.48,-1.36,-0.05,0.02,0.04
-8.69,-0.49,-1.39,-0.05,0.02,0.03
-8.69,-0.49,-1.38,-0.05,0.02,0.03
-8.65,-0.50,-1.36,-0.05,0.02,0.04
-8.70,-0.48,-1.34,-0.05,0.02,0.05
-8.67,-0.50,-1.35,-0.05,0.02,0.04
-8.66,-0.51,-1.32,-0.05,0.02,0.04
-8.67,-0.49,-1.36,-0.05,0.02,0.05
-8.64,-0.51,-1.38,-0.05,0.02,0.05
-8.69,-0.49,-1.38,-0.05,0.02,0.05
-8.64,-0.51,-1.35,-0.05,0.01,0.05
-8.67,-0.47,-1.36,-0.05,0.01,0.06
-8.66,-0.48,-1.36,-0.05,0.01,0.06
-8.71,-0.48,-1.36,-0.05,0.01,0.06
-8.67,-0.49,-1.35,-0.05,0.01,0.05
-8.68,-0.49,-1.37,-0.05,0.02,0.04
-8.66,-0.51,-1.38,-0.05,0.01,0.05
-8.66,-0.49,-1.39,-0.05,0.01,0.05
-8.69,-0.47,-1.38,-0.05,0.02,0.05
-8.66,-0.49,-1.36,-0.05,0.02,0.04
-8.68,-0.51,-1.37,-0.05,0.01,0.05
-8.67,-0.51,-1.37,-0.05,0.01,0.05
-8.68,-0.52,-1.38,-0.05,0.01,0.05
-8.67,-0.51,-1.38,-0.05,0.01,0.04
-8.66,-0.51,-1.39,-0.05,0.01,0.05
-8.66,-0.51,-1.38,-0.05,0.01,0.06
-8.68,-0.49,-1.39,-0.05,0.01,0.06
-8.69,-0.48,-1.37,-0.05,0.01,0.05
-8.68,-0.48,-1.33,-0.05,0.01,0.04
-8.66,-0.51,-1.35,-0.05,0.01,0.05
-8.70,-0.49,-1.36,-0.05,0.01,0.06
-8.71,-0.49,-1.36,-0.05,0.01,0.05
-8.66,-0.50,-1.36,-0.05,0.01,0.05
-8.67,-0.49,-1.36,-0.05,0.01,0.05
-8.71,-0.49,-1.40,-0.05,0.01,0.05
-8.67,-0.48,-1.37,-0.05,0.02,0.04
-8.67,-0.49,-1.37,-0.05,0.01,0.05
-8.66,-0.50,-1.37,-0.05,0.01,0.05
-8.69,-0.52,-1.38,-0.05,0.01,0.06
-8.68,-0.51,-1.36,-0.05,0.02,0.04
-8.68,-0.49,-1.36,-0.05,0.02,0.04
-8.66,-0.51,-1.40,-0.05,0.02,0.04
-8.69,-0.48,-1.39,-0.05,0.01,0.06
-8.67,-0.49,-1.37,-0.05,0.01,0.05
