ax,ay,az,gx,gy,gz
-8.57,-0.77,-1.41,-0.09,-0.04,0.28
-8.72,-0.67,-1.41,-0.10,-0.05,0.32
-8.72,-0.63,-1.38,-0.09,-0.04,0.28
-8.78,-0.57,-1.42,-0.08,-0.02,0.21
-8.74,-0.53,-1.42,-0.07,0.00,0.11
-8.77,-0.54,-1.40,-0.06,0.02,0.04
-8.51,-0.62,-1.38,-0.05,0.02,0.04
-8.63,-0.61,-1.35,-0.06,-0.00,0.13
-8.73,-0.56,-1.36,-0.06,-0.00,0.13
-8.76,-0.51,-1.40,-0.05,0.01,0.04
-8.67,-0.53,-1.41,-0.05,0.02,0.01
-8.60,-0.57,-1.40,-0.05,0.02,0.03
-8.68,-0.56,-1.38,-0.05,0.01,0.06
-8.68,-0.58,-1.37,-0.05,0.01,0.05
-8.66,-0.59,-1.38,-0.05,0.02,0.04
-8.67,-0.57,-1.41,-0.05,0.02,0.04
-8.66,-0.56,-1.40,-0.05,0.02,0.04
-8.67,-0.55,-1.39,-0.05,0.01,0.06
-8.69,-0.56,-1.37,-0.05,0.01,0.05
-8.67,-0.55,-1.38,-0.05,0.01,0.05
-8.68,-0.57,-1.37,-0.05,0.02,0.04
-8.63,-0.58,-1.38,-0.05,0.01,0.05
-8.66,-0.59,-1.38,-0.05,0.01,0.06
-8.66,-0.55,-1.37,-0.05,0.01,0.07
-8.68,-0.53,-1.37,-0.05,0.01,0.05
-8.69,-0.54,-1.41,-0.05,0.02,0.04
-8.67,-0.57,-1.40,-0.05,0.02,0.04
-8.66,-0.56,-1.41,-0.05,0.01,0.05
-8.69,-0.57,-1.41,-0.05,0.01,0.05
-8.66,-0.57,-1.39,-0.05,0.01,0.05
-8.71,-0.55,-1.37,-0.05,0.02,0.04
-8.63,-0.57,-1.39,-0.05,0.02,0.05
-8.68,-0.57,-1.37,-0.05,0.01,0.05
-8.68,-0.55,-1.39,-0.05,0.01,0.05
-8.68,-0.56,-1.39,-0.05,0.02,0.03
-8.66,-0.57,-1.37,-0.05,0.02,0.04
-8.66,-0.57,-1.38,-0.05,0.02,0.05
-8.67,-0.56,-1.37,-0.05,0.01,0.06
-8.67,-0.54,-1.41,-0.05,0.01,0.05
-8.67,-0.56,-1.37,-0.05,0.01,0.05
-8.68,-0.56,-1.37,-0.05,0.02,0.04
-8.64,-0.57,-1.41,-0.05,0.02,0.05
-8.66,-0.58,-1.39,-0.05,0.01,0.05
-8.70,-0.57,-1.38,-0.05,0.01,0.05
-8.66,-0.57,-1.39,-0.05,0.01,0.04
-8.65,-0.57,-1.36,-0.05,0.02,0.05
-8.68,-0.56,-1.36,-0.05,0.01,0.05
-8.66,-0.56,-1.37,-0.05,0.01,0.06
-8.67,-0.58,-1.40,-0.05,0.01,0.05
-8.67,-0.57,-1.38,-0.05,0.01,0.05
-8.68,-0.56,-1.40,-0.05,0.01,0.05
-8.69,-0.57,-1.35,-0.05,0.01,0.05
-8.67,-0.57,-1.36,-0.05,0.01,0.05
-8.67,-0.56,-1.37,-0.05,0.02,0.05
-8.66,-0.58,-1.36,-0.05,0.01,0.06
-8.68,-0.55,-1.40,-0.05,0.01,0.06
-8.67,-0.54,-1.36,-0.05,0.01,0.04
-8.68,-0.54,-1.37,-0.05,0.02,0.04
-8.68,-0.56,-1.38,-0.05,0.01,0.05
-8.67,-0.59,-1.39,-0.05,0.01,0.05
-8.68,-0.57,-1.37,-0.05,0.01,0.05
-8.70,-0.57,-1.39,-0.05,0.01,0.05
-8.68,-0.57,-1.38,-0.05,0.02,0.04
-8.65,-0.56,-1.38,-0.05,0.01,0.05
-8.67,-0.57,-1.40,-0.05,0.01,0.06
