ax,ay,az,gx,gy,gz
-5.43,-2.75,-6.80,-0.04,0.02,0.06
-5.41,-2.76,-6.77,-0.05,0.02,0.05
-5.35,-2.74,-6.82,-0.06,0.01,0.04
-5.38,-2.62,-6.81,-0.05,0.00,0.01
-5.43,-2.61,-6.78,-0.03,0.01,-0.01
-5.48,-2.77,-6.87,-0.03,0.01,-0.05
-5.73,-2.76,-6.86,-0.04,0.02,-0.05
-6.01,-2.49,-6.88,-0.04,0.04,-0.03
-5.81,-2.78,-6.98,-0.03,0.08,-0.04
-5.59,-2.94,-6.85,-0.04,0.10,-0.05
-4.71,-2.77,-6.66,-0.04,0.09,-0.08
-4.45,-2.49,-6.62,-0.04,-0.01,-0.05
-5.32,-2.39,-6.80,-0.00,-0.05,-0.08
-5.92,-2.71,-7.01,0.02,-0.02,-0.10
-5.75,-2.75,-7.06,0.01,0.03,-0.04
-5.38,-2.85,-6.89,0.01,0.04,-0.02
-4.85,-2.70,-6.57,0.02,0.02,-0.02
-5.07,-2.97,-6.68,0.02,-0.03,0.01
-5.56,-3.31,-6.77,-0.01,-0.04,0.09
-5.64,-3.36,-6.81,-0.06,-0.03,0.18
-5.49,-3.19,-6.80,-0.11,-0.02,0.25
-5.36,-2.73,-6.72,-0.12,-0.03,0.25
-5.53,-2.39,-6.76,-0.08,-0.04,0.20
-5.83,-2.61,-6.92,-0.04,-0.01,0.15
-5.77,-2.92,-6.90,-0.03,0.02,0.15
-5.31,-3.01,-6.78,-0.04,0.03,0.14
-5.06,-2.92,-6.67,-0.05,0.01,0.10
-5.21,-2.75,-6.67,-0.05,-0.02,0.08
-5.55,-2.79,-6.79,-0.04,-0.03,0.08
-5.81,-2.97,-6.85,-0.04,-0.01,0.07
-5.72,-2.95,-6.79,-0.06,0.01,0.06
-5.60,-2.76,-6.76,-0.06,0.02,0.06
-5.53,-2.54,-6.73,-0.05,0.01,0.07
-5.36,-2.67,-6.75,-0.03,0.01,0.08
-5.36,-2.93,-6.78,-0.04,-0.00,0.09
-5.55,-3.09,-6.87,-0.06,0.01,0.06
-5.43,-2.88,-6.80,-0.08,0.02,0.04
-5.43,-2.71,-6.75,-0.07,0.01,0.05
-5.54,-2.76,-6.78,-0.06,0.02,0.04
-5.49,-2.92,-6.81,-0.07,0.02,0.04
-5.56,-2.85,-6.85,-0.08,0.02,0.04
-5.59,-2.77,-6.79,-0.09,0.02,0.05
-5.54,-2.64,-6.72,-0.09,0.02,0.06
-5.41,-2.47,-6.65,-0.08,0.02,0.07
-5.45,-2.48,-6.68,-0.07,0.01,0.07
-5.49,-2.60,-6.70,-0.06,0.01,0.08
-5.32,-2.65,-6.58,-0.07,-0.00,0.13
-5.15,-2.54,-6.50,-0.07,-0.02,0.14
-5.15,-2.30,-6.52,-0.04,-0.05,0.09
-5.70,-2.49,-6.69,0.01,-0.07,0.05
-6.38,-3.12,-6.93,0.01,-0.04,0.07
-6.36,-3.40,-6.99,-0.04,0.01,0.11
-5.86,-3.24,-6.97,-0.07,0.04,0.12
-5.55,-3.07,-6.93,-0.10,0.05,0.11
-5.53,-2.84,-6.90,-0.11,0.05,0.07
-5.58,-2.74,-6.85,-0.11,0.07,0.05
-5.40,-2.66,-6.83,-0.12,0.07,0.06
-5.28,-2.62,-6.72,-0.13,0.06,0.06
-5.16,-2.39,-6.66,-0.12,0.04,0.06
-5.27,-2.17,-6.67,-0.10,0.02,0.04
-5.42,-2.28,-6.74,-0.07,0.01,0.03
-5.46,-2.46,-6.83,-0.05,0.01,0.03
-5.47,-2.50,-6.85,-0.05,0.01,0.04
-5.49,-2.69,-6.90,-0.05,0.01,0.03
-5.60,-2.80,-6.95,-0.06,0.01,0.03
-5.66,-2.76,-6.95,-0.09,0.02,0.04
-5.50,-2.54,-6.85,-0.11,0.03,0.05
-5.33,-2.28,-6.68,-0.11,0.02,0.06
-5.49,-2.11,-6.68,-0.08,0.01,0.05
-5.61,-1.97,-6.74,-0.04,0.01,0.03
-5.71,-2.11,-6.75,0.00,0.02,0.02
-5.71,-2.51,-6.80,0.03,0.03,0.04
-5.53,-2.82,-6.82,0.02,0.03,0.05
-5.35,-2.89,-6.83,-0.00,0.03,0.07
-5.19,-2.75,-6.74,-0.02,0.02,0.05
-5.27,-2.59,-6.78,-0.01,-0.00,0.04
-5.53,-2.73,-6.81,-0.01,-0.00,0.05
-5.60,-2.87,-6.81,-0.02,0.00,0.06
-5.58,-2.94,-6.81,-0.04,0.01,0.06
-5.51,-2.63,-6.76,-0.05,0.00,0.06
-5.71,-2.57,-6.76,-0.03,0.01,0.05
-5.69,-2.62,-6.76,-0.02,0.02,0.05
-5.72,-2.63,-6.77,-0.02,0.03,0.08
-5.82,-2.69,-6.78,-0.03,0.03,0.13
-6.13,-2.40,-6.69,-0.04,0.03,0.24
-6.27,-1.98,-6.71,-0.02,0.06,0.33
-5.81,-2.24,-6.71,0.04,0.10,0.29
-5.33,-2.70,-6.80,0.06,0.09,0.24
-5.31,-3.08,-6.90,0.04,0.08,0.17
-4.97,-3.12,-6.85,0.00,0.08,0.06
-4.77,-2.97,-6.83,-0.02,0.04,-0.00
-5.13,-2.90,-6.92,-0.04,0.01,0.00
-5.29,-2.91,-6.88,-0.07,0.01,0.02
-5.15,-2.75,-6.79,-0.08,-0.00,0.04
-5.35,-2.63,-6.79,-0.08,-0.01,0.03
-5.41,-2.70,-6.79,-0.08,-0.01,0.01
-5.51,-2.57,-6.77,-0.08,-0.02,-0.01
-5.65,-2.50,-6.80,-0.07,-0.02,-0.04
-5.72,-2.47,-6.79,-0.05,-0.01,-0.05
-5.92,-2.54,-6.86,-0.04,0.01,-0.01
