ax,ay,az,gx,gy,gz
-7.90,-0.36,-3.38,0.11,-0.06,-0.17
-8.29,-1.42,-3.72,0.15,0.00,-0.08
-8.40,-2.16,-4.00,0.11,0.08,0.06
-7.54,-2.22,-3.74,0.03,0.13,0.21
-6.95,-1.92,-3.56,-0.02,0.09,0.25
-6.86,-1.82,-3.55,-0.03,0.02,0.21
-6.90,-1.62,-3.69,-0.04,-0.05,0.18
-7.05,-1.19,-3.65,-0.02,-0.10,0.15
-7.13,-1.13,-3.53,0.02,-0.15,0.14
-7.85,-1.23,-3.59,0.06,-0.18,0.10
-8.16,-1.42,-3.58,0.10,-0.15,0.03
-8.14,-1.77,-3.63,0.12,-0.12,-0.03
-7.73,-1.92,-3.40,0.10,-0.12,-0.02
-7.77,-1.81,-3.56,0.09,-0.16,0.03
-8.14,-1.78,-3.60,0.08,-0.16,0.09
-8.42,-1.80,-3.68,0.08,-0.12,0.13
-8.50,-2.10,-3.59,0.07,-0.07,0.07
-7.99,-2.26,-3.42,0.02,-0.04,0.11
-7.46,-1.87,-3.30,-0.03,-0.07,0.18
-8.08,-1.88,-3.40,-0.02,-0.11,0.15
-8.58,-2.17,-3.53,-0.03,-0.08,0.04
-8.93,-2.60,-3.55,-0.05,-0.01,-0.11
-8.73,-2.98,-3.54,-0.14,0.08,-0.14
-8.41,-2.48,-3.41,-0.24,0.14,-0.06
-7.92,-1.75,-3.35,-0.29,0.19,0.14
-7.60,-1.16,-3.26,-0.27,0.19,0.30
-7.76,-1.23,-3.37,-0.22,0.20,0.38
-7.55,-1.40,-3.41,-0.18,0.22,0.36
-7.08,-1.47,-3.37,-0.15,0.20,0.33
-6.90,-1.67,-3.39,-0.14,0.15,0.30
-7.12,-1.71,-3.53,-0.16,0.11,0.29
-7.04,-1.38,-3.47,-0.18,0.10,0.29
-6.89,-0.95,-3.31,-0.15,0.05,0.29
-6.87,-1.18,-3.40,-0.10,-0.01,0.15
-6.79,-1.21,-3.39,-0.08,-0.09,0.04
-6.83,-1.08,-3.44,-0.04,-0.19,-0.12
-7.05,-1.04,-3.50,0.03,-0.27,-0.42
-8.00,-1.10,-3.48,0.07,-0.29,-0.51
-9.54,-1.70,-3.70,0.05,-0.17,-0.26
-9.26,-1.65,-3.55,-0.05,-0.01,0.12
-8.20,-0.88,-3.24,-0.04,0.02,0.24
-8.15,-0.69,-3.30,0.07,-0.03,0.03
-8.37,-1.31,-3.50,0.16,-0.06,-0.13
-8.67,-1.98,-3.68,0.15,-0.01,-0.16
-8.46,-2.33,-3.61,0.04,0.08,0.04
-8.14,-2.07,-3.43,-0.08,0.16,0.31
-7.00,-1.47,-3.16,-0.16,0.15,0.56
-6.51,-0.60,-3.00,-0.11,-0.02,0.50
-7.74,-0.79,-3.35,0.05,-0.16,0.12
-8.91,-1.54,-3.56,0.11,-0.15,-0.07
-9.37,-1.90,-3.57,0.08,-0.05,0.03
-9.12,-2.15,-3.49,-0.01,0.06,0.27
-8.38,-2.05,-3.48,-0.10,0.12,0.43
-8.14,-1.70,-3.49,-0.14,0.11,0.45
-8.77,-1.57,-3.67,-0.13,0.14,0.33
-8.92,-1.62,-3.69,-0.15,0.24,0.26
-8.58,-1.57,-3.63,-0.21,0.36,0.38
-7.10,-1.37,-3.52,-0.29,0.37,0.63
-6.75,-0.35,-3.45,-0.22,0.21,0.42
-7.69,-0.72,-3.73,-0.07,0.09,-0.09
-8.24,-1.31,-3.78,-0.04,0.10,-0.30
-7.78,-1.49,-3.66,-0.11,0.14,-0.07
-7.07,-1.27,-3.58,-0.22,0.12,0.35
-7.28,-1.05,-3.59,-0.25,0.04,0.54
