ax,ay,az,gx,gy,gz
-5.59,-0.42,-5.08,0.05,-0.03,0.18
-5.70,-0.40,-4.71,0.11,-0.12,0.13
-5.77,-1.46,-4.72,0.14,-0.19,0.02
-6.08,-2.16,-4.79,0.06,-0.25,-0.05
-6.25,-2.02,-4.77,-0.04,-0.29,-0.06
-6.38,-1.64,-4.80,-0.10,-0.33,-0.04
-6.80,-1.56,-4.79,-0.14,-0.36,-0.01
-7.37,-1.24,-4.90,-0.17,-0.38,-0.11
-7.76,-0.66,-4.97,-0.13,-0.36,-0.23
-7.93,-0.39,-4.79,-0.04,-0.31,-0.28
-8.14,-0.88,-4.77,0.05,-0.25,-0.23
-8.26,-1.45,-4.75,0.09,-0.18,-0.19
-8.26,-2.02,-4.71,0.07,-0.11,-0.11
-7.70,-2.36,-4.73,-0.01,-0.06,-0.01
-7.28,-1.94,-4.62,-0.11,-0.08,0.09
-7.29,-1.16,-4.52,-0.12,-0.11,0.09
-7.30,-1.10,-4.45,-0.08,-0.14,0.07
-7.41,-1.30,-4.50,-0.07,-0.17,0.05
-7.70,-1.19,-4.55,-0.07,-0.19,0.07
-7.85,-1.07,-4.58,-0.07,-0.17,0.11
-7.85,-0.88,-4.62,-0.06,-0.15,0.16
-7.66,-0.79,-4.49,-0.01,-0.14,0.11
-7.58,-1.28,-4.47,0.02,-0.15,0.09
-7.86,-1.52,-4.46,0.00,-0.15,0.10
-8.03,-1.53,-4.51,-0.02,-0.13,0.08
-7.83,-1.30,-4.35,-0.04,-0.10,0.08
-7.63,-1.25,-4.24,-0.02,-0.11,0.06
-7.73,-1.52,-4.31,-0.03,-0.12,0.08
-7.99,-1.49,-4.36,-0.06,-0.12,0.11
-8.16,-1.35,-4.30,-0.06,-0.09,0.07
-8.20,-1.35,-4.26,-0.06,-0.06,0.05
-8.13,-1.37,-4.32,-0.07,-0.02,0.09
-7.90,-1.07,-4.27,-0.08,0.01,0.14
-7.53,-0.75,-4.15,-0.04,0.03,0.14
-7.19,-1.00,-4.07,0.01,0.01,0.10
-6.98,-1.22,-4.01,0.02,-0.03,0.06
-7.00,-1.35,-4.07,0.01,-0.07,0.04
-6.97,-1.13,-3.94,0.00,-0.10,0.05
-6.93,-1.20,-3.90,0.01,-0.14,0.08
-7.06,-1.22,-3.97,0.01,-0.18,0.10
-7.15,-1.09,-3.92,0.02,-0.20,0.05
-7.19,-1.17,-3.89,0.05,-0.24,0.02
-7.52,-1.34,-3.91,0.05,-0.26,0.04
-7.76,-1.51,-3.94,0.04,-0.26,0.05
-7.74,-1.44,-3.75,0.03,-0.26,0.06
-8.14,-1.47,-3.80,0.03,-0.26,-0.00
-8.26,-1.48,-3.75,0.03,-0.23,-0.03
