ax,ay,az,gx,gy,gz
-8.00,-1.53,-3.51,0.14,0.38,-0.35
-6.58,-2.05,-3.62,0.17,0.42,-0.33
-5.36,-2.40,-3.74,0.13,0.30,-0.06
-5.13,-2.59,-4.18,0.09,0.13,0.15
-4.82,-2.71,-4.03,0.06,-0.03,0.20
-5.01,-2.52,-3.41,0.06,-0.23,0.09
-5.96,-2.56,-3.36,0.10,-0.38,-0.10
-7.38,-3.01,-3.59,0.09,-0.44,-0.17
-8.33,-2.91,-3.77,0.04,-0.37,-0.06
-8.16,-2.51,-3.79,-0.00,-0.27,0.13
-7.75,-2.14,-3.64,0.02,-0.22,0.19
-7.58,-2.23,-3.69,0.08,-0.21,0.14
-7.51,-2.78,-3.64,0.10,-0.20,0.08
-7.51,-2.78,-3.72,0.08,-0.20,0.07
-7.57,-2.49,-3.53,0.09,-0.20,0.05
-8.06,-2.50,-3.51,0.12,-0.20,0.00
-8.56,-2.91,-3.59,0.13,-0.12,-0.05
-8.09,-2.85,-3.45,0.11,-0.03,0.02
-7.25,-2.69,-3.25,0.09,-0.02,0.19
-7.04,-2.91,-3.20,0.07,-0.07,0.32
-7.46,-3.20,-3.30,0.05,-0.11,0.29
-7.78,-2.76,-3.36,0.04,-0.11,0.15
-7.91,-2.69,-3.32,0.06,-0.10,0.06
-7.71,-2.41,-3.33,0.08,-0.09,0.09
-7.67,-2.48,-3.25,0.09,-0.10,0.24
-8.14,-2.91,-3.28,0.08,-0.10,0.30
-8.29,-3.12,-3.19,0.06,-0.10,0.26
-8.63,-3.44,-3.29,0.03,-0.08,0.17
-8.54,-3.23,-3.42,-0.02,-0.02,0.10
-8.03,-2.40,-3.30,-0.06,0.03,0.21
-7.68,-1.76,-3.10,-0.02,0.04,0.31
-7.55,-1.99,-2.92,0.05,0.01,0.35
-7.92,-3.06,-3.09,0.07,0.01,0.26
-7.74,-3.58,-3.13,0.01,0.03,0.12
-6.88,-2.91,-2.96,-0.08,0.00,0.13
-6.81,-1.83,-2.90,-0.06,-0.09,0.15
-7.08,-1.78,-2.86,0.04,-0.17,0.11
-7.77,-2.67,-3.03,0.09,-0.21,0.08
-8.55,-3.36,-3.25,0.06,-0.19,0.06
-8.64,-3.32,-3.21,-0.02,-0.13,0.10
-8.56,-2.84,-3.14,-0.07,-0.08,0.13
-8.13,-2.29,-3.01,-0.06,-0.06,0.13
-8.10,-2.32,-3.03,-0.02,-0.06,0.13
-8.16,-2.74,-3.09,-0.02,-0.05,0.14
-8.33,-2.94,-3.14,-0.05,-0.04,0.14
-8.49,-2.74,-3.21,-0.09,0.02,0.12
-7.88,-2.10,-3.04,-0.11,0.07,0.15
-7.36,-1.59,-2.89,-0.07,0.05,0.22
-7.16,-1.57,-2.71,0.00,-0.03,0.29
-7.96,-2.40,-2.93,0.06,-0.08,0.19
-8.11,-3.06,-3.03,0.04,-0.07,0.05
-8.19,-2.76,-3.04,-0.02,-0.04,0.06
-7.58,-2.26,-2.72,-0.06,-0.03,0.17
-7.80,-2.09,-2.75,-0.04,-0.09,0.26
-8.15,-2.58,-2.93,-0.04,-0.08,0.23
-8.13,-2.72,-2.90,-0.08,-0.06,0.26
-8.20,-2.63,-2.90,-0.12,-0.03,0.19
-8.00,-2.24,-2.77,-0.14,-0.03,0.15
-7.97,-1.84,-2.64,-0.12,-0.06,0.17
-8.24,-1.93,-2.73,-0.09,-0.06,0.20
-8.24,-2.07,-2.77,-0.08,-0.05,0.25
-8.44,-2.36,-2.90,-0.08,-0.01,0.20
-8.07,-2.30,-2.89,-0.11,0.01,0.15
-7.97,-1.75,-2.85,-0.12,0.00,0.20
-8.07,-1.51,-2.82,-0.10,-0.00,0.29
-8.14,-1.45,-2.80,-0.06,-0.01,0.37
-8.57,-2.02,-2.82,-0.03,0.00,0.31
-8.71,-2.69,-2.97,-0.06,0.05,0.16
-8.10,-2.60,-2.81,-0.13,0.08,0.07
-7.92,-1.85,-2.74,-0.17,0.08,0.05
-7.60,-1.08,-2.59,-0.14,0.06,0.10
-7.58,-1.13,-2.57,-0.08,0.01,0.21
-7.69,-1.55,-2.62,-0.04,-0.05,0.24
-8.14,-1.89,-2.69,-0.00,-0.07,0.06
-8.23,-2.13,-2.77,-0.01,-0.04,-0.06
-8.01,-1.97,-2.66,-0.06,-0.02,0.03
-8.15,-1.86,-2.70,-0.09,-0.02,0.17
-8.36,-1.66,-2.70,-0.11,0.01,0.23
-8.13,-1.48,-2.72,-0.10,0.03,0.20
-7.76,-1.49,-2.62,-0.07,0.04,0.13
-7.09,-1.64,-2.52,-0.05,-0.01,0.07
-7.22,-1.91,-2.56,-0.06,-0.09,0.04
-7.69,-1.53,-2.59,-0.06,-0.13,-0.00
-7.96,-1.37,-2.56,-0.04,-0.13,0.01
-8.22,-1.45,-2.59,-0.03,-0.10,0.08
-7.79,-1.68,-2.47,-0.04,-0.07,0.15
