ax,ay,az,gx,gy,gz
-8.49,-0.06,-2.75,-0.06,0.14,0.40
-7.43,-0.12,-2.81,0.02,0.14,0.10
-7.32,-0.53,-2.96,0.02,0.09,0.03
-7.05,-0.12,-2.73,0.02,0.00,-0.02
-7.56,-0.17,-2.86,0.06,-0.07,-0.10
-7.93,-0.49,-2.81,0.05,-0.08,-0.02
-7.99,-0.55,-2.69,0.02,-0.09,0.11
-8.01,-0.27,-2.54,0.01,-0.10,0.11
-8.17,0.01,-2.45,0.06,-0.09,0.05
-8.06,-0.07,-2.37,0.10,-0.08,0.02
-7.86,-0.48,-2.35,0.12,-0.07,0.07
-7.82,-0.88,-2.38,0.09,-0.07,0.14
-7.80,-0.83,-2.43,0.05,-0.07,0.18
-7.60,-0.61,-2.35,0.04,-0.07,0.17
-7.34,-0.75,-2.28,0.02,-0.11,0.17
-7.70,-0.57,-2.36,0.00,-0.15,0.18
-8.09,-0.30,-2.37,0.01,-0.15,0.19
-8.09,-0.57,-2.39,0.00,-0.13,0.28
-7.88,-0.58,-2.33,-0.02,-0.14,0.37
-7.86,-0.19,-2.29,-0.03,-0.15,0.34
-7.67,-0.08,-2.18,0.01,-0.17,0.18
-7.73,-0.17,-2.16,0.04,-0.19,0.11
-8.01,0.08,-2.03,0.06,-0.20,0.17
-8.30,0.20,-2.03,0.12,-0.18,0.21
-8.74,-0.24,-2.05,0.17,-0.14,0.21
-8.78,-0.65,-2.07,0.19,-0.07,0.11
-8.06,-0.70,-1.98,0.17,-0.04,0.05
-7.64,-0.79,-1.94,0.13,-0.09,0.09
-8.08,-1.12,-2.09,0.08,-0.14,0.08
-8.38,-1.27,-1.99,-0.01,-0.16,0.04
-7.88,-0.37,-2.05,-0.07,-0.22,0.13
-8.45,0.21,-2.08,-0.05,-0.28,0.15
-9.21,0.22,-2.12,0.01,-0.26,0.06
-10.55,0.40,-2.28,0.12,-0.19,-0.21
-11.89,0.40,-2.20,0.27,0.02,-0.52
-10.49,-0.77,-2.09,0.28,0.21,-0.33
-8.55,-1.57,-2.12,0.09,0.21,0.44
-8.27,-1.22,-2.15,-0.06,0.14,0.82
-8.90,-0.48,-2.25,-0.05,0.13,0.49
-9.26,0.25,-2.30,0.06,0.21,-0.03
-8.77,0.47,-2.27,0.16,0.29,-0.26
-7.64,0.17,-2.09,0.17,0.29,-0.04
-6.75,-0.33,-2.01,0.14,0.17,0.31
-6.97,-0.85,-2.06,0.12,0.02,0.27
-7.74,-0.95,-2.16,0.12,-0.07,-0.00
-8.55,-0.81,-2.23,0.09,-0.08,-0.10
-8.73,-0.76,-2.28,0.03,-0.05,-0.00
-8.48,-0.56,-2.19,-0.03,-0.02,0.20
-8.47,-0.45,-2.18,-0.06,-0.01,0.23
-8.54,-0.47,-2.20,-0.07,0.01,0.18
-8.54,-0.16,-2.16,-0.06,0.01,0.04
-8.42,-0.04,-2.21,-0.03,-0.01,-0.05
-8.47,-0.13,-2.26,-0.02,-0.02,-0.01
-8.35,-0.41,-2.32,-0.04,-0.04,0.08
-8.42,-0.63,-2.36,-0.09,-0.05,0.17
-8.32,0.02,-2.24,-0.10,-0.07,0.17
-8.45,0.14,-2.22,-0.06,-0.09,0.08
-8.97,-0.27,-2.28,-0.04,-0.09,0.01
-9.36,-0.54,-2.24,-0.06,-0.03,0.03
-8.66,-0.57,-2.10,-0.10,0.00,0.08
-8.09,-0.48,-2.05,-0.14,-0.03,0.17
-8.11,-0.24,-2.01,-0.15,-0.09,0.15
-8.12,0.17,-1.97,-0.13,-0.13,0.14
-8.50,0.40,-2.04,-0.08,-0.15,0.11
-9.13,0.06,-2.09,-0.03,-0.12,0.02
-9.07,-0.31,-2.06,-0.03,-0.06,0.06
-8.49,-0.29,-2.01,-0.07,-0.02,0.12
-8.12,0.02,-1.92,-0.05,-0.04,0.06
-8.26,0.08,-1.87,-0.01,-0.08,-0.04
-8.91,-0.10,-1.91,0.02,-0.08,-0.05
-9.15,-0.24,-1.97,0.01,-0.03,0.04
-8.76,-0.40,-1.86,-0.02,0.01,0.14
-8.43,-0.41,-1.87,-0.03,0.01,0.09
-8.26,-0.22,-1.78,-0.04,-0.00,0.01
-8.12,-0.14,-1.76,-0.03,-0.04,-0.00
-8.21,0.05,-1.75,-0.03,-0.10,0.07
-8.84,0.07,-1.74,-0.00,-0.13,0.10
-9.28,-0.49,-1.82,0.02,-0.10,-0.01
-9.12,-0.83,-1.87,-0.03,-0.06,0.01
-8.92,-0.48,-1.82,-0.08,-0.03,0.10
-8.66,-0.07,-1.76,-0.10,-0.02,0.19
-8.29,-0.02,-1.59,-0.09,-0.03,0.20
-8.22,0.04,-1.62,-0.07,-0.07,0.16
-8.40,0.31,-1.65,-0.03,-0.09,0.06
-8.77,0.57,-1.63,0.05,-0.10,-0.06
-8.72,0.49,-1.58,0.12,-0.09,-0.12
-8.66,0.00,-1.60,0.15,-0.08,-0.08
-8.78,-0.56,-1.62,0.14,-0.08,-0.07
-8.67,-0.91,-1.58,0.09,-0.06,-0.08
-8.56,-0.85,-1.60,0.02,-0.06,-0.02
-8.62,-0.60,-1.56,-0.04,-0.06,0.05
-8.34,-0.45,-1.52,-0.07,-0.06,0.07
-8.18,-0.33,-1.47,-0.08,-0.10,0.05
-8.19,-0.34,-1.48,-0.09,-0.13,0.06
-8.41,-0.42,-1.49,-0.10,-0.16,0.06
-8.60,-0.13,-1.54,-0.12,-0.19,0.15
-8.94,0.27,-1.44,-0.07,-0.19,0.11
-9.21,0.37,-1.42,0.01,-0.17,-0.01
-9.63,-0.00,-1.50,0.08,-0.11,-0.03
-9.40,-0.53,-1.46,0.09,-0.06,0.00
