ax,ay,az,gx,gy,gz
-8.50,-1.00,-3.01,-0.11,0.07,0.30
-7.69,-1.10,-3.00,0.08,0.18,-0.07
-6.39,-1.47,-2.96,0.18,0.18,-0.12
-6.62,-1.98,-3.40,0.23,0.15,-0.03
-6.62,-2.87,-3.62,0.22,0.15,0.06
-5.28,-3.35,-3.27,0.15,0.08,0.10
-4.76,-3.43,-3.12,0.08,-0.12,-0.03
-5.36,-3.12,-3.12,0.03,-0.33,-0.17
-6.58,-2.69,-3.19,0.02,-0.45,-0.21
-7.90,-2.78,-3.57,0.00,-0.45,-0.15
-9.03,-2.31,-3.49,0.01,-0.33,-0.12
-8.58,-2.22,-3.21,0.04,-0.18,-0.02
-8.02,-2.34,-2.98,0.08,-0.12,0.04
-7.98,-2.91,-3.12,0.11,-0.10,-0.03
-7.79,-3.21,-3.17,0.08,-0.07,0.00
-7.56,-3.12,-2.98,0.02,-0.07,0.16
-7.64,-3.03,-2.98,-0.02,-0.08,0.29
-7.54,-2.86,-2.78,-0.02,-0.10,0.31
-7.17,-2.62,-2.73,0.04,-0.16,0.07
-7.60,-2.78,-2.80,0.10,-0.23,-0.09
-8.38,-3.11,-2.93,0.09,-0.24,0.07
-9.33,-3.17,-3.09,0.04,-0.16,0.35
-9.39,-3.26,-3.12,-0.01,-0.04,0.50
-8.34,-2.83,-2.85,-0.02,0.02,0.42
-7.54,-2.79,-2.76,0.03,-0.02,0.17
-7.55,-2.76,-2.84,0.05,-0.09,0.05
-8.13,-2.89,-2.83,0.03,-0.12,0.14
-8.69,-3.04,-2.93,-0.02,-0.08,0.32
-8.69,-3.03,-2.96,-0.06,-0.02,0.31
-7.99,-2.77,-2.83,-0.08,0.01,0.22
-7.98,-2.36,-2.71,-0.06,-0.03,0.13
-8.46,-2.37,-2.76,-0.02,-0.02,0.06
-8.84,-2.71,-2.82,-0.03,0.03,0.16
-8.64,-2.87,-2.81,-0.08,0.09,0.30
-8.10,-2.72,-2.73,-0.10,0.12,0.25
-7.71,-2.48,-2.73,-0.10,0.09,0.16
-7.98,-2.09,-2.78,-0.07,0.10,0.08
-7.78,-2.30,-2.79,-0.06,0.10,0.22
-8.20,-2.72,-2.82,-0.10,0.11,0.37
-8.16,-2.67,-2.90,-0.14,0.12,0.38
-7.96,-2.29,-2.80,-0.12,0.11,0.25
-8.14,-2.42,-2.96,-0.10,0.13,0.06
-7.76,-2.56,-2.92,-0.13,0.16,0.08
-6.99,-2.34,-2.76,-0.18,0.12,0.29
-7.48,-2.08,-2.78,-0.17,0.03,0.26
-8.41,-2.17,-2.95,-0.14,0.01,0.13
-8.48,-2.18,-2.98,-0.12,0.07,0.03
-7.97,-2.39,-2.93,-0.17,0.10,0.24
-7.75,-2.13,-2.91,-0.22,0.09,0.43
-7.53,-1.83,-2.86,-0.21,0.04,0.44
-7.62,-1.63,-2.90,-0.14,-0.03,0.21
-7.61,-1.67,-2.90,-0.08,-0.07,0.04
-8.22,-1.47,-2.94,-0.05,-0.09,0.09
-8.77,-1.63,-2.96,-0.00,-0.03,0.06
-8.58,-2.35,-3.04,-0.01,0.04,0.11
-7.68,-2.57,-2.90,-0.09,0.06,0.25
-7.24,-2.38,-2.82,-0.16,0.02,0.30
-7.08,-1.65,-2.79,-0.16,-0.08,0.20
-7.83,-1.07,-2.76,-0.09,-0.14,0.02
-8.81,-1.40,-2.87,-0.01,-0.12,-0.03
-8.94,-2.15,-3.03,-0.03,-0.03,0.09
-8.18,-2.37,-2.92,-0.11,0.03,0.29
-7.98,-2.19,-2.97,-0.14,0.03,0.23
-7.66,-2.00,-2.90,-0.15,0.01,0.08
-7.46,-1.65,-2.86,-0.16,-0.04,0.05
-7.92,-1.36,-2.88,-0.14,-0.08,0.05
-8.67,-1.60,-2.95,-0.10,-0.07,0.00
-8.33,-2.08,-3.00,-0.11,-0.01,0.00
-7.71,-1.98,-2.82,-0.18,0.00,0.10
-7.42,-1.61,-2.69,-0.21,-0.04,0.14
-7.51,-1.33,-2.66,-0.18,-0.11,0.07
-8.17,-1.20,-2.77,-0.16,-0.12,0.02
-8.18,-0.77,-2.62,-0.12,-0.10,0.05
-7.75,-1.11,-2.67,-0.07,-0.10,0.05
-7.84,-1.26,-2.73,-0.04,-0.15,0.12
-8.25,-1.42,-2.85,-0.00,-0.19,0.04
-8.47,-1.64,-2.78,0.03,-0.19,-0.04
-8.50,-1.76,-2.72,0.02,-0.17,-0.03
-8.17,-1.64,-2.62,0.01,-0.16,0.06
-8.36,-1.64,-2.64,0.01,-0.19,0.12
-8.74,-1.87,-2.71,0.03,-0.19,0.07
-9.04,-2.12,-2.77,0.00,-0.17,0.08
-8.58,-2.01,-2.63,-0.03,-0.14,0.13
-8.30,-1.74,-2.57,-0.05,-0.13,0.15
-8.20,-1.57,-2.48,-0.05,-0.14,0.25
-8.37,-1.58,-2.52,-0.04,-0.15,0.23
-8.52,-1.47,-2.47,-0.01,-0.16,0.11
-8.57,-1.17,-2.36,0.02,-0.14,0.08
-8.36,-1.54,-2.30,0.04,-0.13,0.13
-8.17,-1.72,-2.25,0.02,-0.14,0.21
-8.38,-1.69,-2.25,-0.01,-0.16,0.28
-8.82,-1.62,-2.21,0.00,-0.17,0.18
-9.11,-1.50,-2.25,0.03,-0.13,0.01
-8.73,-1.64,-2.14,0.02,-0.07,0.05
-7.94,-1.56,-2.09,-0.01,-0.07,0.21
-7.88,-1.32,-2.05,-0.01,-0.14,0.28
-8.53,-1.45,-2.12,0.03,-0.18,0.16
-8.92,-1.33,-2.09,0.07,-0.17,0.06
-8.62,-1.59,-2.06,0.07,-0.15,0.11
-8.06,-1.85,-1.98,0.04,-0.16,0.15
