ax,ay,az,gx,gy,gz
-9.31,-1.71,-4.46,-0.23,-0.03,0.25
-8.51,-0.25,-4.54,-0.39,0.05,0.58
-7.88,0.64,-4.55,-0.43,0.08,0.79
-7.30,0.93,-4.68,-0.41,0.07,0.85
-7.09,1.14,-4.85,-0.35,0.06,0.69
-6.69,0.95,-4.80,-0.27,0.06,0.43
-6.39,0.72,-4.64,-0.23,0.01,0.19
-6.59,0.83,-4.60,-0.23,-0.07,0.09
-7.23,1.15,-4.67,-0.24,-0.12,0.09
-7.58,1.56,-4.68,-0.21,-0.09,0.08
-7.59,1.55,-4.56,-0.14,-0.04,0.02
-7.21,1.22,-4.42,-0.10,0.02,-0.04
-6.42,0.92,-4.27,-0.09,-0.00,-0.09
-6.41,0.81,-4.21,-0.12,-0.10,-0.08
-7.11,1.18,-4.36,-0.15,-0.16,-0.05
-7.59,1.32,-4.40,-0.14,-0.15,-0.03
-7.68,1.45,-4.35,-0.12,-0.11,0.01
-7.27,1.37,-4.22,-0.09,-0.09,0.02
-7.09,1.13,-4.14,-0.07,-0.12,-0.04
-7.83,1.10,-4.31,-0.06,-0.14,-0.12
-8.34,1.41,-4.44,-0.04,-0.08,-0.19
-8.04,1.54,-4.39,0.02,0.02,-0.24
-7.43,1.16,-4.28,0.07,0.04,-0.26
-6.96,0.73,-4.23,0.06,-0.01,-0.19
-7.35,0.30,-4.39,-0.01,-0.12,0.01
-7.85,0.54,-4.46,-0.09,-0.18,0.18
-8.40,0.87,-4.56,-0.11,-0.15,0.22
-8.11,0.79,-4.47,-0.10,-0.09,0.18
-7.44,0.50,-4.23,-0.14,-0.12,0.24
-7.85,0.67,-4.38,-0.21,-0.22,0.38
-8.85,1.50,-4.47,-0.23,-0.19,0.46
-8.71,1.80,-4.35,-0.14,-0.05,0.33
-7.88,1.47,-4.16,-0.04,0.08,0.10
-7.31,1.14,-4.02,0.01,0.12,-0.04
-6.36,0.78,-3.88,0.01,0.07,-0.03
-6.62,0.62,-3.96,-0.03,-0.05,0.04
-7.73,0.67,-4.16,-0.07,-0.08,0.08
-8.01,0.63,-4.17,-0.10,-0.03,0.06
-7.91,0.66,-4.14,-0.11,0.03,-0.03
-7.24,0.77,-3.95,-0.13,0.04,-0.06
-6.91,0.93,-3.88,-0.15,-0.03,-0.08
-7.37,1.34,-3.97,-0.14,-0.09,-0.10
-7.62,1.55,-4.00,-0.10,-0.10,-0.13
-8.35,1.35,-4.12,-0.04,-0.07,-0.18
-8.79,1.17,-4.15,0.01,0.04,-0.26
-7.81,1.00,-4.04,0.04,0.11,-0.33
-7.65,0.81,-4.10,0.03,0.07,-0.28
-7.79,0.78,-4.14,-0.00,0.02,-0.10
-8.15,0.83,-4.27,-0.03,0.03,0.08
-7.80,0.83,-4.11,-0.02,0.11,0.12
-6.79,0.64,-3.90,0.03,0.13,-0.13
-7.22,0.68,-4.04,0.08,0.07,-0.38
-8.07,0.67,-4.25,0.08,0.06,-0.34
-8.10,0.52,-4.17,0.05,0.09,-0.15
-7.37,0.24,-4.05,0.02,0.10,0.03
-7.08,0.04,-4.00,-0.02,0.06,0.06
-6.66,0.09,-3.92,-0.04,0.02,-0.02
-6.43,0.06,-3.92,-0.06,-0.08,-0.04
-7.14,-0.19,-4.03,-0.14,-0.19,0.11
-7.71,-0.30,-4.12,-0.24,-0.25,0.28
-8.61,1.17,-4.10,-0.31,-0.27,0.45
-9.57,2.82,-3.98,-0.19,-0.16,0.51
-9.15,2.79,-3.91,0.05,0.04,0.33
-7.15,1.26,-3.83,0.23,0.12,0.07
-6.30,-0.05,-3.98,0.22,0.00,-0.06
-7.15,-0.68,-4.22,0.10,-0.14,0.00
-8.46,-0.78,-4.39,-0.05,-0.17,0.03
-8.58,-0.36,-4.34,-0.14,-0.08,-0.02
-7.88,0.03,-4.15,-0.20,-0.04,-0.04
-7.24,0.37,-3.99,-0.23,-0.08,-0.01
-7.41,0.65,-3.88,-0.22,-0.14,0.01
-7.96,0.63,-3.92,-0.18,-0.11,-0.05
-7.51,0.30,-3.75,-0.15,-0.07,-0.18
-7.26,0.12,-3.73,-0.16,-0.08,-0.25
-6.91,0.51,-3.53,-0.17,-0.11,-0.25
-6.36,0.81,-3.36,-0.14,-0.18,-0.25
-6.89,0.36,-3.34,-0.13,-0.31,-0.23
-8.78,0.17,-3.66,-0.16,-0.33,-0.17
-9.10,0.33,-3.62,-0.18,-0.23,-0.12
-7.93,0.58,-3.39,-0.17,-0.14,-0.15
-6.75,0.45,-3.17,-0.13,-0.18,-0.19
-6.98,0.22,-3.22,-0.15,-0.31,-0.17
-8.19,0.31,-3.38,-0.17,-0.39,-0.03
-8.37,-0.10,-3.45,-0.24,-0.38,0.19
-8.02,-0.37,-3.26,-0.33,-0.39,0.39
-7.98,0.10,-3.05,-0.41,-0.36,0.50
-7.58,0.85,-2.77,-0.37,-0.32,0.45
-7.28,0.86,-2.67,-0.29,-0.36,0.27
-8.39,0.75,-2.89,-0.26,-0.44,0.22
-9.83,0.25,-3.15,-0.30,-0.41,0.32
-9.79,0.18,-3.14,-0.38,-0.30,0.41
-9.12,0.88,-2.94,-0.40,-0.19,0.31
-8.26,1.68,-2.69,-0.30,-0.12,-0.01
-8.32,2.12,-2.74,-0.16,-0.13,-0.29
-9.01,1.73,-2.83,-0.08,-0.15,-0.21
-9.76,1.24,-2.98,-0.05,-0.10,-0.11
-9.11,0.96,-2.94,-0.02,-0.01,-0.15
-8.72,0.62,-2.89,-0.02,0.04,-0.22
-8.09,0.61,-2.85,-0.03,0.07,-0.25
-7.11,0.28,-2.70,-0.08,-0.01,-0.17
