ax,ay,az,gx,gy,gz
-6.23,-0.88,-4.25,-0.27,0.22,0.35
-6.57,-0.42,-4.41,-0.20,0.12,0.39
-6.53,-0.21,-4.41,-0.10,0.09,0.29
-6.11,-0.20,-4.10,0.00,0.04,0.21
-5.91,-0.52,-3.94,0.07,-0.05,0.18
-6.10,-0.74,-3.79,0.11,-0.14,0.20
-6.53,-1.00,-3.85,0.15,-0.21,0.16
-7.04,-1.29,-3.97,0.18,-0.24,0.08
-7.47,-1.81,-3.98,0.20,-0.24,-0.10
-7.57,-2.22,-3.89,0.15,-0.20,-0.16
-7.54,-2.33,-3.66,0.08,-0.18,-0.11
-7.57,-2.27,-3.63,-0.02,-0.16,-0.01
-7.55,-1.79,-3.58,-0.09,-0.15,0.11
-7.61,-1.39,-3.61,-0.11,-0.14,0.16
-7.48,-1.36,-3.70,-0.10,-0.13,0.15
-7.50,-1.38,-3.68,-0.10,-0.13,0.14
-7.24,-1.22,-3.42,-0.10,-0.16,0.15
-7.80,-1.07,-3.37,-0.07,-0.22,0.17
-9.14,-1.84,-3.83,-0.06,-0.18,0.17
-9.24,-2.16,-3.88,-0.14,-0.04,0.23
-8.20,-1.76,-3.48,-0.21,0.03,0.28
-7.45,-1.38,-3.38,-0.23,-0.02,0.25
-8.01,-0.96,-3.54,-0.19,-0.08,0.15
-8.63,-1.15,-3.81,-0.16,-0.05,0.08
-8.38,-0.88,-3.62,-0.17,-0.00,0.14
-8.02,-0.83,-3.62,-0.15,0.01,0.20
-8.23,-1.09,-3.81,-0.13,0.03,0.18
-7.87,-1.15,-3.73,-0.15,0.07,0.19
-7.02,-0.56,-3.32,-0.14,0.03,0.21
-7.26,-0.69,-3.44,-0.07,-0.07,0.12
-8.05,-1.07,-3.70,-0.04,-0.11,0.01
-8.58,-1.14,-3.73,-0.04,-0.08,-0.03
-8.29,-1.31,-3.73,-0.05,-0.01,-0.04
-7.58,-1.08,-3.51,-0.08,-0.02,0.01
-7.55,-0.88,-3.48,-0.07,-0.07,0.07
-8.13,-1.03,-3.55,-0.05,-0.09,0.11
-8.55,-1.18,-3.55,-0.06,-0.06,0.15
-8.55,-1.36,-3.63,-0.08,-0.01,0.16
-7.75,-0.94,-3.40,-0.11,-0.01,0.19
-7.78,-0.63,-3.40,-0.06,-0.07,0.10
-8.44,-1.01,-3.58,-0.04,-0.07,0.05
-8.61,-1.10,-3.64,-0.06,0.01,0.09
-7.84,-0.93,-3.35,-0.11,0.06,0.26
-7.42,-0.85,-3.22,-0.12,0.02,0.33
-7.99,-1.18,-3.39,-0.12,-0.01,0.30
-8.09,-1.17,-3.47,-0.15,0.00,0.21
-7.71,-0.75,-3.41,-0.14,0.01,0.05
-7.35,-0.49,-3.33,-0.12,-0.03,-0.03
-7.77,-0.48,-3.34,-0.07,-0.07,-0.07
-8.28,-1.04,-3.61,-0.06,-0.05,-0.12
-8.01,-1.10,-3.51,-0.09,-0.01,-0.08
-7.35,-0.73,-3.41,-0.11,-0.02,-0.00
-7.26,-0.58,-3.28,-0.06,-0.11,-0.01
-8.11,-0.93,-3.45,-0.02,-0.14,-0.11
-8.76,-1.07,-3.52,-0.01,-0.10,-0.16
-8.37,-1.30,-3.44,-0.03,-0.03,-0.12
-7.63,-1.19,-3.20,-0.07,-0.04,0.01
-7.97,-1.04,-3.29,-0.07,-0.08,0.04
-8.46,-1.09,-3.38,-0.06,-0.07,-0.01
-8.15,-1.05,-3.36,-0.04,-0.02,-0.10
-7.79,-1.04,-3.31,-0.04,-0.02,-0.07
-7.60,-1.10,-3.17,-0.04,-0.04,0.05
-7.69,-1.19,-3.24,-0.06,-0.08,0.12
-8.09,-1.16,-3.32,-0.04,-0.09,0.04
-8.26,-1.22,-3.34,-0.05,-0.07,-0.02
-8.20,-1.13,-3.35,-0.05,-0.02,-0.05
-7.52,-0.93,-3.19,-0.06,-0.00,-0.01
-7.13,-0.57,-3.05,-0.04,-0.07,0.07
-7.41,-0.83,-3.12,0.01,-0.15,0.10
-8.02,-1.01,-3.13,0.04,-0.22,0.04
-8.79,-1.62,-3.34,0.05,-0.22,-0.08
-9.14,-1.62,-3.37,-0.01,-0.16,-0.04
-8.94,-1.25,-3.24,-0.06,-0.08,0.05
-8.34,-0.98,-3.08,-0.07,-0.05,0.13
-8.03,-1.11,-3.01,-0.06,-0.09,0.19
-8.38,-1.40,-3.05,-0.05,-0.14,0.17
-8.74,-1.69,-3.11,-0.07,-0.15,0.11
-8.10,-1.49,-2.95,-0.11,-0.16,0.12
-7.86,-1.00,-2.74,-0.10,-0.26,0.16
-9.22,-1.04,-3.01,-0.04,-0.32,0.03
-10.40,-1.50,-3.08,-0.01,-0.22,-0.09
-10.03,-1.84,-3.11,-0.05,-0.04,-0.10
-8.67,-1.59,-2.91,-0.12,0.10,-0.03
-7.35,-1.42,-2.70,-0.17,0.11,0.12
-7.16,-1.14,-2.70,-0.21,0.06,0.24
-7.47,-0.75,-2.72,-0.21,0.00,0.28
-7.92,-0.30,-2.75,-0.14,-0.03,0.16
-8.17,-0.47,-2.78,-0.05,-0.04,0.02
-7.97,-0.96,-2.82,-0.02,-0.03,-0.01
-7.73,-1.08,-2.75,-0.04,-0.05,0.07
-8.05,-1.17,-2.75,-0.07,-0.08,0.15
-8.52,-1.22,-2.83,-0.09,-0.08,0.15
-8.80,-1.36,-2.85,-0.13,-0.03,0.14
-8.60,-1.25,-2.78,-0.19,0.02,0.18
-8.06,-1.10,-2.65,-0.24,0.06,0.25
-7.47,-0.73,-2.58,-0.27,0.03,0.29
