ax,ay,az,gx,gy,gz
-7.33,-1.65,-4.99,-0.01,0.03,-0.06
-7.65,-1.05,-4.94,-0.14,0.09,0.10
-7.46,-0.35,-4.99,-0.23,0.14,0.30
-7.07,-0.07,-4.98,-0.26,0.20,0.44
-6.44,-0.11,-5.03,-0.28,0.22,0.53
-5.78,-0.23,-5.14,-0.32,0.19,0.56
-5.03,-0.21,-5.04,-0.38,0.06,0.62
-5.19,0.11,-5.12,-0.46,-0.15,0.72
-6.09,0.86,-5.16,-0.48,-0.30,0.73
-7.35,1.53,-5.23,-0.40,-0.31,0.54
-7.87,1.84,-5.25,-0.26,-0.20,0.21
-7.54,1.65,-5.14,-0.10,-0.09,-0.13
-7.13,1.13,-5.15,-0.01,-0.07,-0.33
-7.62,1.05,-5.34,0.00,-0.12,-0.30
-8.32,1.04,-5.46,-0.01,-0.11,-0.08
-8.70,0.83,-5.50,-0.03,-0.00,0.17
-7.59,0.64,-5.25,-0.04,0.12,0.28
-6.28,0.54,-4.99,-0.02,0.13,0.21
-6.09,0.51,-4.97,-0.01,0.07,0.02
-6.78,0.61,-5.12,0.00,0.01,-0.13
-7.51,0.85,-5.25,-0.00,0.03,-0.12
-7.33,0.88,-5.16,-0.01,0.06,-0.01
-6.53,0.71,-5.02,-0.01,0.03,0.08
-6.45,0.57,-5.01,-0.03,-0.06,0.09
-6.89,0.72,-5.14,-0.04,-0.12,0.04
-7.64,0.69,-5.25,-0.03,-0.13,0.00
-7.95,0.57,-5.23,-0.04,-0.06,0.02
-7.41,0.40,-5.06,-0.06,0.03,0.09
-6.41,0.28,-4.81,-0.09,0.06,0.12
-5.26,0.31,-4.62,-0.09,0.00,-0.01
-5.18,0.49,-4.63,-0.08,-0.15,-0.18
-6.45,0.63,-4.80,-0.08,-0.26,-0.20
-7.32,0.51,-4.86,-0.11,-0.28,-0.03
-7.42,0.19,-4.88,-0.18,-0.26,0.20
-7.25,0.33,-4.79,-0.22,-0.23,0.20
-7.20,0.68,-4.74,-0.21,-0.20,0.01
-7.20,1.06,-4.70,-0.17,-0.20,-0.12
-7.64,1.00,-4.78,-0.16,-0.22,-0.05
-8.06,0.98,-4.76,-0.16,-0.18,0.10
-7.36,1.07,-4.53,-0.12,-0.13,0.08
-7.09,1.27,-4.41,-0.04,-0.11,-0.13
-7.29,1.49,-4.39,0.08,-0.11,-0.40
-7.85,1.01,-4.58,0.17,-0.10,-0.49
-8.29,0.22,-4.75,0.13,-0.12,-0.29
-8.48,-0.03,-4.84,0.03,-0.12,0.03
-8.27,-0.01,-4.74,-0.05,-0.09,0.23
-7.23,0.39,-4.51,-0.04,-0.04,0.12
-6.49,0.51,-4.46,0.02,-0.10,-0.14
-7.81,0.35,-4.65,0.05,-0.18,-0.25
-9.43,0.17,-4.92,0.04,-0.10,-0.12
-8.55,0.02,-4.78,0.00,0.02,0.01
-7.17,0.07,-4.59,-0.01,0.03,0.01
-6.68,0.09,-4.53,-0.01,-0.02,-0.05
-7.24,-0.10,-4.56,-0.01,-0.08,-0.12
-7.76,0.09,-4.60,-0.03,-0.07,-0.12
-7.42,0.22,-4.52,-0.04,-0.06,-0.06
-7.56,0.19,-4.56,-0.04,-0.09,-0.03
-8.15,0.29,-4.60,-0.04,-0.08,-0.05
-8.29,0.30,-4.56,-0.02,-0.01,-0.07
