ax,ay,az,gx,gy,gz
-7.79,-1.08,-4.05,-0.16,0.11,0.27
-6.57,-0.45,-3.70,-0.14,0.11,0.41
-6.56,-0.54,-3.74,-0.07,0.03,0.33
-6.98,-1.22,-3.93,-0.02,0.01,0.12
-6.36,-1.22,-3.69,-0.03,-0.02,-0.01
-5.96,-1.01,-3.20,-0.02,-0.17,-0.03
-7.57,-1.53,-3.50,0.02,-0.31,-0.04
-9.31,-2.31,-3.96,-0.03,-0.27,-0.05
-9.68,-2.23,-3.86,-0.10,-0.15,-0.04
-9.06,-1.72,-3.83,-0.16,-0.06,0.04
-8.39,-0.98,-3.83,-0.15,-0.04,0.10
-8.30,-0.82,-4.02,-0.12,-0.04,0.17
-8.19,-0.73,-4.09,-0.10,-0.02,0.21
-7.94,-0.57,-3.88,-0.06,-0.01,0.20
-8.04,-0.71,-3.88,-0.01,-0.00,0.09
-7.87,-0.86,-3.92,0.02,0.03,0.03
-7.37,-0.80,-3.78,0.03,0.06,0.02
-6.57,-0.58,-3.51,0.06,0.03,0.05
-6.51,-0.71,-3.51,0.11,-0.05,0.04
-7.26,-1.33,-3.66,0.14,-0.09,0.01
-7.56,-1.88,-3.77,0.11,-0.05,-0.04
-7.11,-1.98,-3.56,0.04,-0.02,-0.06
-6.74,-1.71,-3.42,-0.01,-0.04,-0.07
-6.51,-1.31,-3.20,-0.04,-0.11,-0.01
-7.02,-1.19,-3.25,-0.04,-0.18,0.07
-7.69,-1.07,-3.33,-0.02,-0.22,0.08
-8.64,-1.68,-3.71,0.01,-0.18,-0.03
-8.78,-1.96,-3.59,-0.04,-0.07,-0.09
-7.75,-1.51,-3.33,-0.08,-0.01,-0.05
-6.96,-1.02,-3.06,-0.09,-0.09,0.12
-7.53,-0.73,-3.18,-0.05,-0.20,0.28
-8.72,-1.15,-3.40,0.00,-0.22,0.32
-8.99,-1.52,-3.41,0.02,-0.17,0.24
-8.88,-1.77,-3.38,0.04,-0.13,0.01
-8.80,-1.93,-3.40,0.03,-0.11,-0.15
-8.98,-1.89,-3.52,-0.02,-0.07,-0.15
-8.86,-1.78,-3.50,-0.07,-0.01,-0.10
-8.47,-1.53,-3.46,-0.10,0.05,0.00
-8.00,-1.39,-3.35,-0.12,0.06,0.09
-7.92,-1.25,-3.32,-0.12,0.05,0.12
-8.04,-1.14,-3.23,-0.10,0.03,0.12
-8.33,-1.38,-3.34,-0.07,0.05,0.02
-8.25,-1.68,-3.33,-0.07,0.10,-0.05
-7.56,-1.54,-3.17,-0.08,0.11,-0.08
-7.10,-1.52,-3.11,-0.08,0.06,-0.14
-7.44,-1.55,-3.13,-0.07,0.01,-0.14
-7.96,-1.89,-3.25,-0.09,0.01,-0.14
-7.91,-1.90,-3.23,-0.14,0.03,-0.07
-7.46,-1.43,-3.15,-0.16,0.02,0.01
-7.42,-1.31,-3.07,-0.14,-0.05,0.09
-8.06,-1.73,-3.26,-0.13,-0.09,0.18
-8.58,-2.03,-3.43,-0.17,-0.05,0.22
-8.32,-1.96,-3.25,-0.22,-0.01,0.24
-7.87,-1.80,-3.24,-0.24,-0.02,0.12
-7.94,-1.64,-3.32,-0.24,-0.05,-0.04
-8.10,-1.33,-3.39,-0.23,-0.05,-0.17
-8.09,-0.99,-3.39,-0.22,-0.02,-0.17
-7.50,-0.94,-3.23,-0.21,-0.01,0.01
-7.13,-0.95,-3.13,-0.20,-0.09,0.20
-7.98,-1.20,-3.27,-0.13,-0.17,0.08
-9.03,-1.63,-3.47,-0.11,-0.13,-0.08
-9.03,-1.79,-3.40,-0.17,-0.02,0.03
-7.95,-1.41,-3.19,-0.24,0.02,0.27
-7.21,-1.00,-3.03,-0.25,-0.05,0.38
