ax,ay,az,gx,gy,gz
-8.63,-3.66,-2.89,-0.30,-0.02,-0.13
-8.80,-4.30,-3.14,-0.38,0.04,-0.18
-8.00,-4.09,-3.01,-0.51,0.07,-0.08
-7.77,-3.79,-3.02,-0.58,0.05,-0.04
-7.88,-4.18,-3.21,-0.61,0.04,-0.15
-7.73,-4.53,-3.12,-0.71,0.05,-0.24
-7.79,-4.12,-3.06,-0.83,0.04,-0.26
-7.93,-3.61,-3.17,-0.91,0.06,-0.31
-7.54,-3.10,-2.95,-0.96,0.07,-0.29
-7.35,-2.22,-2.83,-0.97,0.04,-0.21
-7.66,-1.71,-2.85,-0.91,0.01,-0.26
-7.80,-1.58,-2.79,-0.83,0.00,-0.32
-8.14,-1.82,-2.94,-0.74,0.01,-0.36
-8.21,-2.37,-3.15,-0.71,0.05,-0.37
-7.97,-2.12,-2.96,-0.72,0.08,-0.32
-7.71,-2.08,-2.96,-0.71,0.08,-0.25
-7.64,-2.14,-3.11,-0.71,0.09,-0.19
-7.48,-1.71,-2.99,-0.69,0.09,-0.20
-7.37,-1.71,-3.05,-0.63,0.08,-0.23
-7.13,-1.61,-3.06,-0.60,0.07,-0.20
-6.73,-1.46,-3.05,-0.55,0.03,-0.16
-6.96,-1.39,-3.11,-0.48,-0.02,-0.12
-7.35,-1.71,-3.34,-0.42,-0.02,-0.09
-7.13,-1.84,-3.28,-0.41,0.01,0.02
-6.76,-1.59,-3.14,-0.36,-0.02,0.05
-6.73,-1.69,-3.15,-0.28,-0.08,-0.06
-7.08,-2.11,-3.05,-0.21,-0.15,-0.14
-7.77,-2.15,-3.14,-0.19,-0.19,-0.04
-8.41,-2.27,-3.26,-0.17,-0.17,0.11
-8.60,-2.26,-3.23,-0.13,-0.11,0.12
-8.34,-2.61,-3.24,-0.09,-0.07,0.09
-8.28,-3.14,-3.31,-0.09,-0.06,0.02
-8.18,-3.67,-3.38,-0.13,-0.05,-0.06
-8.07,-3.66,-3.43,-0.22,-0.06,-0.10
-8.19,-3.08,-3.54,-0.26,-0.04,-0.13
-8.12,-2.81,-3.62,-0.27,0.00,-0.06
-7.58,-2.64,-3.51,-0.29,0.04,0.05
-7.16,-2.53,-3.43,-0.28,0.03,0.05
-7.07,-2.38,-3.33,-0.28,0.02,0.02
-7.10,-2.19,-3.32,-0.27,0.01,0.01
-6.91,-1.94,-3.22,-0.25,-0.00,0.02
-6.64,-1.75,-3.07,-0.22,-0.02,0.05
-6.57,-1.51,-2.86,-0.17,-0.09,0.08
-7.29,-1.71,-3.09,-0.10,-0.12,0.00
-7.52,-2.19,-3.17,-0.09,-0.07,0.03
-6.97,-2.08,-2.89,-0.12,-0.06,0.17
-7.43,-2.04,-3.06,-0.11,-0.08,0.24
-7.44,-1.97,-3.10,-0.11,-0.06,0.31
-7.28,-1.86,-3.16,-0.09,-0.08,0.31
-7.18,-1.66,-3.12,-0.05,-0.11,0.23
-7.03,-1.49,-2.94,0.01,-0.17,0.16
-7.18,-1.70,-2.84,0.07,-0.24,0.14
-8.07,-2.29,-2.99,0.11,-0.28,0.13
-8.88,-2.79,-3.27,0.08,-0.22,0.11
-8.48,-2.74,-3.19,0.01,-0.10,0.13
-7.23,-2.17,-2.80,-0.03,-0.10,0.22
-7.50,-2.10,-2.86,-0.01,-0.17,0.28
-7.97,-2.10,-2.99,-0.02,-0.19,0.33
-8.03,-1.98,-2.75,0.01,-0.20,0.31
-8.35,-2.21,-2.88,0.03,-0.21,0.18
-8.50,-2.21,-2.94,0.05,-0.18,0.08
-8.70,-2.21,-2.92,0.04,-0.13,0.07
-8.42,-2.15,-2.91,0.04,-0.06,0.10
-7.46,-2.13,-2.66,0.04,-0.06,0.20
-7.37,-2.15,-2.58,0.05,-0.16,0.26
-8.75,-2.61,-2.96,0.06,-0.18,0.15
-9.01,-2.78,-3.01,0.01,-0.10,0.10
-8.44,-2.50,-2.93,-0.06,-0.04,0.15
-8.16,-2.14,-2.83,-0.08,-0.02,0.12
-8.38,-2.15,-2.94,-0.09,0.01,0.13
-8.03,-1.94,-2.82,-0.13,0.05,0.32
-7.55,-1.45,-2.56,-0.13,-0.00,0.49
-7.70,-1.26,-2.60,-0.04,-0.08,0.28
-8.26,-1.49,-2.62,0.05,-0.15,0.01
-9.02,-2.22,-2.84,0.09,-0.11,-0.09
-9.18,-2.35,-2.88,0.03,-0.02,0.07
-8.30,-2.22,-2.63,-0.03,0.03,0.30
-7.95,-2.06,-2.60,-0.04,0.01,0.21
-8.03,-2.15,-2.71,-0.03,-0.02,0.04
-8.37,-1.81,-2.62,-0.05,-0.02,0.05
-8.46,-1.72,-2.68,-0.05,0.01,0.14
-7.98,-1.75,-2.57,-0.03,0.02,0.16
-7.99,-1.88,-2.58,-0.02,-0.01,0.06
-8.37,-1.83,-2.58,-0.02,-0.00,0.03
-8.46,-1.89,-2.72,-0.05,0.04,0.11
-7.78,-1.69,-2.62,-0.06,0.05,0.21
-7.29,-1.34,-2.53,-0.03,-0.01,0.14
-7.55,-1.16,-2.50,0.04,-0.07,-0.05
-8.10,-1.35,-2.50,0.10,-0.10,-0.11
-8.49,-1.87,-2.49,0.12,-0.07,-0.02
-8.61,-2.35,-2.49,0.09,-0.02,0.02
-8.37,-2.57,-2.47,0.01,0.06,0.13
-7.16,-1.86,-2.26,-0.07,0.06,0.26
-6.62,-1.30,-2.13,-0.03,-0.06,0.23
-7.48,-1.38,-2.19,0.04,-0.19,0.09
-8.83,-1.97,-2.31,0.09,-0.22,-0.07
-9.79,-2.93,-2.60,0.05,-0.09,-0.13
-8.81,-3.08,-2.43,-0.13,0.08,0.16
-6.62,-2.29,-2.21,-0.28,0.06,0.52
-5.79,-0.41,-2.06,-0.26,-0.17,0.59
