ax,ay,az,gx,gy,gz
-8.48,-1.00,-5.19,0.02,-0.10,0.55
-7.91,-0.71,-5.06,-0.12,0.05,0.41
-6.65,-0.38,-4.70,-0.23,0.10,0.29
-5.97,0.39,-4.66,-0.30,0.03,0.25
-6.11,1.09,-4.56,-0.34,-0.09,0.33
-6.49,1.42,-4.51,-0.35,-0.20,0.46
-7.19,1.34,-4.59,-0.33,-0.26,0.44
-7.66,1.30,-4.72,-0.32,-0.23,0.34
-7.83,1.39,-4.68,-0.31,-0.17,0.16
-7.70,1.60,-4.58,-0.28,-0.11,0.00
-7.74,1.94,-4.50,-0.24,-0.06,-0.14
-7.98,2.06,-4.49,-0.18,-0.01,-0.25
-8.04,2.10,-4.54,-0.13,0.07,-0.29
-7.22,2.06,-4.40,-0.06,0.14,-0.29
-6.33,1.62,-4.20,-0.05,0.06,-0.17
-6.60,1.21,-4.41,-0.09,-0.07,0.00
-7.09,1.27,-4.57,-0.14,-0.14,0.16
-7.30,1.29,-4.55,-0.15,-0.15,0.15
-7.33,1.28,-4.46,-0.15,-0.15,0.02
-7.99,1.45,-4.55,-0.14,-0.13,-0.10
-8.13,1.64,-4.56,-0.11,-0.04,-0.18
-7.25,1.57,-4.37,-0.08,-0.01,-0.18
-7.14,1.35,-4.33,-0.08,-0.05,-0.14
-7.76,1.35,-4.44,-0.10,-0.07,-0.08
-8.21,1.50,-4.49,-0.09,-0.01,-0.09
-8.00,1.42,-4.33,-0.05,0.08,-0.17
-7.70,1.36,-4.34,-0.02,0.14,-0.28
-7.49,1.29,-4.37,-0.01,0.15,-0.24
-7.30,1.20,-4.39,-0.04,0.16,-0.02
-6.40,0.81,-4.18,-0.08,0.11,0.15
-5.90,0.65,-4.06,-0.12,-0.03,0.12
-7.04,1.12,-4.27,-0.14,-0.13,-0.05
-8.29,1.66,-4.40,-0.11,-0.11,-0.14
-8.62,1.82,-4.47,-0.07,-0.02,-0.07
-8.28,1.86,-4.43,-0.02,0.07,0.11
-6.85,1.09,-4.10,0.00,0.08,0.21
-6.28,0.79,-4.14,-0.02,-0.03,0.15
-6.85,1.05,-4.23,-0.03,-0.13,0.03
-8.49,1.70,-4.56,-0.01,-0.12,-0.04
-9.37,1.80,-4.59,0.05,0.03,0.03
-8.81,1.23,-4.49,0.10,0.23,0.09
-6.72,0.58,-4.19,0.10,0.31,0.04
-5.43,0.28,-4.07,0.06,0.16,-0.10
-6.51,0.54,-4.36,-0.00,-0.00,-0.16
-7.77,0.95,-4.53,-0.05,-0.04,-0.01
-7.79,0.82,-4.47,-0.09,-0.02,0.18
-7.09,0.49,-4.35,-0.13,-0.04,0.22
-7.17,0.44,-4.40,-0.17,-0.09,0.14
-7.80,0.59,-4.57,-0.19,-0.08,0.05
-7.52,0.59,-4.45,-0.22,-0.08,-0.00
-8.01,0.88,-4.50,-0.27,-0.12,0.05
-8.97,1.49,-4.62,-0.29,-0.06,0.21
-8.63,1.77,-4.45,-0.24,0.09,0.26
-7.23,1.75,-4.12,-0.13,0.22,0.11
-5.67,1.40,-3.92,-0.02,0.17,-0.19
-6.29,1.43,-4.14,0.04,0.03,-0.35
-8.19,1.54,-4.38,0.07,-0.01,-0.30
-8.97,1.30,-4.53,0.07,0.09,-0.05
-7.70,1.01,-4.35,0.07,0.20,0.03
-6.41,0.99,-4.15,0.10,0.19,-0.11
-6.08,1.07,-4.18,0.14,0.08,-0.31
-7.08,1.29,-4.37,0.16,-0.04,-0.34
-8.18,1.32,-4.57,0.16,-0.05,-0.12
-8.07,0.80,-4.45,0.15,0.04,0.13
-7.18,0.26,-4.25,0.14,0.13,0.17
-5.80,0.03,-4.00,0.13,0.13,-0.01
-5.30,0.17,-3.87,0.11,0.01,-0.20
-6.22,0.48,-3.99,0.09,-0.13,-0.14
-6.94,0.23,-4.09,0.04,-0.21,0.06
-7.64,-0.11,-4.23,-0.03,-0.22,0.18
-6.85,0.10,-4.09,-0.07,-0.22,0.08
-7.13,0.50,-4.08,-0.09,-0.32,-0.01
-8.10,1.17,-4.17,-0.09,-0.34,0.04
-8.24,1.14,-4.14,-0.04,-0.32,0.11
-8.76,0.57,-4.32,-0.03,-0.29,0.19
-8.65,0.28,-4.30,-0.06,-0.22,0.20
-7.90,0.32,-4.19,-0.06,-0.15,0.06
-7.31,0.54,-4.11,-0.04,-0.18,-0.14
-8.38,0.81,-4.25,-0.04,-0.20,-0.12
-8.20,0.77,-4.22,-0.03,-0.19,-0.04
-8.24,0.55,-4.14,-0.03,-0.17,0.02
-8.76,0.22,-4.21,-0.05,-0.08,0.07
-7.73,0.18,-4.07,-0.06,0.00,-0.03
-7.30,0.59,-4.10,-0.07,-0.07,-0.10
-8.02,1.01,-4.15,-0.05,-0.14,-0.06
-8.57,0.92,-4.00,-0.01,-0.13,-0.01
-8.69,0.28,-3.90,0.03,-0.05,-0.03
-7.62,-0.08,-3.85,0.04,0.01,-0.18
-6.95,-0.37,-3.99,0.01,-0.10,-0.32
