ax,ay,az,gx,gy,gz
-6.95,-1.82,-3.90,0.07,0.18,0.17
-5.73,-0.97,-4.40,-0.02,0.09,0.46
-6.80,-1.12,-4.75,-0.04,0.02,0.57
-7.38,-1.32,-5.11,-0.07,0.05,0.56
-7.16,-1.58,-5.20,-0.12,0.13,0.53
-6.17,-1.80,-5.01,-0.18,0.17,0.46
-5.74,-1.79,-4.78,-0.25,0.15,0.39
-6.18,-1.46,-4.91,-0.31,0.15,0.24
-5.83,-1.00,-4.70,-0.32,0.18,0.07
-6.03,-0.34,-4.44,-0.32,0.15,-0.03
-5.99,0.23,-4.48,-0.30,0.10,0.04
-5.70,0.16,-4.40,-0.27,0.01,0.24
-5.18,-0.43,-4.31,-0.25,-0.12,0.25
-5.67,-0.59,-4.46,-0.25,-0.31,0.10
-7.62,0.20,-4.86,-0.25,-0.41,-0.04
-9.33,0.88,-5.08,-0.19,-0.33,0.00
-9.51,0.65,-5.16,-0.10,-0.14,0.07
-8.29,-0.19,-4.98,-0.08,-0.02,0.21
-6.84,-0.50,-4.80,-0.09,-0.01,0.17
-6.40,-0.43,-4.71,-0.08,-0.08,0.00
-7.45,-0.40,-4.84,-0.05,-0.10,-0.14
-7.97,-0.45,-4.88,-0.07,-0.03,-0.06
-7.44,-0.83,-4.70,-0.10,0.02,0.08
-6.40,-1.32,-4.57,-0.19,-0.01,0.28
-6.07,-1.35,-4.49,-0.31,-0.14,0.34
-7.24,-0.62,-4.59,-0.40,-0.25,0.37
-8.28,0.29,-4.66,-0.41,-0.24,0.34
-8.51,0.82,-4.59,-0.36,-0.17,0.30
-7.93,0.99,-4.48,-0.26,-0.08,0.19
-7.09,0.73,-4.39,-0.17,-0.03,0.07
-6.45,0.14,-4.30,-0.10,-0.06,-0.07
-6.84,0.11,-4.34,-0.10,-0.16,-0.20
-8.22,0.48,-4.50,-0.08,-0.18,-0.26
-8.68,0.61,-4.53,-0.05,-0.08,-0.14
-7.53,0.20,-4.42,-0.03,0.01,0.00
-6.16,-0.39,-4.30,-0.04,-0.03,0.05
-6.43,-0.71,-4.32,-0.09,-0.16,-0.03
-7.98,-0.48,-4.50,-0.13,-0.19,-0.10
-8.80,0.11,-4.52,-0.15,-0.07,-0.06
-7.63,0.53,-4.23,-0.10,0.05,-0.03
-6.29,0.12,-4.04,-0.05,0.03,-0.06
-6.44,-0.31,-4.13,-0.05,-0.07,-0.11
-6.59,-0.56,-4.18,-0.06,-0.16,-0.21
-7.40,-0.23,-4.30,-0.09,-0.25,-0.23
-8.93,-0.09,-4.51,-0.10,-0.24,-0.14
-9.29,-0.23,-4.52,-0.12,-0.10,0.05
-7.80,-0.25,-4.26,-0.13,-0.00,0.10
-6.47,-0.25,-4.11,-0.10,-0.04,-0.04
-7.19,-0.33,-4.23,-0.08,-0.14,-0.23
-8.26,-0.24,-4.37,-0.07,-0.15,-0.25
-8.54,-0.13,-4.34,-0.07,-0.10,-0.15
-8.23,-0.13,-4.28,-0.07,-0.03,-0.03
-7.97,-0.54,-4.15,-0.06,0.04,-0.00
-7.27,-0.71,-4.16,-0.07,0.07,-0.04
-6.61,-0.81,-4.20,-0.10,-0.04,-0.05
-7.90,-0.79,-4.27,-0.15,-0.12,0.00
-8.61,-0.52,-4.31,-0.19,-0.08,0.10
-7.52,-0.41,-4.20,-0.19,-0.03,0.10
-6.50,-0.37,-4.15,-0.17,-0.11,-0.08
-6.97,-0.44,-4.55,-0.17,-0.33,-0.25
-9.55,0.03,-4.87,-0.20,-0.48,-0.24
-11.45,0.43,-4.72,-0.20,-0.38,0.01
-10.32,0.28,-4.21,-0.14,-0.13,0.11
-7.36,-0.17,-3.73,-0.09,0.02,0.11
-5.76,-0.62,-3.20,-0.05,0.03,-0.00
-5.32,-1.01,-2.95,-0.03,0.01,-0.14
-4.93,-1.43,-3.01,-0.02,-0.08,-0.40
-6.70,-1.65,-3.42,-0.06,-0.23,-0.59
-9.68,-1.64,-3.91,-0.17,-0.23,-0.45
-10.56,-1.52,-4.10,-0.31,-0.07,-0.06
-9.19,-1.06,-3.88,-0.40,0.09,0.14
-7.98,-0.72,-3.81,-0.41,0.13,0.08
-7.71,-0.31,-3.97,-0.39,0.09,-0.01
-10.48,-0.36,-4.43,-0.37,0.10,-0.06
-13.72,-1.02,-4.96,-0.42,0.43,0.11
-12.22,-1.00,-4.46,-0.49,0.91,0.22
-7.57,-0.11,-3.79,-0.49,1.17,0.21
-3.54,0.36,-3.97,-0.39,1.01,-0.17
-3.08,0.46,-4.61,-0.31,0.60,-0.41
-4.82,0.48,-4.85,-0.30,0.22,-0.29
-6.81,0.51,-4.75,-0.30,0.03,-0.05
-7.11,0.66,-4.41,-0.25,-0.00,0.09
-7.05,0.70,-4.19,-0.14,-0.01,0.01
-7.41,0.37,-4.21,-0.03,-0.01,-0.09
-7.17,0.06,-4.09,0.03,-0.00,-0.10
-6.67,-0.06,-4.04,0.08,-0.05,-0.11
-6.39,-0.48,-4.20,0.11,-0.16,-0.09
-7.07,-0.68,-4.29,0.12,-0.28,-0.07
-8.73,-0.99,-4.46,0.11,-0.31,-0.02
-9.02,-1.23,-4.45,0.07,-0.23,0.07
-8.03,-0.77,-4.14,0.05,-0.18,0.13
-7.76,-0.56,-4.01,0.07,-0.18,0.14
-7.61,-0.65,-3.85,0.11,-0.16,0.08
-7.45,-0.72,-3.74,0.14,-0.14,0.03
-7.39,-0.92,-3.94,0.16,-0.14,-0.01
-7.05,-0.78,-3.90,0.14,-0.17,0.08
-6.51,-0.50,-3.60,0.16,-0.25,0.10
-7.05,-1.02,-3.52,0.22,-0.31,-0.08
-7.68,-1.91,-3.62,0.24,-0.31,-0.29
-7.20,-2.60,-3.62,0.16,-0.31,-0.37
