ax,ay,az,gx,gy,gz
-8.06,-1.12,-1.98,0.04,0.08,-0.07
-8.19,-1.47,-1.88,0.03,0.06,-0.06
-8.50,-1.63,-1.98,0.01,0.05,-0.05
-8.52,-1.59,-2.03,-0.02,0.08,-0.11
-8.17,-1.34,-1.93,-0.03,0.08,-0.09
-8.08,-1.47,-1.97,-0.03,0.06,-0.09
-7.93,-1.63,-2.06,-0.05,0.02,-0.06
-8.03,-1.64,-2.05,-0.08,-0.01,-0.04
-8.25,-1.38,-2.05,-0.08,-0.04,-0.08
-8.56,-1.39,-2.09,-0.07,-0.05,-0.09
-8.83,-1.45,-2.10,-0.07,-0.03,-0.05
-8.92,-1.38,-2.16,-0.08,-0.00,-0.05
-8.68,-1.26,-2.05,-0.07,0.02,-0.06
-8.57,-1.25,-2.10,-0.06,0.02,-0.07
-8.54,-1.38,-2.16,-0.05,0.03,-0.07
-8.58,-1.46,-2.16,-0.06,0.03,-0.05
-8.47,-1.46,-2.20,-0.08,0.05,-0.05
-8.20,-1.24,-2.14,-0.08,0.05,-0.02
-8.08,-1.13,-2.07,-0.07,0.03,0.02
-8.28,-1.31,-2.03,-0.04,0.01,0.04
-8.47,-1.62,-2.04,-0.04,0.02,0.04
-8.79,-2.21,-2.04,-0.08,0.05,0.10
-8.68,-2.18,-2.00,-0.15,0.10,0.15
-8.04,-1.75,-1.94,-0.17,0.13,0.12
-7.32,-1.42,-1.94,-0.16,0.09,0.06
-7.12,-1.22,-1.95,-0.13,0.01,0.02
-7.28,-1.15,-1.95,-0.09,-0.08,0.01
-8.01,-1.40,-2.08,-0.07,-0.13,-0.02
-8.60,-1.62,-2.11,-0.07,-0.12,-0.04
-8.87,-1.48,-2.18,-0.08,-0.06,-0.06
-8.58,-1.33,-2.13,-0.08,0.00,-0.06
-7.84,-1.32,-2.10,-0.09,0.01,0.08
-7.49,-0.88,-2.03,-0.09,-0.03,0.23
-7.60,-0.59,-1.95,-0.02,-0.09,0.22
-7.82,-1.03,-1.95,0.06,-0.13,0.11
-8.33,-1.59,-1.92,0.09,-0.16,0.01
-9.02,-2.07,-2.06,0.07,-0.13,-0.01
-9.26,-2.28,-2.08,-0.00,-0.05,0.06
-8.98,-2.07,-2.02,-0.08,0.03,0.17
-8.81,-1.85,-1.99,-0.12,0.08,0.19
-8.55,-1.55,-1.93,-0.14,0.13,0.11
-8.15,-1.28,-1.82,-0.12,0.14,0.05
-8.06,-1.35,-1.78,-0.10,0.12,0.06
-8.10,-1.57,-1.95,-0.11,0.10,0.18
-8.47,-1.57,-2.00,-0.14,0.10,0.24
-8.52,-1.33,-1.95,-0.12,0.13,0.14
-8.32,-1.35,-1.94,-0.09,0.14,0.03
-7.98,-1.42,-1.91,-0.09,0.11,0.01
-7.90,-1.42,-1.92,-0.09,0.06,0.03
-8.23,-1.43,-1.92,-0.09,0.01,0.07
-8.54,-1.54,-1.96,-0.10,-0.01,0.07
-8.89,-1.52,-2.04,-0.09,0.00,-0.00
-8.70,-1.60,-2.07,-0.09,0.03,-0.06
-8.46,-1.48,-1.96,-0.10,0.03,-0.07
-8.41,-1.38,-1.90,-0.10,-0.01,-0.01
-8.59,-1.37,-2.03,-0.08,-0.03,-0.03
-8.73,-1.46,-2.07,-0.06,-0.03,-0.06
-8.90,-1.61,-2.13,-0.06,-0.02,-0.06
-9.19,-1.75,-2.25,-0.07,0.03,-0.07
-9.00,-1.84,-2.27,-0.09,0.10,-0.07
-8.29,-1.84,-2.22,-0.13,0.14,-0.01
-7.46,-1.68,-2.21,-0.18,0.11,0.09
-7.10,-0.67,-1.90,-0.16,0.02,0.14
-8.03,-0.68,-1.95,-0.05,-0.07,0.06
-9.00,-1.44,-2.15,0.02,-0.04,-0.06
-9.01,-2.01,-2.18,0.01,0.03,-0.07
-8.19,-1.85,-2.09,-0.04,0.06,-0.02
-7.77,-1.61,-2.06,-0.06,0.03,0.01
-7.79,-1.30,-1.93,-0.06,-0.02,0.07
-8.09,-1.17,-1.95,-0.03,-0.07,0.08
-8.45,-1.37,-2.04,0.02,-0.09,0.07
-8.82,-1.76,-2.14,0.03,-0.07,0.03
-8.91,-1.75,-2.13,0.02,-0.03,-0.03
-8.52,-1.67,-2.10,0.01,-0.00,-0.05
-8.18,-1.56,-2.04,-0.01,-0.01,0.04
-8.25,-1.44,-2.05,-0.01,-0.02,0.08
-8.22,-1.29,-2.00,0.03,-0.04,-0.01
-8.34,-1.41,-2.02,0.08,-0.05,-0.08
-8.34,-1.66,-1.99,0.08,-0.04,-0.07
-8.41,-1.79,-1.93,0.07,-0.05,0.01
-8.41,-1.84,-1.92,0.06,-0.06,0.07
-8.60,-1.86,-1.90,0.05,-0.07,0.09
-8.99,-2.00,-1.89,0.05,-0.05,-0.00
-8.84,-2.07,-1.94,0.05,-0.01,-0.08
-8.31,-2.00,-1.86,0.02,0.01,-0.05
-8.12,-2.04,-1.87,-0.00,-0.02,0.03
-8.26,-1.96,-1.87,-0.02,-0.03,0.05
-8.03,-1.87,-1.88,-0.01,-0.06,0.01
-7.87,-1.73,-1.86,0.04,-0.11,-0.16
-8.14,-1.78,-1.88,0.07,-0.16,-0.23
-8.58,-1.81,-1.89,0.07,-0.16,-0.13
-8.85,-1.98,-1.84,0.06,-0.13,0.05
-8.82,-2.11,-1.73,0.05,-0.10,0.13
-8.72,-2.29,-1.71,0.05,-0.07,0.05
-8.56,-2.15,-1.62,0.02,-0.04,-0.00
-8.37,-1.79,-1.57,0.01,-0.03,0.08
-8.09,-1.69,-1.54,0.01,-0.01,0.18
-7.70,-1.91,-1.45,0.00,-0.04,0.29
-7.88,-1.93,-1.42,-0.01,-0.10,0.30
-8.46,-1.72,-1.43,0.02,-0.13,0.16
