ax,ay,az,gx,gy,gz
-8.33,-1.01,-4.28,0.10,0.26,0.43
-7.49,-1.07,-4.51,0.01,0.29,0.78
-6.87,-1.43,-4.70,-0.11,0.26,0.94
-6.52,-1.27,-4.73,-0.21,0.23,0.85
-6.07,-0.69,-4.73,-0.25,0.20,0.60
-5.58,-0.22,-4.57,-0.25,0.14,0.30
-5.56,-0.01,-4.52,-0.24,0.01,0.14
-5.95,0.08,-4.48,-0.27,-0.12,0.20
-6.33,0.17,-4.31,-0.33,-0.26,0.35
-7.30,0.33,-4.45,-0.36,-0.31,0.40
-7.94,0.54,-4.53,-0.35,-0.26,0.29
-7.80,0.87,-4.36,-0.32,-0.18,0.14
-7.74,1.19,-4.37,-0.28,-0.16,0.05
-7.89,1.54,-4.41,-0.22,-0.15,0.02
-8.26,1.33,-4.45,-0.15,-0.12,0.02
-8.32,0.95,-4.45,-0.11,-0.06,0.02
-8.08,0.89,-4.44,-0.08,0.01,-0.04
-7.35,0.76,-4.31,-0.05,0.05,-0.13
-7.13,0.62,-4.30,-0.05,0.00,-0.16
-7.55,0.56,-4.41,-0.07,-0.04,-0.10
-7.81,0.63,-4.42,-0.09,-0.04,-0.01
-7.74,0.76,-4.37,-0.09,-0.01,0.01
-7.58,0.66,-4.30,-0.07,-0.00,-0.04
-7.74,0.63,-4.38,-0.07,0.01,-0.06
-7.39,0.72,-4.32,-0.06,0.02,-0.05
-6.93,0.67,-4.23,-0.05,-0.01,-0.03
-7.22,0.49,-4.25,-0.04,-0.06,-0.05
-7.64,0.42,-4.33,-0.05,-0.06,-0.04
-7.83,0.49,-4.37,-0.07,-0.06,0.02
-8.00,0.50,-4.38,-0.09,-0.02,0.13
-7.55,0.48,-4.24,-0.10,0.03,0.19
-6.95,0.40,-4.06,-0.09,0.05,0.13
-6.77,0.36,-4.14,-0.07,0.03,-0.02
-7.00,0.40,-4.10,-0.05,0.00,-0.19
-7.27,0.54,-4.18,-0.05,-0.04,-0.22
-7.92,0.27,-4.34,-0.09,-0.09,0.00
-8.36,0.26,-4.38,-0.17,-0.07,0.23
-8.00,0.44,-4.30,-0.17,-0.01,0.21
-7.37,0.58,-4.15,-0.13,0.01,-0.02
-7.20,0.91,-4.12,-0.07,-0.02,-0.26
-7.81,1.07,-4.29,-0.01,-0.07,-0.30
-8.54,0.88,-4.40,0.02,-0.06,-0.15
-8.77,0.43,-4.42,0.03,0.03,0.00
-8.23,0.14,-4.28,0.05,0.17,-0.03
-6.52,-0.04,-3.98,0.10,0.21,-0.35
-6.62,-0.00,-4.16,0.12,0.12,-0.57
-7.26,-0.08,-4.27,0.09,0.04,-0.44
-7.41,-0.54,-4.27,-0.01,-0.02,-0.04
-7.30,-0.80,-4.21,-0.13,-0.07,0.21
-7.20,-0.48,-4.07,-0.17,-0.07,0.14
-6.98,-0.11,-4.01,-0.15,-0.09,-0.09
-7.31,0.08,-3.99,-0.14,-0.15,-0.16
-7.82,0.39,-4.02,-0.12,-0.17,-0.12
-8.47,0.29,-4.08,-0.08,-0.13,-0.08
-8.49,0.09,-4.18,-0.07,-0.06,-0.02
-8.27,0.06,-4.09,-0.07,-0.01,0.07
-7.67,0.18,-3.96,-0.05,0.04,0.08
-7.23,0.06,-3.79,-0.01,0.05,-0.02
-7.64,0.14,-3.99,0.03,0.06,-0.14
-7.79,0.34,-3.96,0.08,0.10,-0.22
-7.21,0.14,-3.93,0.11,0.11,-0.16
-6.90,-0.32,-3.99,0.10,0.05,-0.07
-7.16,-0.62,-4.03,0.07,0.00,-0.09
-7.81,-0.47,-4.12,0.04,-0.01,-0.18
-7.81,0.07,-4.10,0.05,-0.00,-0.22
-7.70,0.26,-4.16,0.10,-0.03,-0.23
-7.94,0.26,-4.20,0.14,-0.05,-0.18
-7.90,-0.30,-4.21,0.16,-0.03,-0.09
-7.52,-0.75,-4.04,0.14,0.00,-0.04
-6.96,-0.61,-4.02,0.13,0.01,-0.08
-6.49,-0.86,-4.10,0.12,-0.09,-0.12
-7.30,-0.79,-4.20,0.09,-0.20,-0.14
-8.68,-0.59,-4.32,0.08,-0.24,-0.13
-9.55,-0.51,-4.29,0.09,-0.16,-0.08
-8.71,-0.51,-4.08,0.12,-0.04,-0.06
-7.18,-1.01,-3.87,0.14,-0.02,-0.06
-6.29,-1.47,-3.96,0.11,-0.15,-0.07
-7.10,-1.91,-4.10,0.03,-0.30,-0.03
-8.67,-1.85,-4.15,-0.07,-0.32,0.06
-8.85,-1.54,-3.96,-0.12,-0.23,0.09
-7.99,-1.23,-3.71,-0.14,-0.15,0.08
