ax,ay,az,gx,gy,gz
-8.14,-1.50,-2.04,-0.01,0.07,-0.05
-8.57,-1.47,-2.06,-0.01,0.06,-0.11
-8.42,-1.34,-2.00,0.00,0.07,-0.11
-8.32,-1.57,-2.04,-0.01,0.06,0.06
-8.37,-1.74,-2.11,-0.03,0.06,0.11
-8.08,-1.62,-2.09,-0.06,0.06,0.20
-7.94,-1.54,-2.03,-0.06,0.05,0.20
-7.65,-1.67,-2.00,-0.06,0.03,0.11
-7.75,-1.51,-2.01,-0.08,-0.01,0.10
-8.32,-1.14,-2.07,-0.07,-0.02,0.10
-8.43,-1.15,-2.11,-0.04,0.03,0.06
-7.96,-1.23,-2.07,-0.04,0.06,0.10
-7.92,-1.06,-2.08,-0.02,0.07,0.12
-8.10,-1.09,-2.08,0.03,0.09,0.07
-7.77,-1.45,-2.08,0.06,0.10,0.03
-7.44,-1.71,-2.06,0.05,0.07,0.03
-7.69,-1.63,-2.10,0.03,0.03,0.02
-8.05,-1.50,-2.09,0.05,0.02,-0.04
-8.13,-1.76,-2.08,0.05,0.03,-0.05
-7.77,-2.02,-2.05,0.01,0.03,0.01
-7.63,-1.84,-2.06,-0.04,-0.01,0.05
-7.65,-1.49,-1.99,-0.04,-0.05,-0.01
-7.98,-1.45,-2.02,-0.01,-0.09,-0.07
-8.50,-1.60,-2.09,0.00,-0.07,-0.07
-8.51,-1.87,-2.12,-0.02,-0.04,0.00
-8.11,-1.65,-2.08,-0.05,-0.03,0.06
-8.32,-1.63,-2.15,-0.03,-0.04,-0.04
-8.69,-1.88,-2.36,-0.04,-0.01,-0.09
-8.95,-1.91,-2.41,-0.09,0.05,-0.06
-8.50,-0.96,-2.33,-0.13,0.11,0.12
-7.97,-0.10,-2.04,-0.06,0.10,0.22
-8.12,-0.33,-2.11,0.10,0.07,0.06
-8.24,-1.24,-2.13,0.22,0.08,-0.18
-8.38,-2.48,-2.13,0.22,0.09,-0.26
-8.08,-2.89,-2.15,0.12,0.10,-0.18
-7.69,-2.41,-2.14,0.03,0.08,-0.08
-7.54,-1.95,-1.99,-0.00,0.04,-0.01
-7.37,-1.83,-1.88,0.01,-0.04,0.05
-7.71,-1.92,-2.06,0.02,-0.12,0.08
-8.47,-2.24,-2.22,0.03,-0.14,0.03
-8.85,-2.37,-2.28,0.00,-0.11,-0.03
-8.82,-2.12,-2.37,-0.04,-0.05,-0.00
-8.61,-1.58,-2.21,-0.03,-0.02,0.01
-8.24,-1.54,-2.14,0.03,0.00,-0.05
-7.85,-1.98,-2.09,0.07,-0.03,-0.08
-8.16,-2.30,-2.12,0.05,-0.08,-0.05
-8.32,-2.03,-2.14,0.03,-0.10,0.01
-8.42,-1.91,-2.07,0.04,-0.12,0.01
-8.44,-2.09,-2.04,0.05,-0.13,-0.03
-8.60,-2.44,-2.05,0.04,-0.14,-0.04
-8.89,-2.64,-2.04,-0.01,-0.13,-0.02
-8.81,-2.40,-2.09,-0.06,-0.11,0.07
-8.55,-2.06,-2.07,-0.09,-0.08,0.15
-8.34,-1.51,-2.00,-0.07,-0.08,0.18
-8.35,-1.25,-1.89,-0.01,-0.09,0.13
-8.13,-1.47,-1.86,0.07,-0.10,0.06
-8.17,-2.12,-1.80,0.10,-0.14,0.00
-8.76,-2.45,-1.84,0.08,-0.14,-0.04
-8.81,-2.23,-1.84,0.05,-0.10,-0.00
-8.57,-2.06,-1.75,0.06,-0.06,-0.05
-8.28,-2.43,-1.72,0.09,-0.02,-0.26
-7.71,-2.23,-1.61,0.08,-0.03,-0.24
-7.80,-1.76,-1.50,0.10,-0.09,-0.06
-8.67,-2.19,-1.60,0.15,-0.10,-0.10
-9.08,-2.62,-1.68,0.17,-0.06,-0.18
-9.05,-2.66,-1.69,0.15,0.01,-0.25
-8.66,-2.36,-1.60,0.12,0.05,-0.14
-8.55,-2.35,-1.62,0.10,0.07,0.06
-8.32,-2.69,-1.58,0.07,0.07,0.19
-8.03,-2.68,-1.58,0.05,0.03,0.18
-7.88,-2.50,-1.49,0.05,-0.03,0.14
-8.47,-2.45,-1.52,0.05,-0.09,0.13
-9.26,-2.55,-1.69,0.06,-0.07,0.14
