ax,ay,az,gx,gy,gz
-7.68,-0.85,-2.43,-0.01,0.03,0.08
-8.34,-1.58,-2.75,-0.03,0.01,-0.03
-8.85,-1.95,-2.68,-0.12,0.05,-0.04
-8.75,-1.74,-2.83,-0.25,0.10,0.12
-8.50,-0.38,-2.81,-0.28,0.13,0.20
-7.97,0.33,-2.81,-0.18,0.12,0.24
-7.66,0.13,-2.81,-0.09,0.08,0.27
-7.79,-0.10,-2.85,-0.02,0.03,0.27
-8.22,-0.18,-2.85,0.05,0.02,0.19
-8.31,-0.66,-2.78,0.09,0.05,0.09
-8.04,-1.03,-2.74,0.08,0.07,0.09
-7.74,-1.16,-2.67,0.03,0.06,0.14
-7.49,-1.06,-2.65,-0.01,0.04,0.17
-7.32,-0.73,-2.65,-0.03,0.02,0.13
-7.24,-0.46,-2.55,-0.01,-0.01,0.07
-7.80,-0.61,-2.66,0.00,-0.02,0.12
-8.35,-0.71,-2.69,0.03,0.03,-0.02
-8.22,-1.07,-2.66,0.05,0.11,-0.19
-7.55,-1.45,-2.64,-0.00,0.14,-0.17
-6.86,-1.27,-2.49,-0.09,0.08,-0.01
-6.68,-0.68,-2.44,-0.13,-0.04,0.16
-7.42,-0.13,-2.58,-0.09,-0.15,0.24
-8.54,-0.23,-2.75,-0.01,-0.18,0.15
-9.29,-0.74,-2.87,0.03,-0.11,0.09
-8.85,-0.95,-2.83,0.00,-0.04,0.15
-7.98,-0.50,-2.72,-0.01,-0.04,0.20
-7.92,-0.32,-2.60,0.03,-0.08,0.09
-8.40,-0.61,-2.72,0.06,-0.10,0.02
-9.12,-0.54,-2.78,0.08,-0.05,0.04
-9.28,-0.34,-2.72,0.10,0.05,0.13
-8.78,-0.72,-2.58,0.11,0.12,0.23
-8.59,-1.42,-2.57,0.11,0.15,0.17
-8.04,-1.73,-2.53,0.06,0.16,0.11
-7.52,-1.64,-2.58,-0.02,0.10,0.14
-7.71,-0.94,-2.64,-0.08,0.04,0.18
-8.06,-0.38,-2.60,-0.05,0.04,0.12
-7.71,-0.52,-2.63,-0.02,0.04,0.06
-7.60,-0.55,-2.62,-0.01,0.00,0.07
-7.90,-0.86,-2.60,-0.02,-0.03,0.12
-8.26,-1.28,-2.66,-0.06,-0.04,0.20
-7.99,-1.26,-2.67,-0.12,-0.05,0.23
-8.03,-0.82,-2.66,-0.13,-0.08,0.13
-9.08,-0.47,-2.78,-0.12,-0.07,0.12
-9.63,-0.39,-2.76,-0.11,0.03,0.21
-8.47,-0.62,-2.63,-0.09,0.09,0.18
-7.14,-0.81,-2.47,-0.07,0.01,-0.05
-7.73,-0.63,-2.81,-0.06,-0.13,-0.14
-9.48,-0.40,-2.99,-0.06,-0.15,-0.01
