ax,ay,az,gx,gy,gz
-8.31,-2.96,-3.45,-0.30,0.19,0.27
-7.35,-1.80,-3.46,-0.20,0.24,0.08
-7.11,-1.70,-3.56,-0.05,0.22,-0.12
-6.47,-2.54,-3.85,0.02,0.18,-0.25
-6.28,-2.96,-3.98,0.03,0.12,-0.28
-6.17,-3.39,-3.84,0.01,0.03,-0.31
-6.57,-3.90,-4.01,-0.06,-0.04,-0.27
-6.86,-3.68,-3.83,-0.14,-0.07,-0.21
-6.83,-2.98,-3.78,-0.19,-0.08,-0.06
-6.81,-2.39,-3.62,-0.17,-0.08,0.04
-6.86,-2.43,-3.70,-0.14,-0.05,0.14
-6.27,-2.21,-3.39,-0.10,-0.06,0.22
-6.13,-2.63,-3.32,-0.03,-0.11,0.09
-6.45,-2.94,-3.49,0.01,-0.15,-0.05
-6.71,-3.18,-3.76,-0.03,-0.14,-0.01
-6.35,-3.16,-3.57,-0.14,-0.10,0.24
-6.00,-2.44,-3.06,-0.17,-0.18,0.45
-6.72,-2.99,-3.14,-0.09,-0.28,0.32
-7.54,-3.66,-3.39,-0.05,-0.31,0.04
-8.21,-3.77,-3.66,-0.08,-0.27,-0.11
-8.72,-3.39,-3.63,-0.16,-0.18,0.06
-8.57,-3.30,-3.49,-0.23,-0.07,0.34
-8.20,-3.10,-3.34,-0.31,-0.02,0.66
-8.28,-2.76,-3.41,-0.31,-0.00,0.64
-8.57,-2.71,-3.55,-0.25,0.05,0.38
-7.71,-2.34,-3.44,-0.23,0.09,0.25
-6.92,-1.39,-3.05,-0.17,0.01,0.32
-7.83,-1.47,-3.31,-0.03,-0.07,0.34
-8.56,-2.30,-3.39,0.05,-0.05,0.26
-8.99,-2.97,-3.67,0.08,0.04,0.02
-8.34,-3.18,-3.62,0.04,0.14,-0.13
-7.36,-2.59,-3.27,-0.04,0.15,0.04
-7.00,-2.06,-3.17,-0.05,0.07,0.27
-7.64,-2.31,-3.34,-0.02,-0.01,0.39
-8.47,-2.81,-3.52,0.01,-0.01,0.28
-8.85,-3.25,-3.69,0.00,0.07,0.08
-8.05,-3.40,-3.62,-0.07,0.15,-0.04
-7.20,-2.92,-3.39,-0.17,0.13,0.15
-7.12,-2.12,-3.41,-0.20,0.05,0.34
-7.65,-1.81,-3.54,-0.12,-0.01,0.28
-8.12,-1.97,-3.60,-0.02,-0.03,0.12
-8.45,-2.76,-3.75,0.02,0.01,0.00
-8.01,-3.22,-3.79,-0.04,0.05,-0.01
-7.68,-3.03,-3.72,-0.14,0.07,0.08
-7.40,-2.26,-3.63,-0.19,0.07,0.18
-7.32,-1.78,-3.57,-0.18,0.04,0.26
-7.70,-1.97,-3.56,-0.12,0.02,0.25
-8.01,-2.50,-3.68,-0.09,0.04,0.12
-7.77,-2.90,-3.63,-0.13,0.09,0.09
-6.93,-2.22,-3.38,-0.18,0.06,0.15
-6.99,-1.69,-3.45,-0.15,-0.02,0.19
-7.66,-1.68,-3.51,-0.08,-0.09,0.16
-8.59,-2.23,-3.71,-0.02,-0.08,0.10
-8.94,-2.81,-3.75,-0.05,0.03,0.03
-7.94,-2.90,-3.68,-0.15,0.12,0.13
-6.77,-2.31,-3.46,-0.25,0.09,0.34
-6.95,-1.71,-3.48,-0.26,-0.02,0.46
-7.71,-1.56,-3.58,-0.21,-0.09,0.34
-8.30,-1.47,-3.69,-0.12,-0.09,0.09
-8.25,-1.81,-3.72,-0.08,-0.03,0.02
-8.13,-1.79,-3.71,-0.08,0.00,0.09
-7.77,-1.92,-3.71,-0.10,0.01,0.19
-7.90,-1.77,-3.68,-0.09,-0.00,0.18
-7.97,-2.00,-3.69,-0.09,0.00,0.15
-7.88,-2.13,-3.68,-0.12,0.01,0.20
-8.22,-1.91,-3.66,-0.15,0.02,0.26
-8.04,-1.77,-3.68,-0.15,0.05,0.21
-7.81,-1.63,-3.63,-0.12,0.06,0.10
-7.73,-1.80,-3.65,-0.11,0.05,0.07
-7.59,-1.60,-3.60,-0.14,0.04,0.15
-7.50,-1.37,-3.66,-0.12,0.01,0.20
-7.39,-1.31,-3.62,-0.07,-0.04,0.16
-7.49,-1.28,-3.64,-0.00,-0.11,0.02
-8.30,-1.52,-3.71,0.05,-0.14,-0.05
-8.59,-2.08,-3.68,0.04,-0.08,-0.03
-8.14,-2.42,-3.59,-0.04,-0.01,0.08
-7.18,-2.23,-3.42,-0.15,-0.01,0.22
-7.18,-1.61,-3.41,-0.20,-0.09,0.34
-7.81,-1.37,-3.49,-0.17,-0.14,0.32
-8.37,-1.26,-3.49,-0.13,-0.14,0.25
-8.54,-1.59,-3.50,-0.09,-0.09,0.12
-8.07,-1.68,-3.42,-0.10,-0.05,0.06
-7.89,-1.63,-3.34,-0.13,-0.04,0.08
-7.35,-1.22,-3.21,-0.16,-0.05,0.19
-7.35,-0.93,-3.22,-0.13,-0.11,0.25
-7.75,-0.97,-3.27,-0.06,-0.17,0.16
-8.13,-1.26,-3.30,0.01,-0.20,-0.01
-8.78,-1.84,-3.41,0.00,-0.17,-0.02
-8.68,-2.04,-3.32,-0.08,-0.09,0.04
-7.88,-1.72,-3.17,-0.17,-0.04,0.17
