ax,ay,az,gx,gy,gz
-6.66,0.20,-3.90,-0.30,0.17,0.34
-6.92,-0.06,-4.17,-0.16,0.11,0.25
-6.72,-0.15,-4.14,-0.05,0.08,0.10
-6.47,-0.24,-4.06,0.04,0.02,-0.04
-6.49,-0.57,-4.09,0.12,-0.05,-0.11
-6.73,-1.18,-4.18,0.13,-0.11,-0.06
-6.99,-1.35,-3.98,0.12,-0.14,-0.03
-6.95,-1.15,-3.90,0.11,-0.18,0.01
-6.97,-1.03,-3.73,0.15,-0.22,-0.06
-7.45,-1.47,-3.79,0.20,-0.26,-0.16
-8.26,-2.15,-4.08,0.17,-0.22,-0.18
-8.26,-2.38,-3.97,0.08,-0.12,-0.10
-7.62,-1.93,-3.76,0.00,-0.08,0.04
-7.26,-1.42,-3.62,-0.01,-0.10,0.11
-7.31,-1.40,-3.63,0.02,-0.15,0.13
-7.97,-1.64,-3.73,0.04,-0.17,0.11
-8.24,-1.78,-3.78,0.03,-0.15,0.08
-8.38,-1.85,-3.84,0.01,-0.10,0.05
-8.24,-2.05,-3.81,-0.03,-0.06,0.11
-7.96,-1.85,-3.84,-0.07,-0.02,0.12
-7.57,-1.41,-3.65,-0.08,-0.02,0.18
-7.54,-1.28,-3.61,-0.05,-0.05,0.17
-7.96,-1.41,-3.72,-0.02,-0.05,0.14
-7.58,-1.63,-3.65,-0.01,-0.02,0.11
-7.27,-1.50,-3.41,-0.02,-0.07,0.13
-7.67,-1.59,-3.52,-0.02,-0.12,0.13
-8.12,-1.53,-3.53,-0.02,-0.12,0.10
-8.39,-1.45,-3.63,-0.01,-0.08,0.08
-8.11,-1.64,-3.66,-0.02,-0.04,0.06
-7.89,-1.53,-3.57,-0.04,-0.02,0.09
-7.97,-1.53,-3.62,-0.06,-0.00,0.13
-7.74,-1.26,-3.42,-0.06,-0.01,0.14
-7.96,-1.27,-3.55,-0.04,-0.01,0.11
-7.90,-1.43,-3.56,-0.03,0.01,0.09
-7.86,-1.44,-3.54,-0.02,0.02,0.04
-7.67,-1.60,-3.61,-0.05,0.05,0.07
-7.32,-1.30,-3.36,-0.08,0.04,0.19
-7.48,-1.06,-3.37,-0.07,0.00,0.24
-7.88,-1.20,-3.48,-0.05,-0.01,0.24
-8.10,-1.30,-3.49,-0.05,0.01,0.26
-7.86,-1.33,-3.46,-0.06,0.02,0.27
-7.47,-1.19,-3.45,-0.05,-0.02,0.23
-7.54,-0.97,-3.43,-0.01,-0.08,0.08
-8.05,-1.12,-3.56,0.05,-0.10,-0.14
-7.87,-1.24,-3.51,0.04,-0.09,-0.15
-7.48,-1.29,-3.39,0.02,-0.10,-0.04
-7.25,-1.48,-3.13,-0.00,-0.16,0.03
-7.43,-2.08,-3.31,-0.07,-0.23,0.07
-8.20,-1.90,-3.56,-0.17,-0.24,0.21
-8.54,-1.19,-3.32,-0.20,-0.19,0.26
-8.20,-0.83,-3.22,-0.17,-0.14,0.20
-7.71,-0.62,-2.94,-0.12,-0.15,0.19
-7.85,-0.84,-3.05,-0.07,-0.21,0.18
-8.46,-1.13,-3.18,-0.04,-0.24,0.11
-8.99,-1.41,-3.26,-0.03,-0.19,0.06
-8.86,-1.33,-3.21,-0.08,-0.12,0.14
-8.16,-1.09,-3.06,-0.10,-0.09,0.22
-7.75,-0.95,-3.03,-0.09,-0.15,0.25
-8.45,-0.81,-3.08,-0.06,-0.23,0.21
-9.48,-0.82,-3.20,-0.02,-0.20,0.17
-10.01,-0.57,-3.24,-0.00,-0.06,0.23
-9.28,-0.80,-3.19,0.01,0.09,0.31
-7.80,-1.23,-3.00,-0.03,0.15,0.40
-7.53,-1.21,-2.86,-0.07,0.08,0.43
-8.03,-1.31,-2.98,-0.10,0.03,0.35
-8.15,-1.18,-3.04,-0.10,0.00,0.17
-8.23,-1.02,-3.06,-0.11,-0.02,0.03
-8.54,-0.86,-3.06,-0.11,-0.01,0.04
-8.39,-1.09,-3.02,-0.15,0.05,0.12
-7.89,-1.02,-2.86,-0.20,0.05,0.27
-8.00,-0.89,-2.91,-0.23,0.03,0.27
-8.19,-0.74,-2.90,-0.22,0.03,0.12
-7.96,-0.62,-2.86,-0.21,0.02,0.03
-7.73,-0.57,-2.81,-0.22,0.01,0.10
-7.25,-0.53,-2.72,-0.24,-0.02,0.21
-7.13,-0.22,-2.72,-0.23,-0.12,0.23
-7.72,-0.18,-2.80,-0.17,-0.19,0.03
-7.75,-0.18,-2.72,-0.13,-0.25,-0.09
-8.05,-0.53,-2.82,-0.11,-0.31,-0.20
-8.96,-0.68,-2.96,-0.13,-0.30,-0.14
-8.93,-0.74,-2.77,-0.15,-0.23,-0.07
-8.43,-0.82,-2.66,-0.20,-0.18,0.02
-7.85,-0.51,-2.55,-0.23,-0.18,0.13
-7.81,-0.07,-2.61,-0.20,-0.24,0.11
-8.54,0.33,-2.70,-0.12,-0.29,0.02
-9.17,-0.02,-2.72,-0.04,-0.27,-0.05
-9.51,-0.56,-2.72,-0.01,-0.19,-0.09
-8.88,-1.03,-2.58,-0.05,-0.09,-0.02
-7.67,-0.90,-2.43,-0.14,-0.07,0.22
-7.31,-0.43,-2.34,-0.15,-0.15,0.25
-7.63,-0.44,-2.32,-0.11,-0.20,0.10
-7.50,-0.41,-2.07,-0.11,-0.24,0.06
-7.73,0.25,-2.09,-0.10,-0.30,0.24
-8.31,0.20,-2.07,-0.05,-0.37,0.28
-8.89,0.08,-2.16,-0.01,-0.44,0.33
-10.32,-0.35,-2.29,0.01,-0.48,0.26
-11.41,-0.42,-2.36,0.00,-0.42,0.20
-11.44,0.08,-2.32,-0.01,-0.35,0.30
-11.76,0.44,-2.44,0.06,-0.34,0.24
-13.13,-0.05,-2.55,0.15,-0.25,0.03
