ax,ay,az,gx,gy,gz
7,-1.41,-4.28,-0.10,-0.03,0.06
-9.47,-3.43,-4.55,-0.45,0.09,-0.33
-9.99,-3.43,-4.32,-0.66,0.25,-0.11
-8.26,-1.51,-4.09,-0.78,0.36,0.01
-7.17,-0.12,-3.96,-0.76,0.35,0.02
-6.62,0.86,-4.09,-0.70,0.27,0.10
-7.18,1.28,-4.41,-0.61,0.20,0.19
-7.91,1.37,-4.67,-0.53,0.24,0.23
-7.23,1.64,-4.68,-0.42,0.33,0.16
-5.39,1.78,-4.41,-0.32,0.29,0.08
-5.24,1.78,-4.50,-0.21,0.14,0.03
-6.22,0.93,-4.91,-0.08,0.06,-0.08
-6.60,-0.99,-5.37,0.02,0.10,-0.35
-6.23,-3.19,-5.47,-0.05,0.16,-0.54
-5.53,-4.19,-5.19,-0.26,0.12,-0.57
-6.04,-3.77,-5.09,-0.52,0.03,-0.45
-7.24,-2.60,-5.07,-0.66,0.07,-0.37
-7.58,-2.17,-5.13,-0.66,0.25,-0.52
-6.56,-2.85,-4.59,-0.62,0.47,-0.95
-4.98,-3.28,-4.03,-0.68,0.52,-1.30
-4.22,-2.52,-3.58,-0.82,0.35,-1.32
-4.64,-1.28,-3.56,-0.93,0.16,-0.97
-4.84,-0.34,-3.68,-0.95,0.06,-0.61
-4.38,-0.28,-3.56,-0.87,0.02,-0.52
-3.32,-1.29,-3.18,-0.79,-0.08,-0.74
-3.59,-1.97,-2.94,-0.82,-0.31,-1.09
-5.58,-0.15,-3.07,-0.87,-0.49,-1.13
-6.58,1.34,-3.13,-0.77,-0.56,-0.94
-6.79,1.08,-3.25,-0.65,-0.59,-0.58
-6.73,-0.31,-3.33,-0.58,-0.63,-0.55
-7.51,-0.29,-3.39,-0.53,-0.62,-0.87
-8.42,0.68,-3.39,-0.43,-0.58,-1.27
-9.47,1.27,-3.66,-0.34,-0.48,-1.10
-8.12,0.24,-3.56,-0.36,-0.40,-0.37
-5.60,-0.75,-3.00,-0.47,-0.48,0.03
-4.67,-0.46,-2.40,-0.54,-0.75,-0.19
-7.73,1.21,-2.64,-0.50,-0.97,-0.52
-10.39,2.74,-2.73,-0.38,-0.94,-0.47
-11.00,3.18,-3.03,-0.19,-0.79,-0.10
-10.06,2.17,-3.03,-0.00,-0.64,0.14
-9.13,0.80,-2.96,0.17,-0.59,-0.19
-9.82,0.86,-3.11,0.29,-0.61,-0.49
-11.10,1.41,-3.45,0.44,-0.54,-0.45
-10.82,0.12,-3.57,0.53,-0.44,-0.15
-11.02,-1.55,-3.74,0.47,-0.38,0.18
-10.77,-2.21,-3.67,0.28,-0.30,0.46
-9.88,-0.80,-3.46,0.17,-0.26,0.53
