ax,ay,az,gx,gy,gz
-7.27,-1.43,-3.62,0.06,0.15,0.17
-7.27,-1.66,-3.73,0.09,0.11,0.14
-7.60,-1.98,-3.98,0.09,0.08,0.14
-8.34,-1.78,-4.05,0.09,0.08,0.13
-8.71,-1.61,-3.94,0.11,0.12,0.16
-8.88,-1.94,-3.86,0.14,0.17,0.20
-8.57,-2.78,-3.87,0.11,0.23,0.22
-7.78,-2.98,-3.65,0.02,0.25,0.24
-7.21,-2.52,-3.48,-0.06,0.21,0.29
-7.45,-2.23,-3.64,-0.09,0.16,0.26
-7.47,-1.88,-4.21,-0.12,0.16,0.22
-6.96,-1.10,-4.43,-0.07,0.17,0.17
-6.78,-1.67,-4.70,0.04,0.12,0.15
-7.15,-3.15,-4.70,0.06,0.10,0.15
-7.16,-4.06,-4.39,0.04,0.11,0.07
-7.28,-5.14,-4.28,0.02,0.12,-0.06
-6.69,-6.45,-3.86,-0.08,0.18,-0.26
-5.76,-7.34,-3.60,-0.26,0.16,-0.38
-4.78,-7.68,-3.34,-0.52,0.12,-0.46
-3.65,-7.00,-2.94,-0.81,0.02,-0.45
-2.89,-5.49,-2.29,-1.07,-0.15,-0.37
-3.56,-3.84,-1.98,-1.21,-0.33,-0.29
-5.10,-2.88,-2.08,-1.28,-0.39,-0.29
-6.34,-2.10,-2.18,-1.37,-0.29,-0.14
-6.68,-1.47,-2.08,-1.49,-0.08,0.24
-5.70,-0.93,-1.66,-1.62,0.16,0.66
-3.21,-0.05,-0.64,-1.70,0.26,0.87
0.03,1.83,0.85,-1.63,-0.05,0.83
-0.14,3.05,0.91,-1.30,-0.68,0.42
-4.51,1.68,-0.28,-0.98,-1.12,-0.06
-7.87,0.32,-0.89,-0.89,-1.13,-0.38
-7.64,0.83,-0.46,-0.94,-1.09,-0.30
-7.55,2.01,-0.38,-0.93,-1.24,-0.03
-9.31,2.49,-0.65,-0.80,-1.38,-0.05
-11.72,2.28,-1.31,-0.63,-1.32,-0.28
-12.60,2.26,-1.39,-0.60,-1.15,-0.15
-12.80,2.42,-1.49,-0.61,-0.98,0.25
-12.74,3.00,-1.62,-0.58,-0.84,0.41
-12.74,3.96,-1.63,-0.42,-0.69,0.18
-12.02,4.53,-1.46,-0.15,-0.56,-0.17
-11.40,4.71,-1.35,0.13,-0.52,-0.30
-10.63,4.30,-1.30,0.33,-0.54,-0.15
-11.25,4.15,-1.36,0.51,-0.60,0.07
-12.16,3.58,-1.36,0.70,-0.53,0.03
-11.84,2.96,-1.23,0.88,-0.43,-0.11
-11.65,1.81,-1.35,0.97,-0.32,-0.14
-10.61,1.04,-1.14,0.95,-0.20,-0.04
-9.74,0.70,-1.09,0.88,-0.16,0.14
-9.63,0.78,-1.00,0.85,-0.16,0.17
-9.57,0.74,-0.99,0.84,-0.13,0.16
-8.73,1.08,-0.79,0.83,-0.11,0.20
-8.25,1.62,-0.67,0.88,-0.18,0.29
-8.87,1.68,-0.79,0.96,-0.25,0.38
-9.51,1.83,-0.83,1.07,-0.26,0.39
-9.64,1.86,-0.77,1.20,-0.25,0.36
-10.12,1.73,-0.74,1.35,-0.25,0.30
-10.54,1.11,-0.79,1.47,-0.22,0.28
-10.61,0.19,-0.90,1.51,-0.17,0.32
-10.74,-0.15,-0.91,1.49,-0.11,0.34
-10.08,-0.04,-0.94,1.47,-0.07,0.38
-9.99,0.50,-0.92,1.51,-0.14,0.47
-10.64,0.32,-0.97,1.61,-0.22,0.49
-11.73,-0.44,-1.02,1.70,-0.27,0.44
-13.38,-1.53,-1.31,1.71,-0.21,0.41
-14.97,-2.44,-1.69,1.65,-0.02,0.38
-15.00,-3.28,-1.74,1.54,0.24,0.26
