ax,ay,az,gx,gy,gz
-6.03,-4.56,-4.25,-0.52,0.37,0.08
-4.46,-3.35,-4.03,-0.48,0.25,-0.47
-5.15,-3.27,-4.42,-0.44,0.03,-0.32
-6.77,-4.13,-4.99,-0.48,-0.02,0.14
-6.02,-5.03,-4.62,-0.53,0.06,0.32
-4.80,-5.34,-3.82,-0.62,0.05,0.18
-4.48,-3.79,-3.19,-0.69,-0.05,0.03
-4.93,-1.99,-3.09,-0.63,-0.14,-0.05
-5.61,-1.52,-2.82,-0.50,-0.20,0.02
-5.57,-2.52,-2.45,-0.42,-0.25,0.03
-5.06,-3.35,-2.13,-0.42,-0.34,-0.23
-5.29,-3.80,-2.24,-0.45,-0.47,-0.71
-7.01,-3.23,-2.42,-0.54,-0.57,-0.93
-8.51,-2.17,-2.69,-0.63,-0.54,-0.67
-8.47,-2.24,-2.66,-0.68,-0.42,-0.29
-6.90,-2.73,-1.99,-0.72,-0.39,-0.29
-6.50,-1.93,-1.72,-0.74,-0.43,-0.62
-7.15,-0.57,-1.84,-0.65,-0.48,-0.89
-7.65,-0.42,-2.00,-0.56,-0.48,-0.92
-7.84,-0.57,-2.11,-0.58,-0.51,-0.46
-6.56,-0.77,-1.56,-0.64,-0.58,0.09
-5.85,-0.18,-1.28,-0.62,-0.74,-0.01
-8.37,1.22,-1.60,-0.44,-0.80,-0.43
-10.28,1.70,-2.26,-0.15,-0.61,-0.71
-9.61,0.31,-2.54,-0.02,-0.41,-0.34
-7.24,-1.57,-2.04,-0.06,-0.43,0.15
-7.10,-1.86,-1.98,-0.14,-0.54,0.11
-7.61,-0.51,-1.79,-0.06,-0.58,-0.26
-9.29,0.40,-1.99,0.15,-0.54,-0.56
-10.28,-0.85,-2.25,0.23,-0.45,-0.13
-8.84,-2.75,-2.03,0.11,-0.43,0.37
-8.37,-2.20,-1.75,-0.01,-0.49,0.33
-9.53,-0.32,-1.60,0.06,-0.52,0.02
-10.30,0.35,-1.68,0.23,-0.50,-0.08
-11.15,-0.91,-1.92,0.27,-0.52,0.21
-12.48,-1.66,-2.35,0.21,-0.48,0.45
-12.38,-1.15,-2.30,0.19,-0.26,0.42
-9.90,-0.04,-1.89,0.28,-0.18,0.31
-9.03,0.41,-1.71,0.45,-0.28,0.27
-10.25,-0.06,-1.86,0.63,-0.34,0.19
-11.31,-0.78,-1.99,0.75,-0.27,0.19
-11.90,-1.43,-1.98,0.81,-0.15,0.23
-11.86,-1.60,-1.79,0.85,0.01,0.25
-10.45,-1.31,-1.55,0.90,0.10,0.28
-8.77,-2.00,-1.19,0.96,0.05,0.33
-9.37,-2.72,-1.22,0.93,-0.04,0.35
-10.63,-2.55,-1.40,0.87,-0.02,0.39
-10.94,-1.73,-1.36,0.85,0.09,0.47
-10.11,-1.37,-1.07,0.92,0.18,0.50
-9.28,-1.58,-0.81,1.00,0.22,0.50
-8.34,-1.94,-0.74,1.08,0.18,0.46
-8.62,-2.26,-0.88,1.16,0.10,0.35
-10.49,-2.79,-1.26,1.18,0.12,0.24
-11.37,-3.08,-1.66,1.14,0.23,0.41
-11.44,-3.65,-1.13,1.08,0.39,0.40
-10.18,-3.34,-1.19,1.03,0.47,0.42
-10.09,-3.58,-1.14,0.98,0.44,0.48
-11.23,-3.81,-1.64,0.94,0.49,0.41
-11.54,-4.01,-1.87,0.88,0.63,0.48
-9.85,-4.58,-1.68,0.81,0.70,0.56
-8.57,-4.81,-1.64,0.72,0.61,0.53
-9.29,-4.81,-1.87,0.64,0.46,0.44
-11.16,-4.66,-2.13,0.59,0.44,0.25
-12.69,-4.72,-2.48,0.52,0.57,0.14
-12.37,-5.27,-2.50,0.38,0.77,0.26
-10.47,-5.47,-2.24,0.17,0.86,0.48
-8.90,-4.66,-1.93,0.00,0.81,0.56
-9.32,-3.48,-2.02,-0.02,0.74,0.44
-8.98,-3.13,-2.03,0.05,0.75,0.22
-9.12,-3.62,-2.26,0.08,0.78,0.06
-7.83,-3.92,-2.22,0.05,0.77,-0.02
-7.01,-4.06,-2.16,-0.01,0.62,-0.14
-7.62,-3.37,-2.18,-0.10,0.40,0.00
-9.17,-2.79,-2.45,-0.11,0.30,0.15
-10.56,-3.19,-2.76,-0.06,0.40,-0.03
