ax,ay,az,gx,gy,gz
-3.16,-5.89,-4.63,-0.55,0.22,-0.34
-3.81,-5.39,-4.82,-0.64,0.00,-0.64
-6.20,-5.03,-5.05,-0.77,-0.11,-0.75
-7.14,-3.83,-4.92,-0.91,-0.08,-0.58
-6.34,-2.18,-4.39,-0.95,-0.04,-0.35
-5.96,-1.22,-4.14,-0.86,-0.04,-0.31
-6.00,-1.54,-4.16,-0.73,-0.02,-0.50
-5.74,-2.73,-4.12,-0.67,-0.00,-0.81
-4.99,-3.16,-3.89,-0.76,-0.07,-0.98
-5.58,-1.88,-3.74,-0.85,-0.19,-0.95
-7.37,-0.82,-3.83,-0.85,-0.20,-0.76
-7.26,-0.14,-3.69,-0.75,-0.09,-0.70
-6.35,-0.16,-3.46,-0.61,-0.03,-0.75
-5.58,-0.67,-3.20,-0.49,-0.07,-0.90
-6.32,-0.67,-3.15,-0.48,-0.22,-0.90
-8.71,-0.14,-3.73,-0.51,-0.28,-0.56
-9.68,-0.54,-4.22,-0.50,-0.10,-0.25
-6.54,-2.41,-3.82,-0.55,0.04,-0.21
-4.49,-3.65,-3.24,-0.72,-0.08,-0.38
-4.29,-1.33,-2.50,-0.83,-0.34,-0.81
-6.68,2.26,-2.67,-0.62,-0.55,-1.21
-9.50,2.15,-3.37,-0.29,-0.56,-1.15
-10.35,-0.57,-4.24,-0.17,-0.39,-0.74
-8.67,-2.59,-4.06,-0.30,-0.28,-0.26
-6.36,-1.39,-3.49,-0.43,-0.36,0.07
-6.54,0.01,-3.39,-0.38,-0.52,0.14
-8.60,0.56,-3.66,-0.14,-0.48,-0.15
-8.48,-0.93,-3.77,0.11,-0.26,-0.43
-6.35,-2.52,-3.27,0.16,-0.20,-0.50
-5.77,-2.68,-3.09,0.10,-0.31,-0.44
-6.28,-2.47,-2.88,0.04,-0.48,-0.41
-6.97,-2.21,-2.70,-0.02,-0.63,-0.26
-7.05,-1.78,-2.33,-0.07,-0.79,-0.10
-8.50,-2.37,-2.56,-0.12,-0.90,-0.01
-10.33,-1.93,-2.79,-0.18,-0.84,0.05
-9.25,-1.73,-2.66,-0.17,-0.71,0.08
-6.87,-1.31,-2.24,-0.10,-0.74,-0.03
-7.63,-1.43,-2.21,0.01,-0.92,-0.13
-11.45,-2.05,-2.85,0.06,-0.89,-0.05
-11.70,-2.33,-2.94,0.07,-0.62,0.07
-10.27,-2.40,-2.77,0.11,-0.46,0.05
-9.03,-2.18,-2.48,0.16,-0.43,-0.01
-9.20,-2.34,-2.47,0.21,-0.47,-0.07
-10.56,-2.57,-2.70,0.21,-0.48,-0.05
-12.23,-2.56,-2.96,0.14,-0.42,0.08
-12.26,-2.04,-2.85,0.09,-0.30,0.14
-12.27,-1.02,-2.74,0.12,-0.26,0.16
-12.86,-1.09,-2.81,0.17,-0.17,0.29
-12.12,-1.13,-2.69,0.20,-0.02,0.45
-9.93,-0.85,-2.36,0.26,0.11,0.55
-7.96,-0.40,-1.98,0.38,0.10,0.54
-7.38,-0.51,-1.80,0.55,0.03,0.48
-7.64,-1.41,-1.71,0.70,-0.02,0.38
-7.91,-3.03,-1.78,0.75,-0.03,0.28
-8.53,-3.47,-1.97,0.65,-0.02,0.43
-8.02,-3.14,-1.67,0.53,-0.02,0.66
-7.49,-1.60,-1.47,0.54,-0.04,0.73
-7.56,-1.37,-1.36,0.68,-0.07,0.67
-8.13,-2.26,-1.37,0.76,-0.11,0.55
-9.11,-2.60,-1.52,0.74,-0.14,0.57
-10.35,-2.27,-1.75,0.71,-0.08,0.58
-9.57,-1.64,-1.57,0.75,0.01,0.51
-8.91,-1.49,-1.42,0.82,-0.04,0.51
-10.04,-1.65,-1.63,0.85,-0.11,0.57
-11.60,-1.86,-1.94,0.88,-0.07,0.58
-12.48,-2.18,-2.32,0.91,0.07,0.55
