ax,ay,az,gx,gy,gz
-8.46,-6.21,-5.15,-0.31,-0.01,0.18
-8.19,-6.25,-4.83,-0.59,0.04,0.11
-8.61,-5.15,-4.91,-0.80,0.07,-0.03
-8.60,-3.89,-4.76,-0.92,0.11,-0.12
-7.96,-2.78,-4.45,-0.95,0.16,-0.19
-7.32,-2.07,-4.26,-0.90,0.18,-0.35
-7.13,-1.96,-4.32,-0.82,0.19,-0.63
-7.32,-2.11,-4.19,-0.80,0.21,-0.82
-7.16,-1.33,-4.09,-0.82,0.23,-0.84
-6.83,-0.13,-4.09,-0.78,0.26,-0.80
-4.60,-0.47,-3.73,-0.66,0.26,-0.85
-2.76,-1.74,-3.32,-0.60,0.05,-1.17
-4.58,-2.46,-3.70,-0.66,-0.20,-1.41
-6.72,-2.15,-4.09,-0.79,-0.25,-1.33
-6.37,-1.91,-3.86,-0.88,-0.20,-1.19
-4.49,-1.83,-3.20,-0.93,-0.27,-1.19
-4.73,-1.70,-3.09,-0.95,-0.45,-1.32
-6.96,-0.81,-3.58,-0.95,-0.54,-1.32
-8.73,0.12,-4.08,-0.90,-0.40,-1.13
-7.94,-0.15,-4.09,-0.85,-0.17,-0.73
-5.61,-1.54,-3.37,-0.86,-0.10,-0.53
-4.58,-1.49,-2.65,-0.90,-0.26,-0.80
-6.62,0.26,-2.89,-0.87,-0.45,-1.14
-8.55,1.49,-3.41,-0.75,-0.47,-1.01
-8.78,0.98,-3.75,-0.65,-0.38,-0.52
-7.06,0.01,-3.25,-0.66,-0.38,-0.05
-5.21,0.03,-2.67,-0.66,-0.55,0.04
-5.90,0.71,-2.63,-0.56,-0.82,-0.34
-9.40,1.77,-3.26,-0.40,-0.88,-0.55
-11.19,1.92,-3.77,-0.25,-0.66,-0.23
-9.05,1.09,-3.44,-0.15,-0.41,0.13
-6.48,0.25,-2.60,-0.02,-0.41,-0.07
-7.25,-0.25,-2.56,0.13,-0.56,-0.73
-9.95,-0.35,-3.17,0.24,-0.55,-1.09
-11.38,-0.43,-3.71,0.29,-0.34,-0.94
-10.33,-0.65,-3.73,0.25,-0.10,-0.24
-7.32,-1.09,-3.00,0.22,-0.06,0.38
-5.15,-1.06,-2.34,0.31,-0.27,0.42
-6.76,-1.87,-2.70,0.47,-0.56,0.03
-10.49,-3.21,-3.46,0.48,-0.57,-0.08
-11.54,-3.17,-3.71,0.34,-0.34,0.14
-9.41,-2.60,-3.35,0.29,-0.15,0.18
-8.63,-2.91,-2.96,0.28,-0.11,0.05
-8.39,-2.13,-2.68,0.26,-0.14,0.06
-8.81,-1.38,-2.71,0.30,-0.23,0.21
-9.59,-1.55,-2.83,0.35,-0.29,0.40
-9.81,-2.21,-2.87,0.35,-0.29,0.56
-9.37,-1.98,-2.85,0.34,-0.26,0.57
-9.05,-1.58,-2.87,0.34,-0.31,0.57
-9.55,-0.74,-2.90,0.39,-0.39,0.65
-10.60,-0.62,-2.94,0.50,-0.42,0.70
-11.27,-0.97,-3.01,0.61,-0.34,0.69
-11.22,-1.64,-3.00,0.68,-0.27,0.65
-11.54,-1.75,-3.01,0.67,-0.24,0.70
-12.11,-1.17,-3.05,0.68,-0.21,0.87
-12.37,-0.59,-2.88,0.76,-0.10,0.94
-11.80,-0.84,-2.77,0.89,0.05,0.95
-10.67,-1.85,-2.67,0.97,0.18,0.96
-9.63,-2.50,-2.51,0.97,0.20,0.90
-9.50,-2.98,-2.49,0.94,0.17,0.90
-9.78,-2.91,-2.48,0.90,0.16,0.82
-9.60,-2.66,-2.34,0.88,0.16,0.74
-9.25,-3.04,-2.28,0.82,0.07,0.90
-10.11,-2.75,-2.29,0.74,-0.01,0.98
-11.11,-1.85,-2.40,0.76,0.04,0.88
-11.64,-1.89,-2.44,0.87,0.18,0.71
-11.56,-2.78,-2.54,0.94,0.36,0.52
-10.64,-3.85,-2.58,0.90,0.49,0.44
-9.77,-4.20,-2.60,0.78,0.53,0.46
-8.90,-4.53,-2.70,0.63,0.50,0.48
-9.00,-4.56,-2.89,0.47,0.45,0.43
-9.56,-3.82,-2.91,0.33,0.46,0.42
-9.37,-2.89,-2.74,0.28,0.50,0.35
-9.24,-2.32,-2.76,0.29,0.52,0.27
-8.97,-2.28,-2.68,0.34,0.53,0.21
-9.02,-3.01,-2.74,0.36,0.52,0.11
-9.35,-4.21,-3.03,0.28,0.57,0.03
-8.55,-4.71,-2.92,0.10,0.64,-0.06
-7.76,-4.49,-2.71,-0.08,0.60,-0.17
-8.35,-3.75,-2.78,-0.23,0.53,-0.22
-8.86,-2.88,-2.98,-0.35,0.58,-0.03
-7.70,-2.56,-2.82,-0.39,0.65,0.07
-6.60,-2.86,-2.75,-0.44,0.63,0.03
-6.48,-3.02,-2.88,-0.52,0.59,0.03
-6.65,-2.80,-2.91,-0.61,0.57,-0.08
-6.86,-2.17,-3.30,-0.70,0.61,-0.07
-5.57,-1.53,-3.10,-0.74,0.66,-0.02
-4.19,-1.51,-2.79,-0.72,0.59,-0.26
-4.47,-1.41,-3.18,-0.71,0.46,-0.55
-4.90,-1.11,-3.52,-0.74,0.38,-0.60
-5.01,-0.51,-3.75,-0.79,0.34,-0.51
-5.07,-0.03,-3.78,-0.80,0.31,-0.40
-4.68,0.25,-3.76,-0.79,0.25,-0.27
-4.46,0.41,-3.77,-0.75,0.13,-0.29
-5.14,0.96,-3.92,-0.69,0.01,-0.44
-6.64,1.38,-4.18,-0.60,-0.08,-0.61
-8.24,1.85,-4.42,-0.54,-0.08,-0.49
-8.61,1.99,-4.48,-0.46,-0.01,-0.26
-7.80,1.63,-4.23,-0.36,0.05,-0.22
-7.33,1.41,-4.12,-0.27,0.03,-0.28
