ax,ay,az,gx,gy,gz
-6.03,-6.63,-3.94,-0.08,0.32,0.29
-6.50,-7.16,-3.79,-0.27,0.22,0.23
-6.93,-6.90,-3.54,-0.48,0.17,0.14
-6.91,-6.06,-3.45,-0.63,0.18,-0.00
-6.59,-5.02,-3.01,-0.72,0.17,-0.04
-5.89,-4.64,-2.84,-0.76,0.15,-0.10
-5.84,-4.62,-2.81,-0.81,0.12,-0.12
-5.75,-4.43,-2.67,-0.88,0.10,-0.16
-5.27,-3.97,-2.43,-0.91,0.06,-0.37
-4.11,-2.96,-1.82,-0.94,-0.06,-0.41
-4.58,-2.25,-1.75,-0.90,-0.26,-0.31
-5.86,-3.15,-2.10,-0.86,-0.34,-0.32
-6.79,-4.12,-2.55,-0.93,-0.30,-0.32
-7.05,-4.41,-2.83,-1.07,-0.20,-0.40
-5.76,-3.04,-2.44,-1.19,-0.13,-0.63
-4.26,-0.56,-1.79,-1.22,-0.22,-0.34
-4.94,0.77,-1.69,-1.06,-0.35,-0.04
-5.79,-0.52,-1.95,-0.88,-0.42,0.01
-5.93,-1.38,-1.97,-0.83,-0.48,-0.11
-6.76,-0.33,-2.00,-0.82,-0.56,-0.07
-8.00,0.41,-2.30,-0.74,-0.55,0.06
-8.30,0.60,-2.34,-0.67,-0.45,0.24
-7.81,0.42,-1.99,-0.60,-0.39,0.28
-6.40,-0.20,-1.78,-0.50,-0.48,0.06
-7.18,-0.11,-1.62,-0.32,-0.68,-0.40
-8.94,-0.48,-2.53,-0.28,-0.71,-0.30
-10.56,-1.23,-3.00,-0.27,-0.56,-0.09
-8.80,-1.19,-2.65,-0.35,-0.40,0.08
-7.07,-0.26,-2.06,-0.29,-0.48,-0.01
-7.26,-0.96,-2.37,-0.18,-0.66,-0.14
-9.45,-1.92,-2.81,-0.25,-0.71,0.01
-10.03,-0.48,-2.46,-0.34,-0.57,0.22
-8.50,1.28,-1.51,-0.23,-0.53,0.20
-7.62,1.12,-0.85,0.03,-0.66,-0.04
-9.12,-0.11,-1.13,0.17,-0.77,-0.10
-10.75,-0.63,-1.33,0.20,-0.68,0.03
-10.44,-0.42,-1.25,0.16,-0.53,0.39
-9.19,0.60,-0.60,0.23,-0.50,0.49
-8.81,0.29,-0.41,0.41,-0.57,0.30
-9.43,-0.90,-0.65,0.52,-0.65,0.12
-10.33,-1.34,-0.85,0.52,-0.62,0.17
-10.58,-1.56,-1.00,0.45,-0.56,0.47
-10.56,-1.19,-1.02,0.41,-0.50,0.65
-10.60,-0.71,-0.85,0.48,-0.45,0.48
-11.00,-1.21,-0.88,0.51,-0.38,0.43
-10.69,-0.83,-0.90,0.49,-0.28,0.52
-9.98,0.52,-0.73,0.57,-0.23,0.49
-9.36,1.15,-0.37,0.80,-0.29,0.34
-10.15,-0.22,-0.42,1.00,-0.35,0.16
-11.31,-1.50,-0.65,1.02,-0.33,0.29
-11.93,-1.31,-0.69,0.97,-0.22,0.37
-11.58,-0.41,-0.50,1.02,-0.12,0.31
-11.44,-0.53,-0.46,1.12,-0.07,0.32
-11.92,-1.21,-0.55,1.15,-0.05,0.41
-12.30,-1.39,-0.63,1.16,-0.02,0.46
-12.62,-0.96,-0.45,1.25,0.03,0.23
-12.90,-1.72,-0.54,1.33,0.12,0.09
-13.26,-3.34,-0.77,1.26,0.27,0.11
-12.62,-3.34,-0.86,1.07,0.44,0.16
-11.15,-2.02,-0.57,0.97,0.53,0.20
-10.17,-1.00,-0.57,0.97,0.51,0.30
-9.98,-0.32,-0.49,1.06,0.47,0.37
-9.87,-0.70,-0.24,1.21,0.44,0.31
-9.97,-2.38,-0.34,1.28,0.42,0.18
-10.17,-3.73,-0.38,1.23,0.41,0.07
-10.25,-4.42,-0.44,1.07,0.41,0.15
-10.56,-4.37,-0.54,0.90,0.41,0.20
-11.39,-4.17,-0.69,0.81,0.48,0.22
-11.02,-4.62,-0.68,0.73,0.57,0.19
-10.71,-5.32,-1.02,0.56,0.77,0.18
-9.61,-4.75,-0.64,0.36,0.81,0.32
-8.49,-3.74,-0.71,0.28,0.79,0.26
