ax,ay,az,gx,gy,gz
-7.79,-3.46,-4.04,-0.61,0.05,-0.14
-8.42,-4.98,-4.36,-0.65,0.14,-0.22
-8.01,-5.04,-4.43,-0.81,0.25,-0.09
-6.67,-3.69,-4.13,-0.94,0.29,-0.01
-5.65,-2.61,-3.79,-0.92,0.22,-0.08
-5.28,-2.77,-3.80,-0.86,0.13,-0.23
-4.73,-3.21,-3.83,-0.86,0.02,-0.38
-4.65,-3.20,-3.77,-0.90,-0.11,-0.41
-4.95,-3.06,-3.79,-0.97,-0.19,-0.29
-5.94,-2.71,-3.70,-1.05,-0.20,-0.04
-5.95,-3.39,-3.66,-1.11,-0.09,0.14
-4.42,-4.05,-3.29,-1.28,-0.01,0.35
-2.53,-3.18,-2.54,-1.49,-0.09,0.67
-2.02,-1.56,-2.08,-1.61,-0.37,0.78
-3.10,0.42,-2.25,-1.58,-0.70,0.43
-5.20,2.30,-2.55,-1.41,-0.90,0.08
-7.01,3.41,-3.03,-1.17,-0.93,0.05
-8.19,3.52,-3.39,-0.90,-0.85,0.05
-8.90,2.57,-3.83,-0.72,-0.75,0.10
-8.34,2.12,-3.92,-0.66,-0.67,0.05
-7.58,3.40,-3.83,-0.61,-0.70,0.18
-8.35,4.63,-3.78,-0.39,-0.71,0.23
-9.17,3.60,-3.89,-0.17,-0.63,0.51
-9.33,1.86,-4.12,-0.08,-0.55,0.57
-9.67,0.85,-4.07,-0.17,-0.45,0.73
-7.96,1.07,-3.60,-0.27,-0.44,0.73
-6.45,2.15,-3.46,-0.31,-0.64,0.56
-7.39,4.27,-3.34,-0.16,-0.86,0.25
-9.19,4.34,-3.30,0.15,-0.93,0.12
-10.00,2.64,-3.31,0.36,-0.86,0.17
-10.27,1.52,-3.37,0.42,-0.77,0.16
-9.14,1.15,-3.09,0.44,-0.73,0.01
-8.71,1.62,-2.93,0.46,-0.78,-0.04
-8.86,2.18,-2.59,0.58,-0.83,-0.26
-9.58,2.18,-2.25,0.75,-0.84,-0.39
-10.73,1.88,-2.09,0.94,-0.76,-0.55
-11.60,1.06,-1.90,1.06,-0.58,-0.43
-11.32,0.40,-1.81,1.11,-0.38,-0.32
-10.56,0.01,-1.64,1.14,-0.22,-0.28
-9.74,-0.59,-1.82,1.12,-0.13,-0.19
-8.63,-0.30,-1.90,1.05,-0.13,-0.04
-8.27,0.16,-1.92,1.07,-0.19,-0.07
-8.79,0.25,-2.16,1.09,-0.26,-0.14
-9.32,0.26,-2.30,1.12,-0.26,-0.15
-10.29,0.02,-2.46,1.14,-0.21,-0.07
-10.14,-0.76,-2.61,1.11,-0.11,0.02
-9.94,-0.64,-2.44,1.02,-0.10,0.08
-10.75,0.47,-2.38,1.02,-0.07,0.06
-11.36,0.81,-2.40,1.09,0.01,0.10
-11.83,0.86,-2.30,1.20,0.13,0.08
-11.83,-0.14,-2.27,1.29,0.27,0.07
-12.14,-1.32,-2.37,1.25,0.39,0.24
-12.07,-1.54,-2.36,1.21,0.53,0.12
-11.78,-1.63,-2.22,1.15,0.64,0.07
-11.94,-1.70,-2.26,1.10,0.73,0.17
-11.70,-2.16,-2.32,1.05,0.84,0.24
-11.35,-2.21,-2.22,1.00,0.91,0.22
-10.99,-2.27,-2.13,0.97,0.96,0.14
