ax,ay,az,gx,gy,gz
-7.71,-3.86,-5.89,-0.32,0.35,0.31
-6.98,-4.32,-5.88,-0.44,0.35,0.44
-6.01,-4.47,-5.75,-0.57,0.29,0.50
-5.59,-3.72,-5.54,-0.62,0.22,0.28
-6.08,-3.61,-5.58,-0.62,0.16,0.12
-6.63,-4.22,-5.54,-0.68,0.15,0.12
-6.64,-4.09,-5.28,-0.83,0.16,0.17
-6.24,-3.00,-5.04,-0.92,0.17,0.13
-5.96,-1.76,-4.90,-0.91,0.15,-0.07
-6.32,-1.50,-4.99,-0.83,0.11,-0.26
-7.28,-2.34,-5.07,-0.81,0.11,-0.34
-7.38,-3.19,-5.28,-0.86,0.17,-0.41
-7.27,-4.01,-5.14,-1.00,0.23,-0.46
-6.72,-3.41,-4.86,-1.19,0.27,-0.50
-5.66,-2.26,-4.39,-1.33,0.27,-0.53
-4.72,-0.81,-3.92,-1.42,0.18,-0.54
-4.17,0.83,-3.50,-1.41,0.03,-0.52
-4.13,2.08,-3.33,-1.30,-0.13,-0.52
-4.49,1.95,-3.34,-1.21,-0.27,-0.43
-4.84,2.36,-3.35,-1.14,-0.35,-0.43
-4.76,2.74,-2.98,-1.04,-0.40,-0.57
-5.39,2.92,-2.40,-0.88,-0.45,-0.90
-6.65,2.96,-3.31,-0.63,-0.43,-1.48
-7.17,2.32,-4.29,-0.42,-0.37,-1.69
-6.86,-0.48,-4.28,-0.46,-0.44,-1.17
-6.09,-1.56,-4.38,-0.83,-0.62,-0.21
-5.61,0.33,-4.20,-1.13,-0.81,0.50
-6.10,2.05,-4.18,-1.13,-0.89,0.56
-6.91,2.04,-4.12,-0.98,-0.83,0.24
-6.73,1.16,-3.91,-0.93,-0.77,0.03
-6.62,1.79,-3.16,-1.03,-0.81,0.06
-6.63,4.30,-2.51,-0.98,-0.86,0.01
-6.78,6.31,-2.41,-0.67,-0.90,-0.19
-6.93,5.81,-2.54,-0.28,-0.96,-0.38
-7.68,4.27,-2.63,-0.02,-1.03,-0.47
-8.37,3.23,-2.64,0.13,-1.10,-0.42
-9.64,2.55,-2.80,0.22,-1.13,-0.29
-10.92,1.38,-3.07,0.26,-1.05,-0.14
-10.94,0.72,-2.91,0.21,-0.91,-0.04
-10.24,1.45,-2.71,0.18,-0.80,-0.03
-9.57,2.04,-2.21,0.26,-0.72,-0.17
-9.62,2.35,-2.03,0.40,-0.68,-0.31
-10.19,1.33,-1.98,0.49,-0.62,-0.28
-9.79,0.81,-2.00,0.52,-0.52,-0.25
-9.29,0.18,-2.09,0.53,-0.47,-0.27
-9.07,-0.11,-1.96,0.52,-0.43,-0.33
-9.40,-0.37,-1.77,0.50,-0.42,-0.30
-10.33,-0.42,-1.74,0.44,-0.37,-0.20
-10.50,0.06,-1.77,0.43,-0.28,-0.10
-10.82,0.09,-1.64,0.43,-0.17,-0.05
-10.90,0.29,-1.54,0.48,-0.03,-0.15
-11.67,0.18,-1.59,0.53,0.09,-0.23
-11.90,0.09,-1.82,0.57,0.25,-0.26
-11.56,-0.02,-1.91,0.59,0.39,-0.28
-11.03,0.05,-2.11,0.62,0.47,-0.28
-10.41,-0.01,-2.01,0.66,0.52,-0.21
-9.67,0.00,-1.86,0.71,0.49,-0.15
-10.06,-0.45,-2.27,0.77,0.43,-0.03
-10.38,-0.90,-2.42,0.74,0.43,0.22
-10.19,-0.78,-2.44,0.73,0.48,0.30
-10.18,-0.51,-2.41,0.79,0.56,0.15
-9.75,-0.63,-2.46,0.92,0.66,-0.09
-9.41,-1.57,-2.51,0.99,0.72,-0.16
-8.47,-2.81,-2.52,0.88,0.69,0.09
-7.89,-2.19,-2.55,0.73,0.63,0.25
-7.71,-0.31,-2.52,0.78,0.59,0.10
-8.01,-0.66,-2.70,0.96,0.55,0.01
-8.32,-2.17,-2.91,1.01,0.50,0.12
-8.40,-3.18,-3.08,0.93,0.47,0.30
-8.19,-2.77,-3.34,0.84,0.46,0.33
-8.54,-2.66,-3.44,0.85,0.47,0.22
-8.83,-3.64,-3.69,0.84,0.52,0.19
-8.46,-4.40,-3.85,0.74,0.54,0.19
-8.45,-4.57,-4.01,0.62,0.54,0.18
-8.66,-4.33,-4.15,0.52,0.56,0.20
