ax,ay,az,gx,gy,gz
-7.38,-5.32,-5.44,0.10,0.36,0.60
-7.04,-6.17,-5.53,-0.12,0.31,0.56
-7.51,-5.90,-5.26,-0.31,0.30,0.15
-7.98,-4.50,-5.28,-0.41,0.36,-0.26
-7.72,-4.00,-5.05,-0.45,0.40,-0.41
-6.59,-3.98,-4.64,-0.51,0.37,-0.42
-6.39,-3.68,-4.38,-0.60,0.26,-0.37
-7.16,-2.88,-4.36,-0.63,0.19,-0.45
-7.69,-2.36,-4.37,-0.59,0.21,-0.65
-7.55,-2.28,-4.44,-0.55,0.27,-0.80
-6.68,-3.06,-4.40,-0.54,0.29,-0.87
-5.84,-4.30,-4.22,-0.63,0.23,-0.95
-5.82,-4.17,-4.02,-0.80,0.13,-1.02
-5.93,-2.63,-3.83,-0.89,0.06,-1.07
-5.68,-1.29,-3.76,-0.84,0.01,-1.13
-4.87,-1.25,-3.78,-0.72,-0.03,-1.19
-3.88,-2.54,-4.03,-0.65,-0.12,-1.33
-4.12,-4.08,-4.26,-0.70,-0.23,-1.62
-5.40,-4.66,-4.25,-0.82,-0.28,-2.02
-7.43,-3.31,-4.20,-0.90,-0.19,-2.51
-7.75,-0.68,-4.21,-0.82,-0.00,-2.75
-6.18,-0.17,-4.16,-0.65,0.10,-2.53
-3.79,-1.98,-3.60,-0.65,-0.06,-1.79
-3.94,-2.26,-3.21,-0.82,-0.38,-0.93
-5.35,-0.53,-3.44,-0.86,-0.55,-0.45
-6.28,0.53,-3.68,-0.65,-0.53,-0.51
-7.39,-0.65,-3.76,-0.41,-0.44,-0.76
-7.61,-1.87,-3.96,-0.35,-0.33,-0.79
-6.49,-2.21,-3.68,-0.45,-0.37,-0.42
-5.81,-1.53,-3.51,-0.58,-0.50,0.14
-6.34,-1.21,-3.58,-0.59,-0.61,0.29
-7.54,-0.57,-3.79,-0.48,-0.52,-0.00
-6.95,-0.50,-3.65,-0.28,-0.36,-0.38
-6.00,-0.66,-3.27,-0.11,-0.30,-0.62
-4.42,-0.70,-2.82,0.01,-0.47,-0.51
-5.93,-2.01,-3.13,0.02,-0.75,-0.14
-7.89,-2.82,-3.60,-0.08,-0.84,0.15
-9.21,-2.55,-3.92,-0.16,-0.70,0.22
-7.87,-1.00,-3.45,-0.09,-0.50,0.12
-7.04,0.03,-3.01,0.17,-0.43,-0.06
-6.43,-1.36,-2.95,0.41,-0.53,-0.10
-7.15,-4.28,-3.22,0.37,-0.71,0.20
-8.50,-5.58,-3.42,0.08,-0.82,0.46
-9.50,-3.40,-3.21,-0.13,-0.77,0.57
-9.45,-0.82,-2.75,-0.05,-0.66,0.41
-9.27,0.42,-2.50,0.25,-0.64,0.09
-9.96,-0.20,-2.67,0.54,-0.64,0.07
-10.41,-3.15,-2.99,0.59,-0.63,0.34
-10.42,-4.28,-3.10,0.42,-0.58,0.50
-9.63,-2.91,-2.87,0.32,-0.52,0.48
-9.33,-1.16,-2.58,0.40,-0.55,0.39
-10.82,-0.19,-2.72,0.62,-0.48,0.44
-11.94,-1.86,-2.82,0.82,-0.27,0.59
-9.67,-3.79,-2.58,0.87,-0.07,0.56
-7.34,-4.78,-2.42,0.78,-0.22,0.37
-9.39,-4.20,-2.80,0.58,-0.49,0.57
-12.05,-3.21,-2.98,0.46,-0.54,0.74
-13.80,-1.81,-3.27,0.48,-0.43,0.76
-14.77,-0.79,-3.39,0.62,-0.19,0.76
-13.86,-0.55,-3.15,0.85,0.04,0.74
-13.08,-1.61,-2.98,1.06,0.20,0.77
-12.61,-3.68,-2.88,1.11,0.34,0.79
-11.60,-4.19,-2.87,1.05,0.47,0.76
-10.23,-3.29,-2.56,1.03,0.49,0.81
-10.09,-3.20,-2.22,1.07,0.44,0.91
-10.41,-3.69,-2.02,1.10,0.42,0.91
-9.96,-4.31,-1.83,1.05,0.43,0.96
-9.96,-3.28,-1.79,0.98,0.38,1.04
-11.26,-2.01,-1.77,1.09,0.42,1.00
-12.07,-2.27,-1.79,1.29,0.64,0.81
-11.02,-3.95,-1.70,1.42,0.86,0.66
-8.48,-5.33,-1.62,1.38,0.91,0.61
-7.69,-5.99,-1.78,1.24,0.77,0.66
-8.84,-7.03,-2.50,1.07,0.68,0.64
-8.87,-7.70,-2.53,0.82,0.69,0.59
-8.46,-7.17,-2.86,0.57,0.65,0.59
-8.77,-6.97,-3.00,0.32,0.59,0.65
-8.94,-6.02,-2.88,0.12,0.58,0.57
-8.55,-5.01,-2.75,-0.01,0.55,0.53
-8.18,-4.35,-2.76,-0.07,0.51,0.40
-8.58,-4.32,-2.75,-0.14,0.49,0.27
-9.59,-3.73,-2.94,-0.22,0.49,0.16
-9.64,-2.53,-2.85,-0.24,0.56,0.13
-9.58,-2.05,-3.00,-0.16,0.66,0.03
-8.43,-3.54,-3.07,-0.15,0.77,0.03
-7.64,-4.55,-3.09,-0.27,0.79,-0.06
-6.82,-4.33,-3.04,-0.42,0.80,-0.17
-6.71,-3.41,-3.10,-0.49,0.78,-0.35
-6.45,-3.04,-3.09,-0.52,0.79,-0.36
-4.92,-3.58,-2.99,-0.55,0.75,-0.36
-3.82,-4.24,-2.67,-0.64,0.62,-0.46
-4.10,-4.26,-2.89,-0.79,0.44,-0.53
-3.91,-3.55,-2.72,-0.92,0.31,-0.47
-3.27,-2.38,-2.20,-0.96,0.17,-0.55
-3.70,-2.89,-2.30,-0.96,-0.03,-0.85
-5.94,-2.35,-2.81,-1.05,-0.11,-0.86
-6.04,-1.41,-2.71,-1.13,-0.07,-0.67
-5.03,-0.26,-2.52,-1.14,-0.09,-0.57
