ax,ay,az,gx,gy,gz
-8.86,-4.06,-3.83,0.08,0.03,0.04
-10.03,-4.75,-4.03,0.12,0.13,-0.15
-9.87,-6.45,-4.12,0.02,0.29,-0.10
-8.89,-7.76,-3.92,-0.25,0.40,0.12
-8.02,-7.38,-3.66,-0.58,0.43,0.32
-7.52,-6.01,-3.25,-0.79,0.43,0.17
-7.07,-4.54,-2.84,-0.86,0.42,-0.15
-6.63,-3.84,-2.54,-0.86,0.38,-0.39
-6.05,-3.65,-2.36,-0.90,0.34,-0.31
-5.73,-3.44,-2.24,-0.97,0.27,-0.09
-5.75,-3.35,-2.16,-1.04,0.23,0.07
-5.60,-2.88,-1.89,-1.10,0.18,0.14
-5.58,-2.39,-1.41,-1.07,0.09,0.03
-6.81,-2.65,-1.55,-1.05,0.05,0.08
-7.85,-3.46,-1.96,-1.19,0.15,0.64
-6.79,-3.90,-2.07,-1.41,0.32,1.07
-4.87,-3.51,-1.93,-1.64,0.35,1.11
-3.88,-2.31,-1.56,-1.80,0.24,0.84
-3.56,-0.71,-1.33,-1.89,0.00,0.46
-5.00,1.60,-1.67,-1.85,-0.22,0.12
-6.55,3.54,-1.91,-1.66,-0.29,-0.20
-6.73,4.30,-1.99,-1.39,-0.29,-0.36
-6.51,4.43,-1.88,-1.15,-0.40,-0.29
-7.91,3.66,-2.46,-0.97,-0.51,-0.18
-9.16,3.49,-2.79,-0.82,-0.46,-0.39
-9.07,3.13,-2.98,-0.70,-0.35,-0.52
-8.50,2.88,-2.84,-0.63,-0.26,-0.49
-7.31,2.73,-2.52,-0.60,-0.25,-0.34
-7.40,2.59,-2.69,-0.55,-0.31,-0.33
-6.86,2.62,-2.39,-0.48,-0.34,-0.48
-6.40,3.01,-2.05,-0.38,-0.45,-0.58
-6.64,2.77,-2.13,-0.28,-0.58,-0.49
-7.15,2.40,-2.04,-0.24,-0.66,-0.27
-7.94,2.52,-2.13,-0.22,-0.70,-0.05
-8.20,3.31,-1.95,-0.12,-0.71,-0.04
-7.58,3.81,-1.61,0.06,-0.79,-0.03
-7.86,3.44,-1.65,0.25,-0.96,0.11
-9.38,2.79,-1.92,0.39,-1.09,0.22
-11.75,2.48,-2.38,0.53,-1.01,0.07
-11.89,2.19,-2.34,0.64,-0.78,-0.04
-10.59,2.04,-1.97,0.69,-0.62,0.12
-9.64,2.03,-1.65,0.72,-0.59,0.32
-9.47,2.58,-1.36,0.79,-0.67,0.50
-10.88,2.72,-1.46,0.95,-0.73,0.50
-12.25,2.18,-1.64,1.14,-0.59,0.21
-11.76,1.38,-1.47,1.24,-0.36,0.06
-9.85,0.62,-1.12,1.20,-0.22,0.27
-8.08,1.03,-0.84,1.11,-0.32,0.70
-9.10,1.75,-0.88,1.16,-0.52,0.84
-10.82,1.19,-1.17,1.29,-0.56,0.56
-11.60,0.10,-1.52,1.28,-0.44,0.41
-10.89,-0.06,-1.47,1.12,-0.26,0.56
