ax,ay,az,gx,gy,gz
-7.19,-1.68,-3.36,0.06,0.11,0.39
-7.60,-1.93,-3.40,0.12,0.05,0.15
-8.43,-2.29,-3.63,0.20,0.06,-0.20
-8.15,-3.42,-3.56,0.21,0.13,-0.42
-7.66,-4.74,-3.64,0.09,0.16,-0.47
-7.07,-4.92,-3.58,-0.13,0.18,-0.50
-6.74,-4.49,-3.34,-0.33,0.16,-0.50
-6.41,-4.02,-3.10,-0.50,0.13,-0.49
-6.41,-3.55,-2.82,-0.60,0.11,-0.52
-6.22,-3.41,-2.54,-0.68,0.10,-0.53
-5.62,-3.62,-2.30,-0.76,0.07,-0.48
-5.01,-3.78,-1.96,-0.89,-0.04,-0.32
-5.51,-3.07,-1.94,-1.02,-0.18,-0.19
-6.16,-1.86,-1.80,-1.05,-0.24,-0.28
-6.11,-0.88,-1.56,-0.99,-0.28,-0.40
-5.83,-0.69,-1.45,-0.91,-0.34,-0.38
-5.41,-1.08,-1.26,-0.87,-0.46,-0.26
-6.25,-1.74,-1.77,-0.93,-0.61,-0.17
-8.20,-0.83,-2.23,-1.02,-0.61,-0.21
-8.88,1.21,-2.11,-0.98,-0.43,-0.35
-7.24,2.45,-1.65,-0.82,-0.31,-0.21
-5.94,1.69,-1.49,-0.63,-0.37,-0.03
-6.04,-0.30,-1.87,-0.61,-0.50,0.06
-7.63,-0.08,-2.09,-0.73,-0.56,0.14
-8.20,0.98,-1.91,-0.78,-0.47,0.21
-6.13,2.38,-0.79,-0.72,-0.52,0.39
-5.41,3.25,-0.57,-0.48,-0.82,0.43
-7.23,2.41,-0.89,-0.16,-1.08,0.13
-9.93,0.68,-1.39,-0.01,-1.11,-0.15
-11.00,0.00,-1.54,-0.03,-0.96,-0.27
-10.91,-0.17,-1.57,-0.11,-0.79,-0.18
-10.36,0.08,-1.49,-0.22,-0.67,-0.02
-10.13,0.68,-1.50,-0.31,-0.60,0.24
-10.00,1.16,-1.40,-0.33,-0.56,0.30
-9.92,2.21,-1.38,-0.29,-0.55,0.25
-10.97,3.43,-1.47,-0.11,-0.53,0.12
-11.84,3.11,-1.70,0.10,-0.35,0.04
-10.77,2.55,-1.58,0.21,-0.15,0.13
-8.48,2.64,-0.95,0.29,-0.12,0.22
-7.51,3.74,-0.26,0.52,-0.32,0.08
-9.33,3.45,-0.35,0.85,-0.49,-0.08
-11.12,1.60,-0.55,1.03,-0.45,-0.06
-11.23,0.07,-0.68,1.01,-0.27,0.09
-9.52,0.27,-0.25,0.91,-0.16,0.25
-8.03,2.25,0.30,0.96,-0.27,0.34
-8.99,2.91,0.52,1.22,-0.45,0.28
-10.61,1.44,0.29,1.45,-0.48,0.18
-11.74,-0.03,0.05,1.50,-0.35,0.25
-11.32,-0.60,-0.00,1.43,-0.19,0.39
-10.31,-0.52,0.12,1.36,-0.14,0.58
-10.15,-0.48,0.06,1.33,-0.15,0.61
-10.43,-0.30,-0.06,1.32,-0.14,0.58
-10.46,0.05,0.06,1.35,-0.11,0.52
-10.45,-0.15,0.01,1.41,-0.11,0.48
-10.90,-0.71,-0.16,1.44,-0.11,0.40
-11.45,-1.32,-0.31,1.40,-0.07,0.41
-11.61,-1.59,-0.42,1.33,-0.01,0.50
-11.36,-1.80,-0.50,1.25,0.03,0.56
-11.54,-1.70,-0.54,1.18,0.04,0.50
-12.33,-1.35,-0.65,1.20,0.07,0.29
-13.19,-2.21,-0.89,1.21,0.21,0.06
-12.95,-3.01,-0.97,1.09,0.37,0.07
-12.10,-3.26,-0.93,0.91,0.49,0.23
-11.24,-3.32,-0.93,0.74,0.51,0.39
-11.13,-3.05,-0.94,0.61,0.49,0.44
-11.70,-3.01,-1.14,0.53,0.51,0.34
-11.98,-3.44,-1.23,0.46,0.60,0.15
-11.84,-3.82,-1.26,0.33,0.72,-0.03
-11.23,-3.42,-1.06,0.19,0.82,-0.12
-10.89,-3.39,-1.09,0.08,0.88,-0.10
-10.42,-3.46,-1.08,-0.04,0.94,-0.10
-9.88,-3.00,-1.07,-0.13,0.97,-0.16
-9.37,-3.03,-0.99,-0.18,0.99,-0.25
-9.12,-3.26,-1.03,-0.26,0.98,-0.24
-9.23,-3.80,-1.16,-0.40,0.99,-0.15
-8.40,-3.67,-1.05,-0.56,1.01,-0.13
-7.58,-2.93,-0.88,-0.64,0.95,-0.29
-7.63,-3.00,-0.98,-0.65,0.87,-0.47
-7.82,-4.24,-1.20,-0.76,0.84,-0.57
-7.79,-5.57,-1.17,-1.03,0.84,-0.51
-7.64,-4.39,-1.00,-1.31,0.85,-0.58
-6.80,-1.78,-0.51,-1.34,0.85,-0.82
-5.59,-1.14,-0.70,-1.27,0.79,-0.73
-4.31,-1.20,-0.90,-1.26,0.64,-0.38
-3.97,-1.27,-0.92,-1.26,0.43,-0.25
-4.77,-0.83,-1.19,-1.25,0.27,-0.39
-5.10,0.62,-1.07,-1.14,0.18,-0.81
-5.28,2.07,-1.21,-0.96,0.07,-0.96
-5.67,2.18,-1.68,-0.76,0.01,-0.88
-5.48,1.07,-1.99,-0.65,-0.04,-0.81
-5.48,0.66,-2.04,-0.65,-0.13,-0.73
-5.82,1.25,-2.26,-0.68,-0.23,-0.52
-6.80,1.84,-2.44,-0.62,-0.30,-0.48
-7.53,1.40,-2.61,-0.52,-0.31,-0.58
-8.59,1.00,-2.94,-0.50,-0.29,-0.52
-9.20,1.47,-3.28,-0.51,-0.18,-0.31
-8.47,1.97,-3.24,-0.46,-0.08,-0.15
-7.92,1.60,-3.10,-0.34,-0.06,-0.10
-7.98,0.67,-3.26,-0.26,-0.09,-0.12
-8.80,0.11,-3.50,-0.22,-0.08,-0.20
