ax,ay,az,gx,gy,gz
-7.14,-1.63,-2.94,0.03,0.11,0.08
-7.51,-1.85,-3.07,0.02,0.09,-0.02
-7.49,-1.84,-3.12,-0.04,0.07,0.02
-7.78,-1.62,-3.14,-0.08,0.05,0.05
-8.07,-1.45,-3.23,-0.10,0.07,0.08
-7.63,-1.21,-3.00,-0.10,0.08,0.10
-7.64,-1.00,-3.15,-0.07,0.05,0.07
-8.23,-1.31,-3.26,-0.05,0.04,0.08
-8.54,-1.82,-3.48,-0.06,0.07,0.09
-8.32,-2.09,-3.40,-0.13,0.09,0.16
-8.33,-1.75,-3.34,-0.18,0.10,0.21
-7.99,-1.27,-3.24,-0.18,0.11,0.24
-7.49,-1.34,-3.34,-0.15,0.10,0.15
-7.25,-1.08,-3.14,-0.13,0.05,0.09
-7.46,-0.92,-3.10,-0.11,-0.03,0.01
-8.80,-0.18,-3.24,-0.07,-0.06,-0.03
-9.71,0.09,-3.50,-0.02,0.01,0.06
-9.23,0.09,-3.47,0.03,0.10,0.18
-8.58,-0.08,-3.47,0.08,0.14,0.23
-7.78,-0.29,-3.26,0.13,0.13,0.19
-7.81,-0.26,-3.46,0.20,0.10,0.09
-7.90,-1.21,-3.68,0.31,0.13,0.04
-6.96,-3.62,-3.81,0.33,0.15,0.03
-5.68,-6.63,-4.01,0.17,0.10,0.02
-5.19,-8.86,-4.24,-0.20,0.02,-0.03
-5.40,-7.66,-3.98,-0.62,-0.05,-0.12
-5.44,-5.24,-3.60,-0.83,-0.04,-0.40
-5.29,-3.82,-3.08,-0.85,-0.02,-0.77
-4.99,-3.30,-2.69,-0.82,-0.03,-1.04
-4.80,-3.16,-2.29,-0.82,-0.14,-1.16
-6.08,-2.71,-2.30,-0.85,-0.27,-1.16
-7.83,-2.03,-2.53,-0.89,-0.30,-0.87
-8.09,-1.98,-2.48,-0.95,-0.24,-0.38
-7.23,-1.67,-2.26,-0.99,-0.18,0.01
-6.17,-1.93,-1.96,-0.96,-0.16,-0.07
-6.96,-1.41,-1.80,-0.87,-0.15,-0.54
-6.93,-0.96,-1.72,-0.73,-0.10,-1.02
-6.50,-0.76,-1.74,-0.62,-0.16,-1.22
-6.81,-1.10,-2.09,-0.59,-0.25,-0.96
-7.13,-1.33,-2.07,-0.65,-0.35,-0.51
-7.54,-0.97,-1.93,-0.68,-0.43,-0.22
-8.34,-0.55,-1.83,-0.58,-0.48,-0.43
-9.47,0.27,-2.07,-0.39,-0.41,-0.73
-9.19,0.10,-2.26,-0.20,-0.31,-0.83
-8.48,-0.74,-2.13,-0.08,-0.30,-0.72
-8.59,-2.13,-2.21,-0.08,-0.35,-0.65
-7.51,-2.38,-2.03,-0.18,-0.49,-0.41
-9.50,-1.53,-2.33,-0.29,-0.62,-0.03
-9.96,-1.03,-2.27,-0.32,-0.54,0.36
-8.83,-0.97,-1.77,-0.26,-0.44,0.33
-8.35,-0.40,-1.49,-0.12,-0.43,-0.03
-8.10,0.48,-1.31,0.05,-0.52,-0.18
