ax,ay,az,gx,gy,gz
-6.79,-4.28,-3.92,0.13,0.06,-0.12
-7.07,-4.91,-4.27,0.04,0.06,-0.28
-7.27,-5.80,-4.33,-0.11,0.07,-0.23
-7.19,-6.41,-3.97,-0.29,0.08,-0.23
-6.72,-6.06,-3.74,-0.46,0.04,-0.24
-7.03,-5.75,-3.71,-0.58,-0.00,-0.33
-7.17,-5.85,-3.65,-0.71,0.01,-0.44
-7.08,-5.20,-3.45,-0.88,0.02,-0.35
-7.00,-4.03,-3.22,-1.00,0.05,-0.25
-6.34,-3.01,-3.11,-1.04,0.08,-0.13
-5.76,-2.45,-2.95,-1.05,0.08,-0.01
-5.60,-1.99,-2.66,-1.05,0.07,0.15
-5.03,-1.91,-1.95,-0.98,0.04,0.08
-4.60,-2.60,-1.58,-0.90,-0.07,-0.05
-4.18,-3.35,-1.52,-0.93,-0.18,0.00
-3.90,-2.93,-1.58,-1.03,-0.30,0.13
-3.12,-1.35,-1.13,-1.07,-0.50,0.10
-3.87,0.45,-1.04,-0.96,-0.77,-0.05
-5.42,1.57,-1.08,-0.73,-0.98,-0.38
-7.02,1.30,-1.29,-0.50,-1.07,-0.57
-7.81,0.87,-1.32,-0.40,-1.07,-0.42
-8.17,1.19,-1.28,-0.34,-1.07,-0.16
-9.06,0.94,-1.27,-0.23,-1.05,-0.11
-10.04,-0.16,-1.71,-0.14,-0.96,-0.23
-10.31,-1.15,-1.94,-0.16,-0.81,-0.39
-10.36,-1.21,-2.07,-0.27,-0.70,-0.36
-10.47,-0.08,-2.08,-0.38,-0.56,-0.11
-10.00,1.17,-1.65,-0.38,-0.43,0.20
-10.18,1.32,-1.49,-0.25,-0.37,0.38
-9.62,-0.79,-1.56,-0.18,-0.28,0.34
-8.72,-1.19,-1.43,-0.23,-0.37,0.33
-9.25,-0.50,-1.46,-0.28,-0.46,0.44
-10.13,0.52,-1.45,-0.27,-0.51,0.59
-10.92,1.47,-1.23,-0.12,-0.47,0.49
-10.86,1.38,-1.12,0.05,-0.40,0.37
-10.67,1.40,-0.83,0.17,-0.35,0.39
-10.33,1.51,-0.55,0.27,-0.30,0.51
