ax,ay,az,gx,gy,gz
-5.88,-6.65,-4.22,-0.56,0.06,0.19
-5.64,-5.86,-4.07,-0.74,0.03,0.03
-6.39,-4.97,-4.13,-0.85,0.05,-0.17
-5.98,-3.45,-3.88,-0.87,0.07,-0.28
-5.10,-2.12,-3.31,-0.80,-0.02,-0.18
-5.18,-1.58,-3.16,-0.67,-0.20,-0.02
-6.39,-1.61,-3.31,-0.55,-0.32,0.13
-6.94,-1.55,-3.56,-0.41,-0.30,0.10
-6.29,-2.43,-3.43,-0.30,-0.28,-0.05
-6.12,-2.95,-3.45,-0.28,-0.31,-0.19
-6.43,-2.72,-3.41,-0.28,-0.33,-0.30
-6.68,-3.09,-3.43,-0.26,-0.31,-0.48
-6.63,-3.64,-3.53,-0.31,-0.29,-0.54
-6.53,-4.02,-3.32,-0.45,-0.31,-0.45
-6.52,-2.77,-2.93,-0.58,-0.32,-0.33
-6.74,-1.33,-2.69,-0.52,-0.34,-0.55
-7.29,-0.99,-2.72,-0.37,-0.29,-0.91
-7.45,-1.35,-2.89,-0.28,-0.27,-0.95
-6.82,-1.76,-2.65,-0.33,-0.30,-0.54
-5.72,-2.33,-2.26,-0.46,-0.47,-0.07
-6.25,-1.74,-2.06,-0.55,-0.65,-0.07
-7.74,0.22,-2.31,-0.45,-0.71,-0.33
-9.09,0.58,-2.69,-0.21,-0.60,-0.55
-8.76,-0.18,-2.81,-0.02,-0.46,-0.51
-7.97,-1.88,-2.75,-0.01,-0.42,-0.19
-7.27,-2.85,-2.60,-0.11,-0.48,-0.01
-6.85,-2.77,-2.45,-0.24,-0.59,0.06
-8.00,-0.83,-2.41,-0.26,-0.64,0.04
-9.24,0.00,-2.63,-0.11,-0.59,0.05
-9.50,-1.21,-2.61,0.03,-0.46,0.07
-8.69,-2.82,-2.45,0.04,-0.37,0.03
-7.93,-2.48,-1.99,-0.03,-0.42,-0.09
-8.53,-0.62,-1.98,-0.02,-0.52,0.02
-9.90,-0.43,-2.29,0.08,-0.56,0.20
-11.10,-1.24,-2.56,0.15,-0.44,0.37
-9.73,-2.35,-2.36,0.16,-0.33,0.43
-7.82,-1.82,-1.91,0.15,-0.38,0.36
-8.10,-1.10,-1.89,0.21,-0.53,0.21
-10.18,-0.70,-2.08,0.31,-0.59,0.20
-11.49,-0.92,-2.20,0.37,-0.52,0.30
-11.60,-0.99,-2.14,0.39,-0.41,0.45
-10.72,-0.64,-1.93,0.43,-0.35,0.55
-9.79,-0.12,-1.56,0.54,-0.36,0.50
-10.54,-0.19,-1.47,0.68,-0.40,0.45
-11.91,-0.71,-1.66,0.78,-0.33,0.50
-11.52,-1.56,-1.62,0.81,-0.21,0.62
-10.71,-1.75,-1.48,0.78,-0.14,0.72
-10.21,-1.33,-1.14,0.78,-0.08,0.71
-9.56,-0.69,-0.89,0.86,-0.06,0.63
-9.36,-0.95,-0.77,0.98,-0.07,0.58
-10.09,-1.53,-0.78,1.05,-0.09,0.58
-10.95,-2.31,-0.97,1.08,-0.04,0.57
-10.91,-2.53,-1.10,1.08,0.02,0.56
-11.44,-2.77,-1.24,1.07,0.08,0.60
-11.32,-3.04,-1.18,1.04,0.19,0.68
-10.54,-3.19,-0.90,1.01,0.21,0.76
-10.68,-2.91,-1.08,1.02,0.24,0.56
-10.73,-3.34,-1.07,1.01,0.28,0.50
-11.21,-3.60,-1.25,0.95,0.32,0.46
-11.68,-3.89,-1.28,0.85,0.40,0.55
-10.86,-3.73,-1.10,0.74,0.48,0.61
-10.47,-3.27,-1.13,0.69,0.49,0.50
-10.77,-2.83,-1.28,0.71,0.52,0.37
-10.95,-3.70,-1.57,0.73,0.58,0.27
-10.50,-4.75,-1.77,0.65,0.61,0.25
-10.52,-5.78,-2.06,0.46,0.63,0.34
-10.33,-5.89,-2.11,0.21,0.67,0.43
-9.68,-5.10,-2.06,0.00,0.71,0.42
-9.04,-4.07,-1.83,-0.09,0.73,0.25
-7.97,-3.19,-1.72,-0.14,0.67,0.22
-8.19,-2.60,-1.87,-0.13,0.62,0.16
-7.07,-2.38,-1.60,-0.12,0.52,0.13
-7.05,-2.41,-1.79,-0.18,0.28,0.27
-9.51,-1.87,-2.20,-0.29,0.12,0.73
-10.74,-0.79,-2.16,-0.24,0.21,0.57
-11.60,0.25,-2.46,-0.00,0.46,-0.14
-10.63,-0.42,-2.60,0.20,0.69,-0.45
-8.49,-2.32,-2.17,0.27,0.76,-0.64
-7.19,-3.75,-2.14,0.14,0.62,-0.58
-8.31,-3.89,-2.39,-0.04,0.51,-0.47
-9.75,-3.55,-2.66,-0.18,0.55,-0.47
-10.30,-3.15,-2.67,-0.31,0.71,-0.30
-8.70,-3.23,-2.28,-0.44,0.84,-0.07
-7.31,-2.80,-2.07,-0.55,0.87,-0.11
-6.26,-1.70,-2.03,-0.59,0.86,-0.20
-5.19,-1.01,-1.75,-0.56,0.79,-0.34
-5.35,-0.41,-1.88,-0.48,0.69,-0.50
-5.49,-0.72,-2.41,-0.40,0.63,-0.55
-5.52,-1.72,-2.67,-0.41,0.60,-0.50
-4.90,-2.72,-2.97,-0.50,0.58,-0.50
-4.84,-3.28,-3.27,-0.66,0.56,-0.53
-4.44,-2.50,-3.04,-0.80,0.56,-0.58
-2.83,-1.43,-2.74,-0.85,0.49,-0.64
-1.97,-0.49,-2.53,-0.80,0.27,-0.68
-2.64,-0.73,-2.96,-0.74,0.02,-0.56
-3.71,-1.22,-3.31,-0.73,-0.15,-0.45
-4.75,-1.59,-3.42,-0.75,-0.23,-0.45
-5.60,-1.16,-3.45,-0.75,-0.27,-0.58
-5.75,-0.40,-3.62,-0.72,-0.32,-0.56
-5.86,-0.02,-3.86,-0.70,-0.43,-0.30
