ax,ay,az,gx,gy,gz
-10.43,-4.47,-4.24,0.07,0.26,0.15
-11.24,-4.45,-4.58,-0.04,0.52,0.17
-9.99,-4.62,-4.38,-0.19,0.84,0.38
-6.57,-4.36,-3.17,-0.34,0.93,0.56
-4.87,-4.17,-2.87,-0.38,0.72,0.29
-4.99,-4.88,-3.25,-0.44,0.49,-0.15
-5.97,-5.01,-3.54,-0.60,0.37,-0.33
-5.87,-3.91,-2.85,-0.81,0.33,-0.21
-5.82,-2.11,-2.18,-0.88,0.22,0.01
-6.16,-1.68,-2.01,-0.81,0.12,-0.12
-6.79,-2.37,-2.27,-0.73,0.09,-0.38
-7.02,-3.55,-2.43,-0.79,0.14,-0.55
-5.70,-3.65,-2.09,-1.01,0.18,-0.40
-4.55,-1.68,-1.51,-1.18,0.06,-0.13
-4.58,0.38,-1.38,-1.13,-0.12,-0.16
-5.13,1.20,-1.13,-0.92,-0.23,-0.33
-5.12,-0.31,-1.11,-0.75,-0.28,-0.46
-5.49,-1.39,-1.38,-0.84,-0.35,-0.12
-6.59,-0.53,-1.68,-0.95,-0.41,0.31
-6.25,0.20,-1.16,-0.95,-0.42,0.17
-5.18,0.95,-0.54,-0.77,-0.60,-0.54
-5.77,-0.11,-1.04,-0.59,-0.88,-1.15
-8.72,-1.26,-1.90,-0.62,-1.02,-1.14
-11.43,-1.25,-2.50,-0.81,-0.84,-0.71
-11.08,0.61,-2.18,-0.98,-0.53,-0.14
-9.09,2.53,-1.39,-0.93,-0.40,0.25
-8.16,2.02,-1.41,-0.75,-0.46,0.18
-8.56,0.90,-1.81,-0.64,-0.56,-0.08
-9.38,0.76,-2.03,-0.60,-0.59,-0.30
-9.77,1.03,-2.16,-0.59,-0.54,-0.17
-9.33,1.75,-1.94,-0.58,-0.51,0.15
-9.28,1.86,-1.86,-0.51,-0.53,0.34
-8.87,2.09,-1.70,-0.40,-0.57,0.26
-9.17,1.75,-1.65,-0.23,-0.61,-0.02
-9.56,0.74,-1.82,-0.18,-0.60,-0.16
