ax,ay,az,gx,gy,gz
-6.85,-5.80,-3.16,-0.51,0.27,-0.51
-5.97,-4.88,-2.54,-0.71,0.22,-0.38
-6.34,-3.73,-2.35,-0.82,0.10,-0.28
-7.11,-2.99,-2.45,-0.80,0.06,-0.43
-7.38,-3.09,-2.50,-0.79,0.09,-0.50
-7.12,-3.69,-2.43,-0.87,0.13,-0.34
-6.94,-3.21,-2.19,-1.00,0.13,-0.06
-6.96,-2.62,-2.19,-1.04,0.15,-0.05
-6.26,-2.52,-2.12,-1.06,0.17,-0.17
-5.55,-1.98,-1.88,-1.11,0.13,-0.14
-4.97,-0.74,-1.59,-1.10,-0.02,-0.07
-5.18,-0.23,-1.67,-1.01,-0.22,-0.12
-5.42,-0.22,-1.92,-0.90,-0.39,-0.32
-6.65,-0.14,-2.24,-0.85,-0.50,-0.38
-7.88,0.43,-2.42,-0.85,-0.45,-0.17
-7.48,0.55,-2.00,-0.83,-0.44,0.11
-7.44,0.14,-2.25,-0.86,-0.49,0.37
-8.60,0.70,-2.35,-0.83,-0.48,0.41
-9.76,0.62,-2.66,-0.87,-0.32,0.66
-7.68,2.15,-2.19,-0.93,-0.20,1.18
-5.41,3.28,-1.41,-0.73,-0.36,0.99
-6.00,1.37,-1.87,-0.46,-0.70,0.36
-9.56,0.60,-2.37,-0.47,-0.83,0.32
-10.71,1.79,-2.53,-0.48,-0.71,0.40
-10.87,2.70,-2.34,-0.39,-0.56,0.47
-10.27,2.38,-2.14,-0.30,-0.44,0.58
-8.88,1.63,-1.98,-0.23,-0.41,0.47
-7.70,1.81,-1.74,-0.21,-0.55,0.37
-8.84,2.99,-1.67,-0.06,-0.74,0.05
-10.72,1.98,-1.94,0.13,-0.76,-0.34
-10.99,0.45,-2.12,0.12,-0.61,-0.21
-9.65,0.88,-1.76,0.01,-0.50,0.13
-8.21,1.82,-1.50,0.04,-0.55,0.28
-8.37,2.07,-1.27,0.19,-0.75,0.16
-9.75,1.51,-1.29,0.35,-0.86,-0.06
-11.71,1.89,-1.27,0.45,-0.81,0.03
-12.47,1.98,-1.33,0.52,-0.64,0.28
-11.51,2.06,-1.22,0.61,-0.49,0.32
-11.09,2.18,-1.17,0.70,-0.46,0.34
-11.42,3.11,-1.15,0.84,-0.40,0.19
-11.24,3.80,-0.93,1.05,-0.32,0.22
-10.20,3.41,-0.68,1.27,-0.28,0.28
-9.96,2.26,-0.64,1.41,-0.28,0.29
-10.05,2.08,-0.44,1.49,-0.29,0.32
-10.20,1.90,-0.35,1.60,-0.31,0.24
-10.70,1.61,-0.28,1.72,-0.30,0.15
-11.14,0.95,-0.24,1.81,-0.22,0.12
-10.61,-0.24,-0.13,1.84,-0.12,0.10
-10.30,-1.42,-0.06,1.78,-0.10,0.19
-11.02,-2.13,-0.21,1.68,-0.11,0.26
-11.60,-2.83,-0.30,1.57,-0.10,0.25
-12.93,-3.63,-0.55,1.44,-0.04,0.20
-13.94,-4.57,-0.88,1.25,0.12,0.14
-13.54,-5.03,-1.11,0.99,0.36,0.16
-11.78,-4.31,-1.06,0.73,0.49,0.19
-11.10,-3.25,-1.00,0.61,0.50,0.25
-10.51,-3.40,-0.96,0.56,0.47,0.10
-11.22,-4.07,-1.07,0.49,0.44,-0.08
-11.84,-4.78,-1.34,0.36,0.52,-0.18
-11.24,-5.09,-1.42,0.15,0.65,-0.17
-10.45,-4.77,-1.42,-0.05,0.73,-0.10
-9.26,-4.03,-1.21,-0.18,0.72,-0.10
-8.12,-3.11,-1.17,-0.22,0.62,-0.13
-8.82,-3.21,-1.41,-0.21,0.48,-0.08
-9.80,-4.20,-1.86,-0.28,0.49,-0.03
-9.51,-4.52,-1.82,-0.46,0.57,-0.02
-9.23,-3.47,-1.83,-0.62,0.64,-0.09
-8.79,-2.23,-1.68,-0.67,0.70,-0.27
-8.11,-1.88,-1.86,-0.65,0.74,-0.41
-7.38,-1.94,-1.77,-0.67,0.75,-0.44
-6.73,-1.76,-1.75,-0.70,0.73,-0.49
-6.16,-1.37,-1.66,-0.74,0.64,-0.46
-6.67,-1.24,-1.99,-0.73,0.59,-0.41
-5.97,-1.51,-1.86,-0.76,0.58,-0.39
-5.02,-1.08,-1.54,-0.75,0.47,-0.41
-4.77,-0.77,-1.67,-0.67,0.32,-0.54
-4.99,-1.12,-1.68,-0.59,0.22,-0.73
-5.09,-1.79,-1.34,-0.57,0.13,-0.76
-5.41,-3.04,-1.55,-0.63,0.09,-0.76
-5.55,-3.36,-1.83,-0.81,0.13,-0.70
-4.85,-1.43,-1.53,-1.01,0.13,-0.40
-3.81,0.95,-0.86,-1.02,0.03,-0.23
-4.13,1.99,-0.96,-0.88,-0.16,-0.24
-5.29,2.49,-1.38,-0.71,-0.32,-0.38
-6.35,2.81,-1.70,-0.54,-0.44,-0.49
-7.85,2.42,-2.26,-0.43,-0.49,-0.40
-9.18,2.65,-2.52,-0.34,-0.45,-0.34
-10.05,2.37,-2.85,-0.19,-0.33,-0.39
-9.93,1.59,-2.93,-0.07,-0.20,-0.39
-9.59,0.60,-2.85,0.01,-0.11,-0.31
-9.09,-0.14,-2.86,0.03,-0.08,-0.21
-9.17,-0.43,-2.89,0.05,-0.06,-0.19
-9.17,-0.91,-2.88,0.06,-0.02,-0.16
-8.80,-1.47,-2.74,0.06,0.01,-0.14
-8.65,-2.11,-2.62,0.02,0.01,-0.11
-8.82,-2.17,-2.82,-0.04,0.02,-0.08
-8.96,-2.05,-2.90,-0.08,0.06,-0.06
-8.39,-1.97,-2.82,-0.11,0.11,-0.01
-7.65,-1.75,-2.64,-0.13,0.09,0.05
-7.53,-1.56,-2.66,-0.11,0.04,0.08
