ax,ay,az,gx,gy,gz
-8.61,-2.07,-3.42,-0.14,0.03,0.12
-7.81,-2.24,-3.16,-0.13,0.07,0.16
-7.16,-2.15,-3.03,-0.13,0.00,0.14
-7.78,-1.62,-3.14,-0.11,-0.07,0.09
-8.80,-1.36,-3.34,-0.05,-0.07,0.04
-9.05,-1.60,-3.47,0.00,-0.01,0.09
-8.65,-2.12,-3.43,0.02,0.04,0.15
-8.20,-2.33,-3.37,0.01,0.07,0.16
-8.29,-2.13,-3.35,0.02,0.08,0.05
-8.62,-1.95,-3.39,0.03,0.11,0.00
-8.49,-2.00,-3.41,0.05,0.15,0.07
-7.58,-3.05,-3.36,0.04,0.17,0.14
-6.81,-3.85,-3.33,-0.03,0.14,0.13
-6.02,-4.07,-3.26,-0.14,0.09,0.05
-6.52,-3.44,-3.06,-0.22,-0.00,-0.06
-8.35,-2.54,-3.37,-0.26,-0.00,-0.12
-8.77,-1.71,-3.27,-0.25,0.08,-0.02
-8.03,-0.75,-2.87,-0.21,0.09,0.11
-7.75,-0.65,-2.72,-0.09,0.02,0.10
-9.17,-0.61,-3.13,0.02,-0.02,-0.04
-9.93,-1.36,-3.69,0.10,0.04,-0.01
-8.98,-2.89,-3.74,0.08,0.14,0.09
-7.07,-3.74,-3.49,-0.01,0.16,0.16
-5.32,-4.04,-3.22,-0.07,0.10,0.01
-4.24,-4.89,-3.26,-0.10,0.01,-0.33
-3.91,-5.57,-3.27,-0.20,-0.10,-0.59
-3.69,-5.66,-3.33,-0.35,-0.18,-0.65
-3.10,-5.09,-3.06,-0.49,-0.24,-0.57
-3.11,-4.43,-2.40,-0.58,-0.36,-0.49
-3.55,-3.99,-1.85,-0.63,-0.50,-0.51
-4.74,-3.06,-1.70,-0.65,-0.63,-0.58
-6.34,-2.14,-1.68,-0.65,-0.71,-0.48
-8.25,-1.41,-1.86,-0.60,-0.69,-0.36
-10.06,-1.26,-2.19,-0.54,-0.52,-0.24
-9.75,-1.19,-2.22,-0.46,-0.29,-0.20
-8.29,-1.24,-1.82,-0.40,-0.16,-0.17
-6.55,-1.41,-1.51,-0.34,-0.19,-0.29
-6.32,-1.41,-1.44,-0.26,-0.33,-0.39
-7.75,-2.02,-1.63,-0.25,-0.45,-0.43
-8.93,-1.91,-1.95,-0.27,-0.45,-0.34
-9.07,-1.65,-2.18,-0.29,-0.36,-0.14
-7.81,-1.82,-1.65,-0.26,-0.27,-0.08
-5.85,-1.43,-1.04,-0.19,-0.36,-0.19
-5.96,-1.38,-0.95,-0.09,-0.54,-0.36
-7.74,-0.96,-0.91,0.01,-0.68,-0.35
-9.83,-0.93,-1.22,0.10,-0.68,-0.11
-9.38,-1.57,-1.06,0.17,-0.62,0.09
-8.06,-2.38,-0.83,0.21,-0.65,0.09
-7.81,-1.92,-0.64,0.23,-0.76,0.01
-10.12,-1.30,-0.86,0.29,-0.82,0.07
-11.82,-1.44,-1.10,0.35,-0.69,0.27
-11.20,-1.64,-0.92,0.43,-0.54,0.29
-11.12,-2.06,-0.93,0.51,-0.43,0.14
-11.37,-2.37,-0.93,0.57,-0.29,-0.08
-11.36,-2.79,-0.99,0.55,-0.15,-0.06
-10.27,-2.70,-0.96,0.46,-0.14,0.13
-10.02,-1.72,-0.88,0.47,-0.21,0.30
-10.12,-1.86,-1.10,0.58,-0.26,0.38
-10.82,-2.82,-1.12,0.66,-0.25,0.28
-11.46,-3.11,-1.43,0.69,-0.18,0.28
-11.14,-3.34,-1.32,0.69,-0.08,0.32
-11.01,-2.74,-1.13,0.73,-0.00,0.29
-11.38,-2.33,-1.04,0.82,0.08,0.26
-11.74,-2.88,-1.19,0.93,0.20,0.31
-11.67,-4.79,-1.37,0.92,0.34,0.28
-10.99,-5.06,-1.29,0.80,0.47,0.24
-10.13,-4.38,-0.98,0.69,0.48,0.34
-10.46,-3.23,-1.04,0.67,0.47,0.36
-10.87,-2.89,-0.97,0.76,0.52,0.32
-11.71,-3.93,-1.23,0.82,0.61,0.36
-11.98,-5.55,-1.30,0.74,0.79,0.42
-10.46,-5.39,-1.08,0.59,0.92,0.41
-9.08,-4.21,-0.79,0.48,0.90,0.46
-8.83,-3.03,-0.74,0.52,0.81,0.42
-9.73,-3.73,-0.93,0.57,0.76,0.39
-10.52,-4.27,-1.14,0.54,0.79,0.44
-10.71,-4.60,-1.21,0.47,0.87,0.51
-9.82,-4.68,-1.36,0.37,0.97,0.51
-8.05,-4.36,-1.18,0.32,0.96,0.44
-6.88,-3.85,-1.11,0.31,0.83,0.36
-7.26,-4.09,-1.43,0.32,0.66,0.34
-8.66,-5.20,-2.01,0.28,0.56,0.29
-9.51,-6.03,-2.43,0.11,0.62,0.30
-8.13,-5.93,-2.04,-0.07,0.67,0.26
-7.05,-4.64,-1.90,-0.19,0.63,0.16
-6.78,-3.49,-1.82,-0.19,0.49,0.07
-7.32,-3.24,-2.02,-0.17,0.40,0.11
-7.69,-3.68,-2.14,-0.19,0.35,0.26
-7.79,-3.86,-2.14,-0.23,0.39,0.19
-6.55,-3.38,-1.75,-0.26,0.37,0.04
-5.80,-2.92,-1.46,-0.39,0.11,0.63
-6.43,-2.75,-1.60,-0.47,-0.09,0.96
-7.09,-2.95,-2.26,-0.42,-0.08,0.54
-7.30,-3.81,-2.25,-0.36,0.07,-0.12
-5.60,-4.32,-1.79,-0.44,0.10,-0.50
-5.42,-3.88,-1.78,-0.56,-0.02,-0.56
-5.39,-3.57,-1.90,-0.68,-0.11,-0.37
-5.85,-3.51,-1.90,-0.75,-0.16,-0.45
-6.36,-3.21,-2.13,-0.79,-0.11,-0.71
-6.43,-2.87,-2.26,-0.87,-0.06,-0.79
