ax,ay,az,gx,gy,gz
-6.97,-3.98,-4.15,-0.38,0.05,0.16
-7.39,-4.22,-4.12,-0.55,0.04,0.06
-7.76,-3.15,-3.97,-0.70,0.02,-0.02
-8.07,-1.62,-3.73,-0.76,0.04,-0.00
-7.44,-0.48,-3.70,-0.68,0.08,0.00
-6.55,-0.49,-3.42,-0.51,0.07,-0.13
-6.44,-1.63,-3.33,-0.36,0.03,-0.47
-7.01,-3.18,-3.69,-0.35,0.01,-0.85
-7.39,-3.45,-3.76,-0.47,0.05,-1.07
-6.81,-2.57,-3.67,-0.58,0.08,-1.00
-5.53,-2.53,-3.26,-0.68,0.03,-0.64
-4.63,-3.13,-2.69,-0.80,-0.12,-0.47
-4.42,-3.20,-2.46,-0.91,-0.30,-0.67
-5.05,-2.19,-2.32,-0.94,-0.45,-1.11
-7.14,-1.06,-2.60,-0.88,-0.53,-1.44
-8.42,-0.96,-2.94,-0.86,-0.46,-1.24
-8.35,-1.31,-2.69,-0.94,-0.41,-0.69
-7.14,-1.06,-2.10,-1.05,-0.42,-0.24
-6.71,0.44,-1.85,-1.02,-0.49,-0.22
-7.38,1.07,-2.04,-0.80,-0.48,-0.56
-8.65,-0.22,-2.25,-0.61,-0.41,-0.90
-9.90,-0.73,-2.18,-0.59,-0.34,-0.96
-9.36,0.56,-2.20,-0.61,-0.30,-0.54
-7.74,0.52,-2.12,-0.55,-0.36,-0.05
-8.39,-0.12,-2.41,-0.49,-0.41,0.11
-9.51,-0.25,-2.54,-0.42,-0.26,-0.04
-8.97,0.88,-2.13,-0.26,-0.10,-0.45
-7.65,1.18,-1.85,-0.06,-0.07,-0.48
-5.81,-0.73,-1.87,0.03,-0.20,-0.20
-5.79,-2.66,-2.02,-0.12,-0.44,0.15
-7.61,-2.48,-1.83,-0.29,-0.61,0.12
-11.18,0.04,-2.09,-0.28,-0.52,-0.14
-11.43,1.56,-2.12,-0.07,-0.22,-0.10
-7.45,-0.22,-1.88,0.12,-0.12,0.07
-6.08,-3.01,-1.90,0.07,-0.31,0.17
-7.85,-3.43,-1.98,-0.14,-0.50,0.17
-9.52,-1.43,-2.01,-0.27,-0.55,0.27
-9.54,-0.01,-1.83,-0.20,-0.47,0.26
-9.44,-0.08,-1.80,-0.02,-0.42,0.06
-9.65,-0.59,-2.04,0.09,-0.33,-0.04
-8.75,-1.06,-2.00,0.13,-0.33,-0.09
-8.56,-1.20,-2.00,0.11,-0.41,-0.09
-8.96,-0.93,-1.98,0.12,-0.52,-0.11
-10.94,-1.25,-2.06,0.14,-0.50,-0.12
-11.63,-1.12,-2.01,0.15,-0.33,-0.10
-10.65,-0.57,-1.59,0.21,-0.17,-0.07
-9.03,-0.02,-1.32,0.29,-0.16,0.14
-8.37,-0.14,-1.00,0.39,-0.29,0.36
-8.84,-0.62,-0.96,0.53,-0.39,0.27
-10.75,-1.20,-1.15,0.62,-0.41,0.11
-11.92,-1.24,-1.28,0.66,-0.29,0.16
-11.36,-1.06,-1.24,0.70,-0.19,0.29
-10.60,-1.00,-1.12,0.78,-0.14,0.38
-9.83,-1.49,-0.98,0.84,-0.13,0.41
-9.83,-1.36,-0.93,0.90,-0.13,0.36
-10.45,-1.69,-1.02,0.99,-0.08,0.35
-10.28,-2.65,-1.00,1.00,-0.00,0.45
-9.84,-3.07,-0.93,0.95,0.02,0.48
-10.16,-2.88,-1.04,0.92,0.04,0.43
-10.11,-2.62,-1.01,0.93,0.09,0.40
-10.41,-2.78,-1.05,0.96,0.12,0.33
-10.83,-3.66,-1.33,0.95,0.18,0.34
-10.24,-4.78,-1.26,0.80,0.21,0.49
-10.00,-4.44,-1.20,0.62,0.18,0.54
-10.23,-2.98,-1.13,0.56,0.18,0.50
-10.29,-2.25,-0.98,0.62,0.22,0.41
-9.69,-2.64,-0.87,0.67,0.24,0.32
-9.64,-3.15,-0.94,0.65,0.19,0.31
-10.47,-3.27,-1.12,0.56,0.19,0.39
-11.04,-2.74,-1.21,0.53,0.29,0.35
-10.17,-2.78,-1.19,0.58,0.40,0.20
-9.35,-2.97,-1.13,0.57,0.41,0.16
-9.26,-3.13,-1.28,0.55,0.35,0.20
-9.88,-4.00,-1.55,0.44,0.31,0.40
-10.35,-4.56,-1.74,0.28,0.33,0.54
-10.55,-4.51,-1.76,0.12,0.41,0.50
-9.70,-3.34,-1.54,0.01,0.48,0.40
-9.06,-2.19,-1.47,0.01,0.48,0.34
-8.73,-2.05,-1.42,0.03,0.44,0.47
-9.22,-2.52,-1.65,0.04,0.43,0.45
-9.51,-3.05,-1.79,0.02,0.54,0.30
-8.34,-3.01,-1.47,-0.03,0.57,-0.00
-8.77,-2.05,-1.64,-0.08,0.54,-0.15
-9.24,-1.53,-1.86,-0.09,0.58,0.00
-8.84,-2.01,-1.91,-0.10,0.66,0.12
-7.70,-2.55,-1.63,-0.13,0.69,0.03
-7.23,-2.54,-1.75,-0.16,0.67,-0.21
-7.58,-2.34,-2.07,-0.21,0.66,-0.36
-7.33,-1.90,-2.21,-0.26,0.69,-0.35
-6.65,-2.30,-2.07,-0.30,0.65,-0.27
-6.50,-2.80,-2.17,-0.40,0.57,-0.20
-6.91,-2.50,-2.35,-0.50,0.52,-0.20
-7.05,-1.76,-2.54,-0.53,0.52,-0.26
-6.51,-1.55,-2.55,-0.51,0.53,-0.34
-5.57,-1.67,-2.60,-0.50,0.45,-0.43
-6.12,-2.11,-2.83,-0.53,0.34,-0.43
-7.01,-2.35,-3.18,-0.62,0.32,-0.38
-6.72,-1.95,-3.09,-0.73,0.35,-0.26
-5.87,-0.89,-2.89,-0.76,0.32,-0.27
-5.50,-0.21,-2.88,-0.72,0.24,-0.23
