ax,ay,az,gx,gy,gz
-7.36,2.86,-1.88,0.26,-0.01,-0.09
-7.18,3.27,-2.26,0.57,-0.03,-0.36
-7.37,2.43,-2.73,0.87,-0.04,-0.53
-7.64,1.40,-2.86,1.05,-0.00,-0.46
-7.19,0.89,-2.63,1.13,0.03,-0.05
-6.64,0.41,-2.12,1.21,-0.05,0.27
-7.45,-1.57,-2.08,1.27,-0.17,0.21
-9.23,-3.75,-2.54,1.08,-0.21,0.18
-10.93,-4.01,-2.84,0.73,-0.10,0.37
-11.30,-2.01,-2.58,0.44,0.08,0.59
-11.44,0.76,-2.26,0.32,0.23,0.86
-11.94,3.58,-2.15,0.43,0.39,1.15
-12.04,5.14,-2.07,0.76,0.59,1.36
-11.58,4.69,-1.83,1.10,0.72,1.64
-11.50,4.20,-1.48,1.36,0.76,1.95
-11.17,3.01,-1.00,1.63,0.77,1.96
-10.54,0.86,-0.76,1.80,0.79,1.95
-8.76,0.16,-0.46,1.91,0.79,1.84
-6.49,0.78,-0.19,2.15,0.69,1.63
-4.92,0.55,0.92,2.57,0.42,1.56
-6.10,-3.52,1.70,2.99,0.08,1.35
-8.11,-9.85,1.38,2.96,-0.09,0.99
-9.12,-13.54,1.06,2.43,-0.15,0.42
-9.87,-14.04,0.40,1.68,-0.13,0.12
-9.85,-12.41,-0.14,0.93,-0.05,0.35
-9.82,-10.52,-0.94,0.34,0.07,0.58
-9.22,-7.92,-1.27,-0.10,0.21,0.72
-8.23,-5.80,-1.63,-0.32,0.30,0.66
-7.44,-4.55,-2.02,-0.46,0.32,0.60
-5.89,-2.90,-1.69,-0.57,0.19,0.73
-5.90,-1.41,-1.63,-0.53,-0.13,0.77
-8.10,-1.08,-2.32,-0.43,-0.38,0.57
-10.27,-0.77,-2.82,-0.34,-0.40,0.26
-11.19,-0.08,-2.80,-0.28,-0.29,0.10
-11.04,0.35,-2.72,-0.18,-0.15,0.01
-10.68,0.01,-2.66,-0.09,-0.06,-0.03
-10.69,-1.13,-2.82,-0.09,0.04,0.01
-10.55,-1.71,-2.99,-0.22,0.15,0.10
-9.85,-1.46,-2.89,-0.37,0.27,0.16
-8.38,-0.82,-2.62,-0.46,0.31,0.11
-7.08,0.08,-2.08,-0.49,0.20,0.06
-6.99,0.59,-1.90,-0.42,0.02,0.01
-7.56,0.19,-2.07,-0.33,-0.07,-0.06
-7.15,-0.07,-1.77,-0.30,-0.14,0.02
-6.79,-0.06,-1.36,-0.27,-0.25,0.14
-7.61,-1.01,-1.85,-0.23,-0.29,0.01
-7.54,-1.90,-2.45,-0.32,-0.17,-0.13
-6.37,-1.45,-2.53,-0.47,-0.04,-0.11
-4.90,-0.22,-2.42,-0.51,0.05,-0.13
-3.90,0.04,-2.50,-0.41,0.11,-0.25
-4.98,-1.31,-2.51,-0.31,0.24,-0.51
-5.51,-3.64,-2.13,-0.42,0.47,-0.09
-3.73,-4.11,-1.32,-0.70,0.55,0.57
-2.12,-3.61,-0.49,-0.75,0.33,0.51
-2.45,-5.84,0.12,-0.65,-0.06,-0.10
-3.66,-9.46,0.28,-0.86,-0.51,-0.62
-7.23,-10.58,0.40,-1.44,-0.87,-0.81
-11.48,-8.65,0.33,-2.10,-0.87,-0.73
-13.53,-4.49,0.32,-2.57,-0.53,-0.76
-11.06,1.00,0.95,-2.72,-0.27,-0.43
-10.03,4.04,0.84,-2.43,-0.25,-0.47
-9.93,4.02,0.00,-2.14,-0.30,-0.36
-10.31,3.85,-0.66,-1.95,-0.33,-0.52
-10.15,4.65,-0.92,-1.78,-0.33,-0.72
-8.44,6.01,-0.88,-1.56,-0.45,-0.61
-8.34,6.49,-0.99,-1.25,-0.74,-0.22
-10.37,5.47,-1.23,-0.91,-0.94,-0.22
-12.25,4.27,-1.28,-0.64,-0.94,-0.54
-12.53,3.37,-1.16,-0.45,-0.78,-0.83
-11.55,2.57,-0.96,-0.29,-0.62,-0.93
-10.64,0.93,-0.84,-0.23,-0.53,-0.78
-10.11,-0.54,-0.86,-0.36,-0.51,-0.36
-10.63,-0.62,-0.88,-0.54,-0.52,-0.08
-11.82,0.24,-1.06,-0.66,-0.46,-0.02
-12.41,1.71,-1.20,-0.66,-0.28,-0.03
-11.57,2.81,-1.16,-0.51,-0.10,-0.09
-10.30,2.81,-1.14,-0.32,-0.01,0.05
-9.54,2.31,-1.17,-0.13,0.01,0.08
-9.78,1.44,-1.31,-0.01,-0.02,0.00
-10.66,1.50,-1.56,0.03,0.02,0.05
-10.71,2.28,-1.52,0.10,0.11,0.10
-10.62,2.51,-1.41,0.20,0.21,0.18
-11.08,2.29,-1.54,0.22,0.34,0.38
-10.69,3.32,-1.31,0.19,0.48,0.57
-8.98,5.24,-0.68,0.34,0.55,0.44
-7.58,6.28,-0.11,0.68,0.48,0.21
-7.38,5.53,0.02,1.00,0.39,0.19
-7.43,3.84,0.13,1.22,0.31,0.30
-7.59,2.73,0.34,1.31,0.25,0.45
-7.74,2.18,0.49,1.35,0.20,0.55
-7.87,1.38,0.68,1.43,0.17,0.52
-8.34,-0.40,0.82,1.43,0.18,0.41
-8.36,-1.61,0.85,1.30,0.22,0.49
-7.44,-3.02,0.62,1.09,0.14,0.79
-7.26,-2.62,0.40,0.88,-0.07,0.90
-8.03,-1.04,0.33,0.93,-0.26,0.48
-8.83,-1.02,0.36,1.19,-0.37,-0.18
-9.86,-3.06,0.24,1.37,-0.35,-0.43
-10.38,-5.75,-0.04,1.28,-0.24,-0.27
-10.09,-7.05,-0.19,0.96,-0.12,0.03
