ax,ay,az,gx,gy,gz
-7.73,2.33,-2.75,0.27,0.17,0.35
-7.62,1.58,-2.90,0.36,0.13,0.38
-7.68,1.13,-2.81,0.37,0.08,0.31
-7.75,1.51,-2.69,0.34,0.03,0.22
-7.95,2.73,-2.69,0.32,-0.01,0.42
-8.45,3.90,-2.58,0.41,-0.00,0.54
-9.13,4.41,-2.29,0.58,0.02,0.53
-10.86,3.81,-2.53,0.72,0.13,0.54
-11.06,4.28,-2.58,0.74,0.39,0.80
-9.77,5.97,-2.27,0.83,0.56,1.47
-8.73,6.91,-1.79,1.17,0.63,1.79
-7.16,5.82,-1.08,1.65,0.57,1.71
-5.54,3.75,-0.29,2.07,0.33,1.48
-6.35,0.96,-0.20,2.41,0.04,1.06
-8.67,-3.51,-0.82,2.52,-0.04,0.85
-9.95,-7.16,-1.53,2.22,0.07,1.13
-9.61,-8.01,-1.74,1.74,0.21,1.38
-8.75,-7.07,-1.44,1.39,0.22,1.22
-8.60,-6.36,-1.55,1.16,0.17,0.96
-9.40,-6.27,-2.10,0.93,0.15,0.94
-9.36,-5.44,-2.52,0.68,0.21,0.84
-8.52,-3.74,-2.37,0.58,0.23,0.58
-7.81,-2.99,-2.16,0.56,0.15,0.50
-7.98,-3.22,-2.41,0.52,0.05,0.59
-8.09,-2.87,-2.54,0.46,-0.07,0.57
-8.97,-2.86,-2.82,0.42,-0.17,0.38
-10.18,-2.62,-3.10,0.36,-0.14,0.13
-10.40,-2.49,-3.04,0.30,-0.01,-0.01
-10.06,-3.06,-3.24,0.17,0.13,0.02
-9.00,-2.68,-3.13,-0.01,0.23,0.18
-7.98,-1.30,-2.72,-0.12,0.23,0.32
-7.87,-1.06,-2.61,-0.09,0.18,0.26
-7.87,-1.77,-2.62,-0.07,0.16,0.04
-7.20,-2.38,-2.37,-0.12,0.17,-0.09
-6.62,-2.65,-2.08,-0.23,0.12,-0.02
-6.80,-2.26,-1.88,-0.35,0.06,0.21
-6.97,-2.21,-1.81,-0.39,0.04,0.32
-6.54,-2.85,-1.56,-0.42,0.01,0.21
-6.31,-3.20,-1.53,-0.47,-0.05,-0.10
-5.96,-2.98,-1.28,-0.49,-0.09,-0.51
-5.32,-3.65,-0.87,-0.49,-0.14,-0.81
-4.78,-5.09,-0.65,-0.61,-0.24,-0.82
-4.81,-6.01,-0.62,-0.91,-0.35,-0.59
-5.04,-5.53,-0.62,-1.30,-0.46,-0.31
-5.30,-3.04,-0.50,-1.58,-0.55,-0.24
-5.08,-0.05,-0.29,-1.59,-0.66,-0.47
-5.27,1.23,-0.20,-1.36,-0.82,-0.81
-6.70,0.01,-0.64,-1.23,-0.95,-0.83
-8.32,-0.80,-0.81,-1.34,-1.00,-0.59
-10.00,-0.06,-0.98,-1.44,-0.98,-0.59
-11.44,0.67,-1.33,-1.50,-0.89,-0.69
-11.87,1.38,-1.68,-1.52,-0.74,-0.72
-11.81,1.83,-1.63,-1.51,-0.66,-0.65
-12.34,2.07,-2.03,-1.48,-0.56,-0.53
-11.53,2.44,-1.99,-1.42,-0.50,-0.50
-11.36,2.38,-1.90,-1.31,-0.53,-0.60
-11.54,2.69,-1.95,-1.23,-0.55,-0.49
-12.37,2.45,-1.98,-1.17,-0.50,-0.17
-11.89,2.50,-2.05,-1.11,-0.40,-0.07
-11.00,3.57,-1.78,-0.95,-0.41,-0.25
-11.35,3.50,-1.69,-0.66,-0.44,-0.46
-11.74,1.82,-1.58,-0.47,-0.40,-0.49
-12.09,0.37,-1.54,-0.44,-0.30,-0.39
-11.56,0.20,-1.35,-0.48,-0.16,-0.24
-10.87,0.18,-1.24,-0.51,-0.07,-0.08
-10.49,0.49,-1.26,-0.52,0.00,0.00
-9.89,1.19,-1.15,-0.48,0.06,-0.00
-9.33,1.76,-1.05,-0.36,0.08,0.00
-8.79,1.89,-1.00,-0.21,0.08,-0.02
-8.61,1.72,-0.98,-0.06,0.04,-0.06
-9.14,1.17,-0.95,0.04,0.03,-0.07
-9.38,1.20,-0.74,0.08,0.08,-0.03
-9.01,1.66,-0.59,0.12,0.12,0.00
-8.47,2.46,-0.43,0.19,0.13,0.08
-8.17,3.09,-0.31,0.31,0.10,0.09
-8.05,3.88,-0.19,0.45,0.07,0.07
-8.01,4.33,-0.01,0.64,0.03,0.14
-7.83,4.07,0.12,0.83,-0.01,0.25
-8.14,3.38,0.15,0.98,-0.06,0.33
-8.96,2.59,-0.01,1.06,-0.06,0.45
-8.99,2.80,-0.09,1.10,-0.03,0.64
-9.01,3.14,-0.17,1.20,-0.03,0.70
-9.43,3.09,-0.01,1.37,-0.05,0.57
-10.02,1.90,0.15,1.54,-0.02,0.44
-10.07,-0.28,0.36,1.65,0.05,0.32
-9.84,-2.93,0.57,1.59,0.11,0.33
-8.88,-5.03,0.62,1.39,0.11,0.34
-8.70,-5.60,0.51,1.16,0.05,0.27
-8.88,-6.11,0.24,0.95,0.04,0.21
-8.46,-5.68,0.23,0.75,0.02,0.16
-8.44,-5.31,-0.03,0.62,-0.01,0.25
-8.75,-5.81,-0.22,0.50,-0.03,0.24
-9.00,-6.03,-0.41,0.32,-0.03,0.20
-8.87,-4.93,-0.36,0.14,-0.01,0.17
-8.53,-3.61,-0.48,0.06,-0.04,0.17
-9.06,-2.16,-0.61,0.08,-0.06,0.16
-9.28,-2.56,-0.62,0.15,-0.03,0.07
-9.26,-3.09,-0.70,0.07,0.01,0.07
-8.84,-2.14,-0.66,-0.03,0.03,0.12
-8.38,-1.08,-0.71,-0.03,0.02,0.07
