ax,ay,az,gx,gy,gz
-7.93,-0.34,-4.46,-0.11,0.02,-0.27
-7.75,-0.55,-4.46,-0.24,0.01,-0.14
-7.52,-0.07,-4.32,-0.32,-0.02,-0.08
-7.61,0.14,-4.47,-0.35,-0.02,-0.09
-7.90,0.17,-4.45,-0.35,0.02,-0.24
-8.31,0.26,-4.33,-0.33,0.09,-0.42
-8.39,0.14,-4.42,-0.30,0.18,-0.54
-8.31,0.06,-4.40,-0.30,0.25,-0.55
-7.96,0.35,-4.35,-0.31,0.29,-0.46
-7.26,0.74,-4.25,-0.28,0.29,-0.33
-6.68,0.53,-4.19,-0.22,0.22,-0.25
-6.71,-0.02,-4.15,-0.20,0.13,-0.19
-7.15,-0.48,-4.36,-0.24,0.05,-0.14
-7.61,-0.57,-4.42,-0.33,0.01,-0.03
-7.87,-0.23,-4.16,-0.40,0.01,0.05
-8.02,0.46,-4.19,-0.41,0.04,0.03
-7.83,0.94,-4.20,-0.34,0.10,-0.08
-8.13,0.70,-4.55,-0.27,0.16,-0.17
-7.51,0.32,-4.47,-0.25,0.22,-0.15
-6.65,0.14,-4.23,-0.25,0.17,-0.15
-6.70,0.26,-4.02,-0.27,0.03,-0.10
-7.46,0.62,-3.97,-0.29,-0.10,0.12
-7.75,1.23,-4.13,-0.26,-0.14,0.31
-7.36,1.34,-4.12,-0.16,-0.13,0.25
-7.66,1.29,-4.11,-0.05,-0.14,0.02
-8.28,1.53,-4.44,0.03,-0.11,-0.06
-8.26,1.87,-4.59,0.06,-0.10,0.06
-8.46,2.49,-4.32,-0.03,-0.13,0.29
-9.09,4.53,-3.56,-0.13,-0.11,0.45
-9.30,6.69,-2.59,-0.12,-0.00,0.55
-8.91,9.12,-1.29,-0.07,0.14,0.81
-6.66,12.22,-0.13,0.19,0.27,1.07
-2.68,13.92,0.37,0.74,0.22,1.09
0.60,12.25,1.42,1.36,-0.11,1.01
0.82,9.72,2.12,1.79,-0.72,0.94
-3.21,8.34,1.79,2.11,-1.35,1.05
-8.84,5.67,0.75,2.43,-1.67,1.23
-13.73,0.58,-1.28,2.46,-1.47,1.49
-14.07,-2.97,-2.21,2.16,-0.84,1.37
-11.15,-2.81,-1.81,1.91,-0.32,0.73
-9.90,-2.14,-1.40,1.82,-0.16,0.39
-9.56,-2.78,-1.51,1.81,-0.17,0.49
-8.61,-4.52,-1.97,1.79,-0.16,0.40
-7.48,-5.97,-2.13,1.71,-0.19,0.21
-6.61,-7.07,-1.49,1.56,-0.42,0.16
-8.22,-7.36,-1.98,1.36,-0.76,0.17
-10.68,-7.40,-2.87,1.10,-0.92,0.41
-11.39,-7.30,-3.60,0.82,-0.84,0.56
-10.56,-6.73,-3.83,0.57,-0.70,0.50
-10.52,-5.81,-3.92,0.34,-0.56,0.37
-10.70,-4.16,-3.62,0.20,-0.38,0.15
-10.31,-2.55,-3.25,0.16,-0.27,0.14
-10.01,-2.13,-2.92,0.18,-0.21,0.15
-9.89,-2.19,-2.75,0.19,-0.16,0.11
-9.54,-2.21,-2.47,0.14,-0.15,0.18
-9.19,-2.57,-2.34,0.12,-0.12,0.10
-9.08,-2.86,-2.12,0.01,-0.11,0.16
-8.99,-2.59,-1.93,-0.08,-0.07,0.10
-9.09,-2.10,-1.30,-0.12,-0.05,0.17
-8.85,-2.32,-1.11,-0.07,0.01,0.12
-8.89,-3.09,-1.35,-0.01,0.14,-0.10
-8.90,-3.68,-1.45,0.01,0.32,-0.29
-7.81,-4.11,-1.05,-0.02,0.45,-0.40
-5.88,-4.69,-0.64,-0.04,0.40,-0.56
-4.93,-6.46,-0.64,-0.19,0.10,-0.58
-5.19,-7.02,-0.73,-0.53,-0.22,-0.50
-6.17,-6.05,-0.75,-0.88,-0.51,-0.54
-8.87,-3.92,-0.91,-1.10,-0.66,-0.47
-10.08,-3.43,-1.31,-1.14,-0.52,-0.68
-8.76,-4.69,-1.24,-1.22,-0.38,-1.26
-8.87,-3.83,-1.10,-1.47,-0.46,-1.26
-9.38,-1.94,-1.13,-1.69,-0.56,-0.88
-9.83,0.67,-1.20,-1.73,-0.52,-0.72
-9.61,1.29,-1.24,-1.50,-0.29,-1.32
-10.64,0.41,-1.38,-1.31,-0.03,-2.42
-10.72,2.04,-1.51,-1.34,0.15,-2.47
-8.52,3.16,-1.15,-1.44,0.06,-1.42
-6.83,3.37,-1.04,-1.49,-0.14,-0.70
-5.91,4.37,-0.75,-1.41,-0.27,-1.03
-7.20,6.37,-0.79,-1.22,-0.45,-1.23
-9.13,7.40,-0.96,-0.93,-0.57,-0.92
-11.20,6.18,-1.33,-0.63,-0.53,-0.52
-12.18,5.01,-1.58,-0.44,-0.25,-0.43
-11.00,4.45,-1.64,-0.24,0.05,-0.54
-9.86,3.52,-1.55,-0.10,0.07,-0.24
-8.62,1.95,-1.50,-0.03,-0.10,0.20
-9.07,0.56,-1.81,-0.03,-0.33,0.43
-11.69,0.76,-2.38,0.01,-0.34,0.21
-12.80,0.86,-2.92,0.05,-0.23,0.34
-12.22,-0.34,-2.91,-0.02,-0.07,0.57
-10.69,1.00,-2.38,-0.18,0.04,0.59
-10.48,5.12,-1.94,-0.15,-0.01,0.66
-13.34,6.88,-1.96,0.18,-0.09,0.85
-15.90,4.54,-2.16,0.45,0.20,1.00
-13.76,3.99,-1.23,0.43,0.55,1.41
-9.10,5.47,0.07,0.63,0.63,1.32
-7.91,7.43,0.72,1.04,0.28,1.48
-8.83,4.92,0.63,1.65,-0.08,1.74
-9.11,-1.36,0.52,2.04,-0.25,1.58
-7.71,-6.31,0.34,1.97,-0.33,1.49
