ax,ay,az,gx,gy,gz
-7.53,-0.46,-3.67,-0.43,0.12,0.79
-7.76,1.72,-3.26,-0.40,0.10,0.71
-7.20,3.60,-3.31,-0.19,0.10,0.47
-7.15,4.65,-3.41,0.04,0.03,0.38
-7.22,5.24,-3.55,0.24,-0.07,0.35
-7.84,5.28,-3.47,0.37,-0.17,0.58
-8.34,5.03,-3.09,0.38,-0.22,0.82
-9.05,6.67,-2.39,0.39,-0.21,0.90
-9.30,9.22,-1.80,0.62,-0.18,0.95
-9.10,9.85,-1.81,1.03,-0.13,0.99
-7.85,7.70,-2.09,1.41,-0.11,1.10
-6.41,4.28,-2.73,1.50,-0.14,1.30
-5.57,2.40,-2.15,1.28,-0.30,1.60
-6.58,3.26,-2.06,1.11,-0.47,1.68
-8.08,4.36,-1.34,1.10,-0.57,1.73
-9.42,4.58,-1.13,1.28,-0.54,1.68
-8.93,1.23,-1.21,1.36,-0.46,1.95
-6.23,-1.36,-0.73,1.20,-0.38,1.84
-4.82,-0.66,-0.53,1.10,-0.49,1.16
-6.23,0.62,-0.99,1.27,-0.58,0.47
-8.49,-1.37,-2.03,1.50,-0.54,0.10
-8.52,-5.33,-2.21,1.45,-0.47,0.03
-7.43,-7.32,-2.05,1.11,-0.52,-0.01
-8.03,-6.36,-2.31,0.74,-0.68,0.03
-9.97,-5.09,-2.58,0.54,-0.70,-0.03
-10.88,-4.24,-2.29,0.46,-0.64,-0.04
-11.42,-4.27,-2.84,0.45,-0.45,-0.12
-10.18,-4.66,-2.74,0.40,-0.12,-0.33
-7.33,-4.80,-1.80,0.32,-0.04,-0.46
-6.30,-4.61,-1.56,0.18,-0.28,-0.21
-7.27,-4.06,-1.85,0.07,-0.53,-0.09
-8.83,-3.38,-2.13,0.05,-0.53,-0.18
-9.67,-3.69,-2.18,0.07,-0.37,-0.31
-9.49,-4.16,-2.10,0.04,-0.16,-0.39
-8.10,-3.78,-1.85,0.00,-0.07,-0.37
-7.41,-3.76,-1.65,0.01,-0.11,-0.38
-7.27,-4.78,-1.67,-0.01,-0.21,-0.42
-7.62,-5.07,-1.73,-0.12,-0.32,-0.41
-8.20,-4.70,-1.75,-0.23,-0.45,-0.18
-9.57,-5.34,-1.87,-0.28,-0.46,-0.23
-10.24,-5.61,-1.79,-0.43,-0.33,-0.29
-9.59,-4.38,-1.62,-0.56,-0.26,-0.25
-9.39,-3.03,-1.21,-0.58,-0.25,-0.26
-9.61,-2.32,-1.30,-0.55,-0.30,-0.03
-9.59,-3.65,-1.58,-0.52,-0.25,-0.13
-9.39,-4.16,-1.24,-0.66,-0.18,-0.30
-8.31,-2.48,-0.43,-0.83,-0.22,-0.22
-7.83,-0.20,0.13,-0.81,-0.33,-0.26
-8.12,-0.18,-0.02,-0.64,-0.40,-0.64
-9.46,-0.38,-0.46,-0.58,-0.40,-0.80
-9.29,0.17,-0.94,-0.53,-0.35,-0.88
-9.16,-0.13,-1.15,-0.44,-0.36,-0.94
-9.95,-1.15,-1.69,-0.48,-0.37,-0.86
-9.50,-2.03,-1.65,-0.64,-0.31,-0.87
-8.48,-2.28,-1.29,-0.91,-0.39,-0.94
-8.66,-0.96,-0.77,-1.28,-0.62,-0.67
-9.59,2.32,-0.35,-1.54,-0.83,-0.29
-11.06,5.40,-0.15,-1.52,-0.86,0.05
-12.53,7.65,-0.07,-1.22,-0.63,-0.02
-12.97,8.14,-0.37,-0.77,-0.25,-0.25
-12.07,6.66,-0.40,-0.38,0.03,-0.34
-11.23,4.94,-0.42,-0.12,0.17,-0.33
-10.81,3.48,-0.55,0.05,0.26,-0.35
-10.30,1.89,-0.57,0.13,0.37,-0.44
