ax,ay,az,gx,gy,gz
-8.03,-0.90,-2.64,-0.29,0.17,0.48
-7.10,-0.10,-2.44,-0.12,0.12,0.40
-7.07,-0.24,-2.49,0.07,0.04,0.19
-7.44,-0.64,-2.73,0.22,-0.01,-0.00
-8.24,-1.24,-3.00,0.26,-0.02,-0.05
-8.64,-1.05,-3.29,0.20,0.05,0.12
-8.59,-0.11,-3.38,0.16,0.17,0.39
-7.73,1.15,-3.13,0.24,0.28,0.55
-6.67,1.73,-2.67,0.46,0.28,0.39
-6.63,0.73,-2.38,0.69,0.20,0.13
-7.74,-0.57,-2.76,0.71,0.12,0.23
-8.95,-0.52,-3.05,0.57,0.14,0.68
-9.23,1.52,-2.95,0.48,0.22,1.38
-9.35,3.46,-2.88,0.62,0.31,1.73
-9.11,3.80,-2.68,0.92,0.40,1.71
-8.88,2.96,-2.23,1.15,0.44,1.65
-9.33,2.68,-2.21,1.26,0.45,1.79
-8.99,3.41,-1.64,1.39,0.45,2.06
-8.40,2.92,-1.24,1.68,0.42,1.88
-8.50,0.83,-0.92,1.92,0.43,1.63
-7.13,-1.08,-0.13,2.00,0.38,1.84
-5.44,-2.63,0.38,2.02,0.09,2.05
-4.46,-4.25,0.81,2.03,-0.42,1.70
-6.37,-7.36,0.28,1.98,-0.94,0.85
-10.88,-10.37,-1.04,1.58,-1.12,0.40
-15.16,-9.55,-2.16,0.95,-0.82,0.55
-14.64,-6.34,-1.76,0.56,-0.30,0.66
-11.75,-4.56,-1.31,0.43,0.04,0.64
-9.20,-4.17,-1.02,0.36,0.09,0.62
-8.98,-4.31,-1.44,0.26,-0.00,0.55
-9.91,-3.60,-1.82,0.12,-0.02,0.42
-10.47,-2.49,-2.03,0.07,0.06,0.14
-9.99,-1.86,-2.11,0.05,0.17,0.09
-9.18,-0.99,-1.94,0.04,0.21,0.26
-8.49,-0.68,-1.87,0.11,0.17,0.27
-8.45,-1.00,-1.98,0.21,0.12,-0.04
-8.47,-2.04,-2.26,0.24,0.14,-0.35
-8.21,-2.66,-2.27,0.12,0.21,-0.33
-7.50,-2.61,-2.06,-0.05,0.27,-0.04
-7.03,-1.94,-1.59,-0.17,0.28,0.26
-7.02,-2.35,-1.45,-0.20,0.29,0.32
-7.63,-3.77,-1.39,-0.31,0.37,0.35
-6.92,-4.75,-1.38,-0.53,0.50,0.34
-5.29,-4.62,-1.11,-0.76,0.51,0.27
-4.63,-3.83,-1.03,-0.94,0.40,0.21
-4.51,-3.00,-0.85,-1.02,0.26,0.19
-4.44,-2.89,-0.79,-1.02,0.10,0.03
-4.68,-3.43,-0.80,-1.03,-0.08,-0.31
-4.96,-3.81,-0.72,-1.11,-0.24,-0.55
-5.11,-3.51,-0.56,-1.23,-0.43,-0.65
-5.84,-2.61,-0.38,-1.29,-0.63,-0.68
-7.25,-2.93,-0.46,-1.33,-0.80,-0.84
-8.96,-3.16,-0.57,-1.45,-0.85,-1.00
-9.53,-2.77,-0.42,-1.65,-0.87,-0.91
-10.13,-1.98,-0.38,-1.88,-0.93,-0.66
-10.99,-0.29,-0.38,-2.06,-0.99,-0.46
-12.55,1.54,-0.57,-2.11,-0.93,-0.53
-13.04,3.56,-0.75,-2.02,-0.77,-0.55
-12.58,4.56,-1.01,-1.83,-0.64,-0.55
-11.66,4.50,-1.17,-1.61,-0.61,-0.56
-12.12,4.37,-1.32,-1.41,-0.60,-0.58
-12.55,3.88,-1.43,-1.23,-0.50,-0.54
-12.13,3.30,-1.36,-1.10,-0.36,-0.45
-10.75,2.80,-1.27,-1.03,-0.29,-0.27
-10.44,2.74,-1.16,-0.96,-0.32,-0.20
-11.68,3.12,-1.22,-0.85,-0.27,-0.19
-11.48,3.24,-1.10,-0.70,-0.13,-0.12
-10.15,2.60,-0.96,-0.55,-0.04,-0.14
-8.95,2.39,-0.84,-0.41,-0.06,-0.15
-9.11,2.28,-0.81,-0.28,-0.10,-0.11
-9.24,1.93,-0.74,-0.14,-0.11,-0.08
-9.24,1.42,-0.65,-0.03,-0.08,-0.06
-8.93,0.72,-0.63,0.03,-0.06,-0.01
-9.00,0.11,-0.67,0.04,-0.05,-0.00
-9.24,0.49,-0.81,0.02,-0.03,0.07
-9.07,1.31,-0.72,0.07,-0.01,0.10
-9.10,1.88,-0.79,0.20,0.01,0.09
-8.90,1.80,-0.63,0.30,0.03,0.18
-9.13,1.78,-0.62,0.34,0.03,0.34
-9.49,2.41,-0.64,0.37,0.06,0.48
-9.76,3.00,-0.60,0.43,0.08,0.49
-9.65,4.04,-0.44,0.55,0.12,0.39
-9.59,4.87,-0.18,0.73,0.16,0.43
-9.09,4.53,0.01,0.90,0.20,0.57
-8.61,4.18,0.09,1.02,0.16,0.69
-8.41,4.67,0.25,1.20,0.09,0.55
-8.77,4.51,0.40,1.44,0.03,0.41
-9.34,3.87,0.60,1.64,0.03,0.50
-9.33,2.51,0.84,1.82,0.05,0.47
-8.96,1.04,1.08,1.92,0.06,0.45
-8.78,-0.38,1.35,1.96,0.05,0.48
-8.86,-1.76,1.50,1.95,0.04,0.45
-8.96,-3.18,1.48,1.90,0.06,0.38
-8.97,-5.00,1.19,1.74,0.09,0.43
-8.40,-6.69,0.67,1.43,0.10,0.52
-7.96,-6.83,0.24,1.05,0.02,0.57
-8.65,-5.56,-0.10,0.77,-0.07,0.47
-9.53,-4.83,-0.31,0.61,-0.07,0.42
-9.62,-4.83,-0.53,0.45,-0.03,0.41
-9.42,-4.43,-0.55,0.28,0.00,0.38
